# t x y z R phi vx vy vz vR vphi vz_cyl
0.4 -12.0014376 -0.08623922751 0.3017500304 12.00174744 3.148778271 -0.002788049181 -0.2155942084 0.004350106264 0.004337141446 0.2155686089 0.004350106264
0.41 -12.00146528 -0.08839516813 0.3017935252 12.00179081 3.148957885 -0.002747754311 -0.2155939152 0.004348855401 0.004335564516 0.21556783 0.004348855401
0.42 -12.00149256 -0.09055110578 0.3018370075 12.00183415 3.149137497 -0.002707459649 -0.2155936148 0.004347604367 0.004333987321 0.2155670514 0.004347604367
0.43 -12.00151943 -0.09270704039 0.3018804773 12.00187749 3.149317109 -0.002667165196 -0.2155933072 0.004346353163 0.00433240986 0.2155662731 0.004346353163
0.44 -12.0015459 -0.09486297188 0.3019239346 12.0019208 3.149496718 -0.002626870953 -0.2155929923 0.004345101788 0.004330832135 0.2155654951 0.004345101788
0.45 -12.00157197 -0.0970189002 0.3019673794 12.0019641 3.149676327 -0.002586576922 -0.2155926702 0.004343850242 0.004329254144 0.2155647174 0.004343850242
0.46 -12.00159763 -0.09917482525 0.3020108116 12.00200739 3.149855934 -0.002546283103 -0.2155923409 0.004342598525 0.004327675889 0.21556394 0.004342598525
0.47 -12.00162289 -0.101330747 0.3020542313 12.00205066 3.15003554 -0.002505989498 -0.2155920043 0.004341346638 0.004326097369 0.2155631628 0.004341346638
0.48 -12.00164775 -0.1034866653 0.3020976385 12.00209391 3.150215145 -0.002465696109 -0.2155916605 0.004340094579 0.004324518584 0.215562386 0.004340094579
0.49 -12.00167221 -0.1056425802 0.3021410332 12.00213715 3.150394748 -0.002425402935 -0.2155913094 0.004338842351 0.004322939535 0.2155616094 0.004338842351
0.5 -12.00169626 -0.1077984915 0.3021844154 12.00218037 3.15057435 -0.00238510998 -0.2155909511 0.004337589951 0.004321360222 0.2155608332 0.004337589951
0.51 -12.00171991 -0.1099543991 0.302227785 12.00222357 3.150753951 -0.002344817243 -0.2155905856 0.004336337382 0.004319780644 0.2155600572 0.004336337382
0.52 -12.00174315 -0.1121103031 0.3022711421 12.00226676 3.15093355 -0.002304524726 -0.2155902128 0.004335084642 0.004318200802 0.2155592815 0.004335084642
0.53 -12.001766 -0.1142662034 0.3023144867 12.00230994 3.151113148 -0.002264232431 -0.2155898328 0.004333831731 0.004316620696 0.2155585061 0.004333831731
0.54 -12.00178844 -0.1164220997 0.3023578188 12.0023531 3.151292745 -0.002223940358 -0.2155894456 0.00433257865 0.004315040327 0.215557731 0.00433257865
0.55 -12.00181048 -0.1185779922 0.3024011383 12.00239624 3.151472341 -0.002183648509 -0.2155890511 0.004331325399 0.004313459693 0.2155569562 0.004331325399
0.56 -12.00183211 -0.1207338807 0.3024444453 12.00243937 3.151651935 -0.002143356886 -0.2155886494 0.004330071977 0.004311878795 0.2155561816 0.004330071977
0.57 -12.00185334 -0.1228897652 0.3024877397 12.00248248 3.151831528 -0.002103065488 -0.2155882405 0.004328818386 0.004310297634 0.2155554074 0.004328818386
0.58 -12.00187417 -0.1250456455 0.3025310216 12.00252557 3.15201112 -0.002062774319 -0.2155878243 0.004327564624 0.004308716209 0.2155546335 0.004327564624
0.59 -12.0018946 -0.1272015216 0.302574291 12.00256865 3.15219071 -0.002022483378 -0.2155874009 0.004326310692 0.004307134521 0.2155538598 0.004326310692
0.6 -12.00191462 -0.1293573935 0.3026175478 12.00261171 3.152370299 -0.001982192667 -0.2155869703 0.00432505659 0.004305552569 0.2155530864 0.00432505659
0.61 -12.00193424 -0.131513261 0.3026607921 12.00265476 3.152549887 -0.001941902188 -0.2155865324 0.004323802319 0.004303970355 0.2155523133 0.004323802319
0.62 -12.00195346 -0.1336691241 0.3027040239 12.00269779 3.152729474 -0.001901611941 -0.2155860873 0.004322547877 0.004302387877 0.2155515405 0.004322547877
0.63 -12.00197228 -0.1358249827 0.3027472431 12.00274081 3.152909059 -0.001861321928 -0.215585635 0.004321293265 0.004300805136 0.215550768 0.004321293265
0.64 -12.00199069 -0.1379808368 0.3027904498 12.00278381 3.153088643 -0.001821032149 -0.2155851754 0.004320038484 0.004299222132 0.2155499958 0.004320038484
0.65 -12.0020087 -0.1401366862 0.3028336439 12.00282679 3.153268226 -0.001780742608 -0.2155847086 0.004318783533 0.004297638865 0.2155492239 0.004318783533
0.66 -12.0020263 -0.1422925309 0.3028768254 12.00286976 3.153447807 -0.001740453303 -0.2155842346 0.004317528412 0.004296055336 0.2155484523 0.004317528412
0.67 -12.00204351 -0.1444483708 0.3029199944 12.00291271 3.153627387 -0.001700164238 -0.2155837533 0.004316273121 0.004294471544 0.2155476809 0.004316273121
0.68 -12.00206031 -0.1466042059 0.3029631509 12.00295565 3.153806966 -0.001659875413 -0.2155832648 0.004315017661 0.004292887489 0.2155469099 0.004315017661
0.69 -12.0020767 -0.1487600361 0.3030062948 12.00299857 3.153986544 -0.001619586828 -0.215582769 0.004313762031 0.004291303172 0.2155461391 0.004313762031
0.7 -12.0020927 -0.1509158613 0.3030494261 12.00304148 3.15416612 -0.001579298487 -0.2155822661 0.004312506232 0.004289718593 0.2155453686 0.004312506232
0.71 -12.00210829 -0.1530716814 0.3030925449 12.00308437 3.154345695 -0.001539010389 -0.2155817559 0.004311250263 0.004288133751 0.2155445985 0.004311250263
0.72 -12.00212348 -0.1552274964 0.3031356511 12.00312724 3.154525269 -0.001498722536 -0.2155812384 0.004309994125 0.004286548647 0.2155438286 0.004309994125
0.73 -12.00213826 -0.1573833061 0.3031787448 12.0031701 3.154704841 -0.001458434929 -0.2155807137 0.004308737817 0.004284963282 0.215543059 0.004308737817
0.74 -12.00215265 -0.1595391106 0.3032218259 12.00321294 3.154884412 -0.00141814757 -0.2155801818 0.00430748134 0.004283377654 0.2155422896 0.00430748134
0.75 -12.00216663 -0.1616949097 0.3032648944 12.00325577 3.155063982 -0.001377860459 -0.2155796427 0.004306224694 0.004281791765 0.2155415206 0.004306224694
0.76 -12.0021802 -0.1638507034 0.3033079504 12.00329858 3.155243551 -0.001337573599 -0.2155790963 0.004304967879 0.004280205614 0.2155407519 0.004304967879
0.77 -12.00219338 -0.1660064916 0.3033509938 12.00334137 3.155423118 -0.001297286989 -0.2155785427 0.004303710894 0.004278619201 0.2155399834 0.004303710894
0.78 -12.00220615 -0.1681622742 0.3033940246 12.00338415 3.155602684 -0.001257000632 -0.2155779819 0.004302453741 0.004277032527 0.2155392153 0.004302453741
0.79 -12.00221852 -0.1703180512 0.3034370428 12.00342691 3.155782249 -0.001216714529 -0.2155774138 0.004301196418 0.004275445591 0.2155384474 0.004301196418
0.8 -12.00223048 -0.1724738225 0.3034800485 12.00346966 3.155961812 -0.001176428681 -0.2155768385 0.004299938926 0.004273858395 0.2155376799 0.004299938926
0.81 -12.00224205 -0.1746295879 0.3035230416 12.00351239 3.156141374 -0.001136143089 -0.215576256 0.004298681266 0.004272270937 0.2155369126 0.004298681266
0.82 -12.00225321 -0.1767853476 0.3035660221 12.0035551 3.156320935 -0.001095857754 -0.2155756663 0.004297423436 0.004270683218 0.2155361456 0.004297423436
0.83 -12.00226396 -0.1789411012 0.3036089901 12.0035978 3.156500495 -0.001055572678 -0.2155750693 0.004296165438 0.004269095238 0.2155353789 0.004296165438
0.84 -12.00227432 -0.1810968489 0.3036519455 12.00364048 3.156680053 -0.001015287861 -0.2155744651 0.00429490727 0.004267506997 0.2155346125 0.00429490727
0.85 -12.00228427 -0.1832525905 0.3036948882 12.00368315 3.15685961 -0.0009750033063 -0.2155738536 0.004293648934 0.004265918495 0.2155338464 0.004293648934
0.86 -12.00229382 -0.1854083259 0.3037378184 12.0037258 3.157039166 -0.0009347190136 -0.2155732349 0.00429239043 0.004264329733 0.2155330805 0.00429239043
0.87 -12.00230296 -0.1875640552 0.303780736 12.00376844 3.15721872 -0.0008944349845 -0.215572609 0.004291131757 0.00426274071 0.215532315 0.004291131757
0.88 -12.00231171 -0.1897197781 0.3038236411 12.00381106 3.157398274 -0.0008541512202 -0.2155719759 0.004289872915 0.004261151427 0.2155315497 0.004289872915
0.89 -12.00232005 -0.1918754946 0.3038665335 12.00385366 3.157577826 -0.0008138677221 -0.2155713355 0.004288613904 0.004259561883 0.2155307848 0.004288613904
0.9 -12.00232798 -0.1940312048 0.3039094133 12.00389625 3.157757376 -0.0007735844912 -0.2155706879 0.004287354725 0.004257972079 0.2155300201 0.004287354725
0.91 -12.00233552 -0.1961869084 0.3039522806 12.00393882 3.157936926 -0.000733301529 -0.215570033 0.004286095378 0.004256382015 0.2155292558 0.004286095378
0.92 -12.00234265 -0.1983426054 0.3039951352 12.00398138 3.158116474 -0.0006930188366 -0.215569371 0.004284835862 0.004254791691 0.2155284917 0.004284835862
0.93 -12.00234938 -0.2004982957 0.3040379773 12.00402392 3.158296021 -0.0006527364152 -0.2155687017 0.004283576178 0.004253201107 0.2155277279 0.004283576178
0.94 -12.0023557 -0.2026539794 0.3040808068 12.00406644 3.158475566 -0.0006124542661 -0.2155680251 0.004282316326 0.004251610263 0.2155269644 0.004282316326
0.95 -12.00236163 -0.2048096562 0.3041236236 12.00410895 3.158655111 -0.0005721723906 -0.2155673414 0.004281056305 0.00425001916 0.2155262012 0.004281056305
0.96 -12.00236715 -0.2069653262 0.3041664279 12.00415144 3.158834654 -0.0005318907899 -0.2155666504 0.004279796116 0.004248427797 0.2155254382 0.004279796116
0.97 -12.00237227 -0.2091209892 0.3042092196 12.00419392 3.159014196 -0.0004916094652 -0.2155659522 0.004278535759 0.004246836174 0.2155246756 0.004278535759
0.98 -12.00237698 -0.2112766452 0.3042519986 12.00423638 3.159193736 -0.0004513284177 -0.2155652467 0.004277275234 0.004245244292 0.2155239133 0.004277275234
0.99 -12.00238129 -0.2134322941 0.3042947651 12.00427882 3.159373275 -0.0004110476488 -0.2155645341 0.004276014541 0.004243652151 0.2155231512 0.004276014541
1 -12.0023852 -0.2155879358 0.3043375189 12.00432125 3.159552813 -0.0003707671596 -0.2155638142 0.00427475368 0.00424205975 0.2155223895 0.00427475368
1.01 -12.00238871 -0.2177435703 0.3043802601 12.00436366 3.15973235 -0.0003304869514 -0.215563087 0.004273492651 0.00424046709 0.215521628 0.004273492651
1.02 -12.00239181 -0.2198991975 0.3044229888 12.00440606 3.159911885 -0.0002902070254 -0.2155623527 0.004272231455 0.004238874172 0.2155208669 0.004272231455
1.03 -12.00239451 -0.2220548174 0.3044657048 12.00444844 3.16009142 -0.0002499273829 -0.2155616111 0.00427097009 0.004237280994 0.215520106 0.00427097009
1.04 -12.00239681 -0.2242104297 0.3045084082 12.00449081 3.160270952 -0.000209648025 -0.2155608622 0.004269708558 0.004235687558 0.2155193454 0.004269708558
1.05 -12.0023987 -0.2263660346 0.3045510989 12.00453315 3.160450484 -0.0001693689532 -0.2155601062 0.004268446857 0.004234093863 0.2155185851 0.004268446857
1.06 -12.0024002 -0.2285216318 0.3045937771 12.00457549 3.160630014 -0.0001290901685 -0.2155593429 0.00426718499 0.004232499909 0.2155178251 0.00426718499
1.07 -12.00240129 -0.2306772214 0.3046364426 12.0046178 3.160809544 -8.881167227e-05 -0.2155585724 0.004265922954 0.004230905697 0.2155170654 0.004265922954
1.08 -12.00240197 -0.2328328032 0.3046790955 12.00466011 3.160989071 -4.853346569e-05 -0.2155577947 0.004264660751 0.004229311227 0.2155163059 0.004264660751
1.09 -12.00240226 -0.2349883772 0.3047217358 12.00470239 3.161168598 -8.255550027e-06 -0.2155570097 0.004263398381 0.004227716498 0.2155155468 0.004263398381
1.1 -12.00240214 -0.2371439434 0.3047643635 12.00474466 3.161348123 3.202207349e-05 -0.2155562175 0.004262135843 0.004226121511 0.215514788 0.004262135843
1.11 -12.00240162 -0.2392995016 0.3048069786 12.00478691 3.161527647 7.229940361e-05 -0.2155554181 0.004260873137 0.004224526266 0.2155140294 0.004260873137
1.12 -12.00240069 -0.2414550517 0.304849581 12.00482915 3.16170717 0.0001125764391 -0.2155546115 0.004259610264 0.004222930763 0.2155132712 0.004259610264
1.13 -12.00239937 -0.2436105937 0.3048921708 12.00487137 3.161886692 0.0001528531787 -0.2155537976 0.004258347224 0.004221335003 0.2155125132 0.004258347224
1.14 -12.00239764 -0.2457661276 0.3049347479 12.00491358 3.162066212 0.0001931296213 -0.2155529765 0.004257084017 0.004219738984 0.2155117555 0.004257084017
1.15 -12.0023955 -0.2479216532 0.3049773124 12.00495577 3.162245731 0.0002334057654 -0.2155521482 0.004255820643 0.004218142708 0.2155109982 0.004255820643
1.16 -12.00239297 -0.2500771705 0.3050198643 12.00499794 3.162425249 0.00027368161 -0.2155513126 0.004254557101 0.004216546174 0.2155102411 0.004254557101
1.17 -12.00239003 -0.2522326795 0.3050624036 12.0050401 3.162604765 0.0003139571538 -0.2155504698 0.004253293392 0.004214949383 0.2155094843 0.004253293392
1.18 -12.00238669 -0.2543881799 0.3051049302 12.00508224 3.16278428 0.0003542323954 -0.2155496198 0.004252029516 0.004213352335 0.2155087278 0.004252029516
1.19 -12.00238294 -0.2565436718 0.3051474442 12.00512436 3.162963794 0.0003945073338 -0.2155487626 0.004250765473 0.004211755029 0.2155079716 0.004250765473
1.2 -12.0023788 -0.2586991551 0.3051899455 12.00516647 3.163143307 0.0004347819676 -0.2155478981 0.004249501263 0.004210157466 0.2155072156 0.004249501263
1.21 -12.00237425 -0.2608546297 0.3052324342 12.00520857 3.163322818 0.0004750562957 -0.2155470264 0.004248236887 0.004208559646 0.21550646 0.004248236887
1.22 -12.0023693 -0.2630100956 0.3052749102 12.00525064 3.163502329 0.0005153303167 -0.2155461475 0.004246972343 0.00420696157 0.2155057047 0.004246972343
1.23 -12.00236394 -0.2651655527 0.3053173736 12.00529271 3.163681837 0.0005556040294 -0.2155452614 0.004245707633 0.004205363236 0.2155049496 0.004245707633
1.24 -12.00235818 -0.2673210008 0.3053598244 12.00533475 3.163861345 0.0005958774327 -0.215544368 0.004244442756 0.004203764646 0.2155041949 0.004244442756
1.25 -12.00235202 -0.26947644 0.3054022625 12.00537678 3.164040851 0.0006361505252 -0.2155434674 0.004243177712 0.004202165799 0.2155034404 0.004243177712
1.26 -12.00234546 -0.2716318701 0.3054446879 12.0054188 3.164220357 0.0006764233057 -0.2155425596 0.004241912501 0.004200566696 0.2155026863 0.004241912501
1.27 -12.0023385 -0.2737872911 0.3054871007 12.00546079 3.164399861 0.000716695773 -0.2155416445 0.004240647124 0.004198967336 0.2155019324 0.004240647124
1.28 -12.00233113 -0.275942703 0.3055295009 12.00550277 3.164579363 0.0007569679258 -0.2155407223 0.004239381581 0.00419736772 0.2155011788 0.004239381581
1.29 -12.00232336 -0.2780981055 0.3055718884 12.00554474 3.164758865 0.0007972397629 -0.2155397928 0.004238115871 0.004195767848 0.2155004255 0.004238115871
1.3 -12.00231518 -0.2802534988 0.3056142632 12.00558669 3.164938365 0.0008375112831 -0.2155388561 0.004236849994 0.004194167719 0.2154996725 0.004236849994
1.31 -12.00230661 -0.2824088826 0.3056566254 12.00562862 3.165117864 0.0008777824851 -0.2155379121 0.004235583951 0.004192567335 0.2154989198 0.004235583951
1.32 -12.00229763 -0.284564257 0.3056989749 12.00567054 3.165297361 0.0009180533677 -0.2155369609 0.004234317742 0.004190966695 0.2154981674 0.004234317742
1.33 -12.00228825 -0.2867196218 0.3057413117 12.00571244 3.165476857 0.0009583239297 -0.2155360025 0.004233051367 0.004189365799 0.2154974153 0.004233051367
1.34 -12.00227846 -0.288874977 0.3057836359 12.00575433 3.165656353 0.0009985941697 -0.2155350369 0.004231784825 0.004187764647 0.2154966634 0.004231784825
1.35 -12.00226827 -0.2910303225 0.3058259474 12.0057962 3.165835846 0.001038864087 -0.2155340641 0.004230518117 0.00418616324 0.2154959119 0.004230518117
1.36 -12.00225768 -0.2931856583 0.3058682463 12.00583805 3.166015339 0.001079133679 -0.215533084 0.004229251243 0.004184561577 0.2154951607 0.004229251243
1.37 -12.00224669 -0.2953409842 0.3059105325 12.00587989 3.16619483 0.001119402946 -0.2155320967 0.004227984203 0.004182959659 0.2154944097 0.004227984203
1.38 -12.0022353 -0.2974963002 0.305952806 12.00592171 3.16637432 0.001159671886 -0.2155311022 0.004226716997 0.004181357486 0.2154936591 0.004226716997
1.39 -12.0022235 -0.2996516062 0.3059950668 12.00596352 3.166553809 0.001199940498 -0.2155301004 0.004225449624 0.004179755058 0.2154929087 0.004225449624
1.4 -12.0022113 -0.3018069021 0.3060373149 12.00600531 3.166733297 0.001240208781 -0.2155290915 0.004224182086 0.004178152374 0.2154921586 0.004224182086
1.41 -12.00219869 -0.303962188 0.3060795504 12.00604708 3.166912783 0.001280476733 -0.2155280753 0.004222914383 0.004176549436 0.2154914089 0.004222914383
1.42 -12.00218569 -0.3061174636 0.3061217732 12.00608884 3.167092268 0.001320744353 -0.2155270519 0.004221646513 0.004174946243 0.2154906594 0.004221646513
1.43 -12.00217228 -0.308272729 0.3061639834 12.00613058 3.167271752 0.00136101164 -0.2155260212 0.004220378477 0.004173342795 0.2154899102 0.004220378477
1.44 -12.00215847 -0.310427984 0.3062061808 12.0061723 3.167451235 0.001401278593 -0.2155249834 0.004219110276 0.004171739092 0.2154891613 0.004219110276
1.45 -12.00214425 -0.3125832286 0.3062483656 12.00621401 3.167630716 0.001441545211 -0.2155239383 0.004217841909 0.004170135135 0.2154884127 0.004217841909
1.46 -12.00212964 -0.3147384627 0.3062905376 12.00625571 3.167810196 0.001481811492 -0.215522886 0.004216573377 0.004168530924 0.2154876644 0.004216573377
1.47 -12.00211462 -0.3168936863 0.306332697 12.00629738 3.167989675 0.001522077434 -0.2155218264 0.004215304679 0.004166926458 0.2154869163 0.004215304679
1.48 -12.00209919 -0.3190488992 0.3063748437 12.00633905 3.168169153 0.001562343038 -0.2155207597 0.004214035815 0.004165321738 0.2154861686 0.004214035815
1.49 -12.00208337 -0.3212041014 0.3064169777 12.00638069 3.168348629 0.001602608301 -0.2155196857 0.004212766786 0.004163716764 0.2154854212 0.004212766786
1.5 -12.00206714 -0.3233592929 0.3064590991 12.00642232 3.168528104 0.001642873222 -0.2155186045 0.004211497591 0.004162111536 0.215484674 0.004211497591
1.51 -12.00205051 -0.3255144735 0.3065012077 12.00646393 3.168707578 0.0016831378 -0.2155175161 0.004210228232 0.004160506054 0.2154839272 0.004210228232
1.52 -12.00203348 -0.3276696432 0.3065433036 12.00650553 3.168887051 0.001723402034 -0.2155164204 0.004208958707 0.004158900318 0.2154831806 0.004208958707
1.53 -12.00201604 -0.3298248019 0.3065853869 12.00654711 3.169066522 0.001763665923 -0.2155153176 0.004207689016 0.004157294329 0.2154824344 0.004207689016
1.54 -12.00199821 -0.3319799495 0.3066274574 12.00658868 3.169245992 0.001803929465 -0.2155142075 0.004206419161 0.004155688086 0.2154816884 0.004206419161
1.55 -12.00197997 -0.334135086 0.3066695153 12.00663022 3.169425461 0.001844192659 -0.2155130902 0.00420514914 0.004154081589 0.2154809427 0.00420514914
1.56 -12.00196132 -0.3362902113 0.3067115604 12.00667176 3.169604929 0.001884455504 -0.2155119656 0.004203878954 0.004152474839 0.2154801974 0.004203878954
1.57 -12.00194228 -0.3384453253 0.3067535928 12.00671327 3.169784395 0.001924717999 -0.2155108339 0.004202608603 0.004150867836 0.2154794523 0.004202608603
1.58 -12.00192283 -0.3406004279 0.3067956126 12.00675477 3.169963861 0.001964980142 -0.2155096949 0.004201338087 0.00414926058 0.2154787075 0.004201338087
1.59 -12.00190298 -0.3427555191 0.3068376196 12.00679626 3.170143325 0.002005241932 -0.2155085487 0.004200067407 0.00414765307 0.215477963 0.004200067407
1.6 -12.00188272 -0.3449105988 0.3068796139 12.00683773 3.170322787 0.002045503369 -0.2155073953 0.004198796561 0.004146045308 0.2154772188 0.004198796561
1.61 -12.00186207 -0.347065667 0.3069215955 12.00687918 3.170502249 0.002085764449 -0.2155062346 0.00419752555 0.004144437293 0.2154764749 0.00419752555
1.62 -12.00184101 -0.3492207235 0.3069635644 12.00692062 3.170681709 0.002126025174 -0.2155050668 0.004196254375 0.004142829025 0.2154757313 0.004196254375
1.63 -12.00181955 -0.3513757683 0.3070055206 12.00696204 3.170861168 0.00216628554 -0.2155038917 0.004194983035 0.004141220504 0.2154749879 0.004194983035
1.64 -12.00179768 -0.3535308013 0.3070474641 12.00700344 3.171040626 0.002206545547 -0.2155027094 0.00419371153 0.004139611731 0.2154742449 0.00419371153
1.65 -12.00177542 -0.3556858224 0.3070893948 12.00704483 3.171220082 0.002246805195 -0.2155015199 0.004192439861 0.004138002705 0.2154735022 0.004192439861
1.66 -12.00175275 -0.3578408316 0.3071313129 12.0070862 3.171399537 0.00228706448 -0.2155003231 0.004191168027 0.004136393428 0.2154727597 0.004191168027
1.67 -12.00172967 -0.3599958289 0.3071732182 12.00712756 3.171578992 0.002327323403 -0.2154991192 0.004189896028 0.004134783897 0.2154720176 0.004189896028
1.68 -12.0017062 -0.362150814 0.3072151108 12.0071689 3.171758444 0.002367581962 -0.215497908 0.004188623865 0.004133174115 0.2154712757 0.004188623865
1.69 -12.00168232 -0.364305787 0.3072569907 12.00721022 3.171937896 0.002407840156 -0.2154966896 0.004187351538 0.004131564081 0.2154705342 0.004187351538
1.7 -12.00165804 -0.3664607478 0.3072988578 12.00725153 3.172117346 0.002448097983 -0.215495464 0.004186079046 0.004129953795 0.2154697929 0.004186079046
