# t Lx Ly Lz KE PE E dE dLz
0.32 0.06468026166 0.05138903915 2.5872 0.02325522344 0.1202939641 0.1435491875 1.063438035e-14 -1.029891489e-15
0.33 0.06468027829 0.05138619002 2.5872 0.02325504274 0.1202941448 0.1435491875 1.082773272e-14 -1.029891489e-15
0.34 0.06468029544 0.05138334048 2.5872 0.0232548621 0.1202943254 0.1435491875 1.140778983e-14 -1.029891489e-15
0.35 0.06468031311 0.05138049056 2.5872 0.02325468154 0.120294506 0.1435491875 1.16011422e-14 -1.029891489e-15
0.36 0.06468033128 0.05137764023 2.5872 0.02325450103 0.1202946865 0.1435491875 1.198784694e-14 -1.20154007e-15
0.37 0.06468034998 0.05137478951 2.5872 0.0232543206 0.1202948669 0.1435491875 1.237455168e-14 -1.029891489e-15
0.38 0.06468036918 0.05137193838 2.5872 0.02325414022 0.1202950473 0.1435491875 1.276125642e-14 -1.029891489e-15
0.39 0.06468038891 0.05136908687 2.5872 0.02325395991 0.1202952276 0.1435491875 1.295460879e-14 -8.582429071e-16
0.4 0.06468040914 0.05136623495 2.5872 0.02325377967 0.1202954078 0.1435491875 1.334131353e-14 -8.582429071e-16
0.41 0.0646804299 0.05136338264 2.5872 0.02325359949 0.120295588 0.1435491875 1.35346659e-14 -1.029891489e-15
0.42 0.06468045116 0.05136052993 2.5872 0.02325341938 0.1202957681 0.1435491875 1.411472301e-14 -1.029891489e-15
0.43 0.06468047295 0.05135767683 2.5872 0.02325323933 0.1202959482 0.1435491875 1.430807538e-14 -1.029891489e-15
0.44 0.06468049524 0.05135482333 2.5872 0.02325305935 0.1202961281 0.1435491875 1.469478012e-14 -1.029891489e-15
0.45 0.06468051806 0.05135196943 2.5872 0.02325287943 0.1202963081 0.1435491875 1.508148486e-14 -1.029891489e-15
0.46 0.06468054139 0.05134911514 2.5872 0.02325269958 0.1202964879 0.1435491875 1.54681896e-14 -8.582429071e-16
0.47 0.06468056523 0.05134626045 2.5872 0.02325251979 0.1202966677 0.1435491875 1.585489434e-14 -8.582429071e-16
0.48 0.0646805896 0.05134340537 2.5872 0.02325234007 0.1202968474 0.1435491875 1.624159908e-14 -8.582429071e-16
0.49 0.06468061447 0.0513405499 2.5872 0.02325216041 0.1202970271 0.1435491875 1.643495145e-14 -6.865943257e-16
0.5 0.06468063987 0.05133769402 2.5872 0.02325198082 0.1202972067 0.1435491875 1.701500856e-14 -6.865943257e-16
0.51 0.06468066578 0.05133483776 2.5872 0.02325180129 0.1202973862 0.1435491875 1.720836093e-14 -5.149457443e-16
0.52 0.06468069221 0.0513319811 2.5872 0.02325162183 0.1202975657 0.1435491875 1.759506567e-14 -6.865943257e-16
0.53 0.06468071915 0.05132912405 2.5872 0.02325144243 0.1202977451 0.1435491875 1.798177041e-14 -6.865943257e-16
0.54 0.06468074662 0.0513262666 2.5872 0.0232512631 0.1202979244 0.1435491875 1.836847515e-14 -5.149457443e-16
0.55 0.06468077459 0.05132340876 2.5872 0.02325108384 0.1202981037 0.1435491875 1.856182752e-14 -8.582429071e-16
0.56 0.06468080309 0.05132055052 2.5872 0.02325090463 0.1202982829 0.1435491875 1.914188463e-14 -6.865943257e-16
0.57 0.0646808321 0.05131769189 2.5872 0.0232507255 0.120298462 0.1435491875 1.9335237e-14 -6.865943257e-16
0.58 0.06468086163 0.05131483287 2.5872 0.02325054643 0.1202986411 0.1435491875 1.952858937e-14 -8.582429071e-16
0.59 0.06468089168 0.05131197346 2.5872 0.02325036742 0.1202988201 0.1435491875 1.991529411e-14 -6.865943257e-16
0.6 0.06468092225 0.05130911365 2.5872 0.02325018848 0.120298999 0.1435491875 2.030199885e-14 -8.582429071e-16
0.61 0.06468095333 0.05130625346 2.5872 0.02325000961 0.1202991779 0.1435491875 2.068870359e-14 -8.582429071e-16
0.62 0.06468098494 0.05130339286 2.5872 0.0232498308 0.1202993567 0.1435491875 2.107540833e-14 -6.865943257e-16
0.63 0.06468101706 0.05130053188 2.5872 0.02324965205 0.1202995354 0.1435491875 2.146211307e-14 -8.582429071e-16
0.64 0.0646810497 0.05129767051 2.5872 0.02324947337 0.1202997141 0.1435491875 2.165546544e-14 -8.582429071e-16
0.65 0.06468108285 0.05129480874 2.5872 0.02324929476 0.1202998927 0.1435491875 2.204217018e-14 -6.865943257e-16
0.66 0.06468111653 0.05129194659 2.5872 0.02324911621 0.1203000713 0.1435491875 2.223552255e-14 -8.582429071e-16
0.67 0.06468115072 0.05128908404 2.5872 0.02324893773 0.1203002498 0.1435491875 2.262222729e-14 -1.029891489e-15
0.68 0.06468118544 0.0512862211 2.5872 0.02324875931 0.1203004282 0.1435491875 2.32022844e-14 -1.029891489e-15
0.69 0.06468122067 0.05128335777 2.5872 0.02324858096 0.1203006065 0.1435491875 2.339563677e-14 -8.582429071e-16
0.7 0.06468125642 0.05128049405 2.5872 0.02324840267 0.1203007848 0.1435491875 2.378234151e-14 -1.029891489e-15
0.71 0.06468129269 0.05127762994 2.5872 0.02324822445 0.120300963 0.1435491875 2.397569388e-14 -1.20154007e-15
0.72 0.06468132948 0.05127476544 2.5872 0.02324804629 0.1203011412 0.1435491875 2.416904625e-14 -1.373188651e-15
0.73 0.06468136679 0.05127190055 2.5872 0.0232478682 0.1203013193 0.1435491875 2.455575099e-14 -1.20154007e-15
0.74 0.06468140462 0.05126903527 2.5872 0.02324769017 0.1203014973 0.1435491875 2.494245573e-14 -1.20154007e-15
0.75 0.06468144297 0.0512661696 2.5872 0.02324751221 0.1203016753 0.1435491875 2.532916047e-14 -1.20154007e-15
0.76 0.06468148184 0.05126330354 2.5872 0.02324733432 0.1203018532 0.1435491875 2.571586521e-14 -1.20154007e-15
0.77 0.06468152123 0.0512604371 2.5872 0.02324715649 0.120302031 0.1435491875 2.610256995e-14 -1.373188651e-15
0.78 0.06468156114 0.05125757026 2.5872 0.02324697872 0.1203022088 0.1435491875 2.629592232e-14 -1.373188651e-15
0.79 0.06468160157 0.05125470304 2.5872 0.02324680102 0.1203023865 0.1435491875 2.668262706e-14 -1.373188651e-15
0.8 0.06468164252 0.05125183542 2.5872 0.02324662339 0.1203025641 0.1435491875 2.70693318e-14 -1.544837233e-15
0.81 0.06468168399 0.05124896742 2.5872 0.02324644582 0.1203027417 0.1435491875 2.726268417e-14 -1.373188651e-15
0.82 0.06468172598 0.05124609903 2.5872 0.02324626832 0.1203029192 0.1435491875 2.764938891e-14 -1.373188651e-15
0.83 0.0646817685 0.05124323026 2.5872 0.02324609088 0.1203030966 0.1435491875 2.803609365e-14 -1.544837233e-15
0.84 0.06468181153 0.05124036109 2.5872 0.02324591351 0.120303274 0.1435491875 2.842279839e-14 -1.373188651e-15
0.85 0.06468185508 0.05123749154 2.5872 0.0232457362 0.1203034513 0.1435491875 2.880950313e-14 -1.373188651e-15
0.86 0.06468189916 0.05123462161 2.5872 0.02324555896 0.1203036285 0.1435491875 2.90028555e-14 -1.373188651e-15
0.87 0.06468194376 0.05123175128 2.5872 0.02324538179 0.1203038057 0.1435491875 2.938956024e-14 -1.373188651e-15
0.88 0.06468198888 0.05122888057 2.5872 0.02324520468 0.1203039828 0.1435491875 2.977626498e-14 -1.544837233e-15
0.89 0.06468203452 0.05122600947 2.5872 0.02324502763 0.1203041599 0.1435491875 2.996961735e-14 -1.544837233e-15
0.9 0.06468208068 0.05122313799 2.5872 0.02324485066 0.1203043368 0.1435491875 3.035632209e-14 -1.544837233e-15
0.91 0.06468212737 0.05122026612 2.5872 0.02324467374 0.1203045137 0.1435491875 3.074302683e-14 -1.373188651e-15
0.92 0.06468217457 0.05121739386 2.5872 0.0232444969 0.1203046906 0.1435491875 3.112973157e-14 -1.373188651e-15
0.93 0.0646822223 0.05121452122 2.5872 0.02324432011 0.1203048674 0.1435491875 3.151643631e-14 -1.373188651e-15
0.94 0.06468227055 0.05121164819 2.5872 0.0232441434 0.1203050441 0.1435491875 3.190314105e-14 -1.373188651e-15
0.95 0.06468231933 0.05120877478 2.5872 0.02324396675 0.1203052207 0.1435491875 3.228984579e-14 -1.373188651e-15
0.96 0.06468236863 0.05120590099 2.5872 0.02324379016 0.1203053973 0.1435491875 3.248319816e-14 -1.373188651e-15
0.97 0.06468241845 0.0512030268 2.5872 0.02324361364 0.1203055738 0.1435491875 3.28699029e-14 -1.373188651e-15
0.98 0.06468246879 0.05120015224 2.5872 0.02324343719 0.1203057503 0.1435491875 3.306325527e-14 -1.20154007e-15
0.99 0.06468251965 0.05119727729 2.5872 0.0232432608 0.1203059267 0.1435491875 3.364331238e-14 -1.20154007e-15
1 0.06468257104 0.05119440195 2.5872 0.02324308448 0.120306103 0.1435491875 3.383666475e-14 -1.20154007e-15
1.01 0.06468262295 0.05119152624 2.5872 0.02324290822 0.1203062793 0.1435491875 3.441672186e-14 -1.20154007e-15
1.02 0.06468267539 0.05118865014 2.5872 0.02324273203 0.1203064555 0.1435491875 3.461007423e-14 -1.029891489e-15
1.03 0.06468272835 0.05118577365 2.5872 0.02324255591 0.1203066316 0.1435491875 3.499677897e-14 -1.029891489e-15
1.04 0.06468278183 0.05118289678 2.5872 0.02324237985 0.1203068076 0.1435491875 3.538348371e-14 -1.029891489e-15
1.05 0.06468283584 0.05118001953 2.5872 0.02324220385 0.1203069836 0.1435491875 3.577018845e-14 -8.582429071e-16
1.06 0.06468289037 0.0511771419 2.5872 0.02324202793 0.1203071596 0.1435491875 3.615689319e-14 -6.865943257e-16
1.07 0.06468294542 0.05117426388 2.5872 0.02324185206 0.1203073354 0.1435491875 3.654359793e-14 -6.865943257e-16
1.08 0.064683001 0.05117138548 2.5872 0.02324167627 0.1203075112 0.1435491875 3.67369503e-14 -6.865943257e-16
1.09 0.06468305711 0.0511685067 2.5872 0.02324150054 0.120307687 0.1435491875 3.712365504e-14 -6.865943257e-16
1.1 0.06468311374 0.05116562754 2.5872 0.02324132487 0.1203078626 0.1435491875 3.751035978e-14 -6.865943257e-16
1.11 0.06468317089 0.05116274799 2.5872 0.02324114927 0.1203080382 0.1435491875 3.789706452e-14 -6.865943257e-16
1.12 0.06468322857 0.05115986807 2.5872 0.02324097374 0.1203082138 0.1435491875 3.828376926e-14 -5.149457443e-16
1.13 0.06468328677 0.05115698776 2.5872 0.02324079827 0.1203083892 0.1435491875 3.8670474e-14 -3.432971628e-16
1.14 0.0646833455 0.05115410707 2.5872 0.02324062287 0.1203085646 0.1435491875 3.905717874e-14 -3.432971628e-16
1.15 0.06468340475 0.051151226 2.5872 0.02324044753 0.12030874 0.1435491875 3.925053111e-14 -3.432971628e-16
1.16 0.06468346453 0.05114834455 2.5872 0.02324027226 0.1203089152 0.1435491875 3.963723585e-14 -5.149457443e-16
1.17 0.06468352483 0.05114546272 2.5872 0.02324009706 0.1203090904 0.1435491875 4.002394059e-14 -3.432971628e-16
1.18 0.06468358566 0.05114258051 2.5872 0.02323992192 0.1203092656 0.1435491875 4.041064533e-14 -5.149457443e-16
1.19 0.06468364701 0.05113969792 2.5872 0.02323974685 0.1203094406 0.1435491875 4.06039977e-14 -5.149457443e-16
1.2 0.06468370889 0.05113681495 2.5872 0.02323957184 0.1203096156 0.1435491875 4.079735007e-14 -5.149457443e-16
1.21 0.0646837713 0.0511339316 2.5872 0.0232393969 0.1203097906 0.1435491875 4.118405481e-14 -5.149457443e-16
1.22 0.06468383423 0.05113104787 2.5872 0.02323922202 0.1203099655 0.1435491875 4.157075955e-14 -6.865943257e-16
1.23 0.06468389769 0.05112816376 2.5872 0.02323904721 0.1203101403 0.1435491875 4.195746429e-14 -6.865943257e-16
1.24 0.06468396168 0.05112527928 2.5872 0.02323887247 0.120310315 0.1435491875 4.234416903e-14 -6.865943257e-16
1.25 0.06468402619 0.05112239441 2.5872 0.02323869779 0.1203104897 0.1435491875 4.273087377e-14 -6.865943257e-16
1.26 0.06468409123 0.05111950917 2.5872 0.02323852318 0.1203106643 0.1435491875 4.311757851e-14 -6.865943257e-16
1.27 0.06468415679 0.05111662354 2.5872 0.02323834864 0.1203108389 0.1435491875 4.331093088e-14 -8.582429071e-16
1.28 0.06468422289 0.05111373754 2.5872 0.02323817416 0.1203110133 0.1435491875 4.369763562e-14 -6.865943257e-16
1.29 0.06468428951 0.05111085116 2.5872 0.02323799974 0.1203111877 0.1435491875 4.408434036e-14 -6.865943257e-16
1.3 0.06468435665 0.05110796441 2.5872 0.0232378254 0.1203113621 0.1435491875 4.427769273e-14 -6.865943257e-16
1.31 0.06468442433 0.05110507727 2.5872 0.02323765111 0.1203115364 0.1435491875 4.466439747e-14 -8.582429071e-16
1.32 0.06468449253 0.05110218976 2.5872 0.0232374769 0.1203117106 0.1435491875 4.505110221e-14 -8.582429071e-16
1.33 0.06468456126 0.05109930187 2.5872 0.02323730275 0.1203118847 0.1435491875 4.543780696e-14 -6.865943257e-16
1.34 0.06468463051 0.05109641361 2.5872 0.02323712867 0.1203120588 0.1435491875 4.563115933e-14 -8.582429071e-16
1.35 0.0646847003 0.05109352497 2.5872 0.02323695465 0.1203122328 0.1435491875 4.601786407e-14 -1.029891489e-15
1.36 0.06468477061 0.05109063595 2.5872 0.0232367807 0.1203124068 0.1435491875 4.621121644e-14 -1.029891489e-15
1.37 0.06468484145 0.05108774656 2.5872 0.02323660681 0.1203125807 0.1435491875 4.659792118e-14 -1.029891489e-15
1.38 0.06468491282 0.05108485679 2.5872 0.02323643299 0.1203127545 0.1435491875 4.698462592e-14 -8.582429071e-16
1.39 0.06468498471 0.05108196664 2.5872 0.02323625924 0.1203129282 0.1435491875 4.737133066e-14 -8.582429071e-16
1.4 0.06468505714 0.05107907612 2.5872 0.02323608555 0.1203131019 0.1435491875 4.756468303e-14 -1.029891489e-15
1.41 0.06468513009 0.05107618523 2.5872 0.02323591193 0.1203132756 0.1435491875 4.795138777e-14 -1.029891489e-15
1.42 0.06468520358 0.05107329395 2.5872 0.02323573838 0.1203134491 0.1435491875 4.833809251e-14 -8.582429071e-16
1.43 0.06468527759 0.05107040231 2.5872 0.02323556489 0.1203136226 0.1435491875 4.853144488e-14 -8.582429071e-16
1.44 0.06468535213 0.05106751029 2.5872 0.02323539146 0.120313796 0.1435491875 4.891814962e-14 -1.029891489e-15
1.45 0.0646854272 0.05106461789 2.5872 0.02323521811 0.1203139694 0.1435491875 4.949820673e-14 -6.865943257e-16
1.46 0.0646855028 0.05106172512 2.5872 0.02323504482 0.1203141427 0.1435491875 4.96915591e-14 -8.582429071e-16
1.47 0.06468557892 0.05105883198 2.5872 0.02323487159 0.1203143159 0.1435491875 5.007826384e-14 -6.865943257e-16
1.48 0.06468565558 0.05105593846 2.5872 0.02323469843 0.1203144891 0.1435491875 5.046496858e-14 -6.865943257e-16
1.49 0.06468573277 0.05105304457 2.5872 0.02323452534 0.1203146621 0.1435491875 5.085167332e-14 -6.865943257e-16
1.5 0.06468581049 0.05105015031 2.5872 0.02323435232 0.1203148352 0.1435491875 5.123837806e-14 -6.865943257e-16
1.51 0.06468588873 0.05104725567 2.5872 0.02323417936 0.1203150081 0.1435491875 5.143173043e-14 -6.865943257e-16
1.52 0.06468596751 0.05104436066 2.5872 0.02323400646 0.120315181 0.1435491875 5.181843517e-14 -5.149457443e-16
1.53 0.06468604682 0.05104146528 2.5872 0.02323383364 0.1203153539 0.1435491875 5.220513991e-14 -5.149457443e-16
1.54 0.06468612666 0.05103856953 2.5872 0.02323366088 0.1203155266 0.1435491875 5.259184465e-14 -3.432971628e-16
1.55 0.06468620702 0.0510356734 2.5872 0.02323348818 0.1203156993 0.1435491875 5.278519702e-14 -5.149457443e-16
1.56 0.06468628792 0.0510327769 2.5872 0.02323331555 0.1203158719 0.1435491875 5.317190176e-14 -3.432971628e-16
1.57 0.06468636935 0.05102988003 2.5872 0.02323314299 0.1203160445 0.1435491875 5.35586065e-14 -5.149457443e-16
1.58 0.06468645131 0.05102698278 2.5872 0.02323297049 0.120316217 0.1435491875 5.375195887e-14 -6.865943257e-16
1.59 0.0646865338 0.05102408517 2.5872 0.02323279806 0.1203163894 0.1435491875 5.413866361e-14 -5.149457443e-16
1.6 0.06468661683 0.05102118719 2.5872 0.0232326257 0.1203165618 0.1435491875 5.452536835e-14 -5.149457443e-16
1.61 0.06468670038 0.05101828883 2.5872 0.0232324534 0.1203167341 0.1435491875 5.491207309e-14 -5.149457443e-16
1.62 0.06468678446 0.0510153901 2.5872 0.02323228117 0.1203169063 0.1435491875 5.510542546e-14 -5.149457443e-16
1.63 0.06468686908 0.051012491 2.5872 0.02323210901 0.1203170785 0.1435491875 5.54921302e-14 -5.149457443e-16
1.64 0.06468695423 0.05100959154 2.5872 0.02323193691 0.1203172506 0.1435491875 5.587883494e-14 -3.432971628e-16
1.65 0.06468703991 0.0510066917 2.5872 0.02323176488 0.1203174226 0.1435491875 5.626553968e-14 -3.432971628e-16
1.66 0.06468712612 0.05100379149 2.5872 0.02323159291 0.1203175946 0.1435491875 5.665224442e-14 -5.149457443e-16
1.67 0.06468721286 0.05100089091 2.5872 0.02323142101 0.1203177665 0.1435491875 5.703894916e-14 -5.149457443e-16
1.68 0.06468730014 0.05099798997 2.5872 0.02323124918 0.1203179383 0.1435491875 5.74256539e-14 -3.432971628e-16
1.69 0.06468738794 0.05099508865 2.5872 0.02323107741 0.1203181101 0.1435491875 5.761900627e-14 -3.432971628e-16
1.7 0.06468747628 0.05099218697 2.5872 0.02323090571 0.1203182818 0.1435491875 5.800571101e-14 -3.432971628e-16
1.71 0.06468756516 0.05098928491 2.5872 0.02323073408 0.1203184534 0.1435491875 5.839241575e-14 0
1.72 0.06468765456 0.05098638249 2.5872 0.02323056251 0.120318625 0.1435491875 5.877912049e-14 -1.716485814e-16
1.73 0.0646877445 0.0509834797 2.5872 0.02323039101 0.1203187965 0.1435491875 5.897247286e-14 -1.716485814e-16
1.74 0.06468783497 0.05098057654 2.5872 0.02323021958 0.1203189679 0.1435491875 5.93591776e-14 -1.716485814e-16
1.75 0.06468792597 0.05097767301 2.5872 0.02323004821 0.1203191393 0.1435491875 5.974588234e-14 0
1.76 0.06468801751 0.05097476912 2.5872 0.02322987691 0.1203193106 0.1435491875 6.013258708e-14 1.716485814e-16
1.77 0.06468810958 0.05097186486 2.5872 0.02322970567 0.1203194818 0.1435491875 6.051929182e-14 1.716485814e-16
1.78 0.06468820218 0.05096896023 2.5872 0.02322953451 0.120319653 0.1435491875 6.090599656e-14 3.432971628e-16
1.79 0.06468829532 0.05096605523 2.5872 0.0232293634 0.1203198241 0.1435491875 6.12927013e-14 3.432971628e-16
1.8 0.06468838899 0.05096314987 2.5872 0.02322919237 0.1203199951 0.1435491875 6.148605367e-14 3.432971628e-16
1.81 0.0646884832 0.05096024414 2.5872 0.0232290214 0.1203201661 0.1435491875 6.187275841e-14 1.716485814e-16
1.82 0.06468857793 0.05095733804 2.5872 0.0232288505 0.120320337 0.1435491875 6.225946315e-14 1.716485814e-16
1.83 0.06468867321 0.05095443158 2.5872 0.02322867966 0.1203205078 0.1435491875 6.245281552e-14 1.716485814e-16
1.84 0.06468876901 0.05095152475 2.5872 0.02322850889 0.1203206786 0.1435491875 6.283952026e-14 1.716485814e-16
1.85 0.06468886535 0.05094861756 2.5872 0.02322833819 0.1203208493 0.1435491875 6.303287263e-14 0
1.86 0.06468896223 0.05094571 2.5872 0.02322816755 0.1203210199 0.1435491875 6.341957737e-14 0
1.87 0.06468905964 0.05094280207 2.5872 0.02322799698 0.1203211905 0.1435491875 6.380628211e-14 0
1.88 0.06468915758 0.05093989378 2.5872 0.02322782648 0.120321361 0.1435491875 6.399963448e-14 -1.716485814e-16
1.89 0.06468925606 0.05093698513 2.5872 0.02322765604 0.1203215314 0.1435491875 6.438633922e-14 -1.716485814e-16
1.9 0.06468935508 0.05093407611 2.5872 0.02322748567 0.1203217018 0.1435491875 6.477304396e-14 -1.716485814e-16
1.91 0.06468945462 0.05093116672 2.5872 0.02322731537 0.1203218721 0.1435491875 6.51597487e-14 -3.432971628e-16
1.92 0.06468955471 0.05092825697 2.5872 0.02322714513 0.1203220424 0.1435491875 6.554645344e-14 -1.716485814e-16
1.93 0.06468965533 0.05092534686 2.5872 0.02322697496 0.1203222125 0.1435491875 6.573980581e-14 -1.716485814e-16
1.94 0.06468975648 0.05092243638 2.5872 0.02322680486 0.1203223826 0.1435491875 6.612651055e-14 -1.716485814e-16
1.95 0.06468985817 0.05091952554 2.5872 0.02322663482 0.1203225527 0.1435491875 6.631986292e-14 -3.432971628e-16
1.96 0.0646899604 0.05091661434 2.5872 0.02322646485 0.1203227226 0.1435491875 6.670656766e-14 -3.432971628e-16
1.97 0.06469006316 0.05091370277 2.5872 0.02322629495 0.1203228925 0.1435491875 6.70932724e-14 -5.149457443e-16
1.98 0.06469016646 0.05091079085 2.5872 0.02322612511 0.1203230624 0.1435491875 6.747997714e-14 -3.432971628e-16
1.99 0.06469027029 0.05090787855 2.5872 0.02322595534 0.1203232321 0.1435491875 6.767332951e-14 -3.432971628e-16
2 0.06469037466 0.0509049659 2.5872 0.02322578564 0.1203234019 0.1435491875 6.786668188e-14 -3.432971628e-16
2.01 0.06469047957 0.05090205288 2.5872 0.023225616 0.1203235715 0.1435491875 6.825338662e-14 -6.865943257e-16
2.02 0.06469058501 0.0508991395 2.5872 0.02322544643 0.1203237411 0.1435491875 6.864009136e-14 -6.865943257e-16
2.03 0.06469069099 0.05089622576 2.5872 0.02322527693 0.1203239106 0.1435491875 6.90267961e-14 -6.865943257e-16
2.04 0.06469079751 0.05089331166 2.5872 0.02322510749 0.12032408 0.1435491875 6.922014847e-14 -6.865943257e-16
2.05 0.06469090456 0.0508903972 2.5872 0.02322493812 0.1203242494 0.1435491875 6.980020558e-14 -6.865943257e-16
2.06 0.06469101215 0.05088748237 2.5872 0.02322476882 0.1203244187 0.1435491875 6.980020558e-14 -6.865943257e-16
2.07 0.06469112027 0.05088456719 2.5872 0.02322459958 0.1203245879 0.1435491875 7.018691032e-14 -8.582429071e-16
2.08 0.06469122894 0.05088165164 2.5872 0.02322443041 0.1203247571 0.1435491875 7.057361506e-14 -8.582429071e-16
2.09 0.06469133814 0.05087873573 2.5872 0.02322426131 0.1203249262 0.1435491875 7.09603198e-14 -8.582429071e-16
2.1 0.06469144788 0.05087581946 2.5872 0.02322409227 0.1203250952 0.1435491875 7.115367217e-14 -8.582429071e-16
2.11 0.06469155815 0.05087290284 2.5872 0.0232239233 0.1203252642 0.1435491875 7.154037691e-14 -8.582429071e-16
2.12 0.06469166897 0.05086998585 2.5872 0.0232237544 0.1203254331 0.1435491875 7.192708165e-14 -8.582429071e-16
2.13 0.06469178032 0.0508670685 2.5872 0.02322358557 0.1203256019 0.1435491875 7.212043402e-14 -6.865943257e-16
2.14 0.06469189221 0.0508641508 2.5872 0.0232234168 0.1203257707 0.1435491875 7.270049113e-14 -8.582429071e-16
2.15 0.06469200463 0.05086123273 2.5872 0.02322324809 0.1203259394 0.1435491875 7.28938435e-14 -6.865943257e-16
2.16 0.0646921176 0.05085831431 2.5872 0.02322307946 0.120326108 0.1435491875 7.328054824e-14 -8.582429071e-16
2.17 0.0646922311 0.05085539552 2.5872 0.02322291089 0.1203262766 0.1435491875 7.347390061e-14 -8.582429071e-16
2.18 0.06469234515 0.05085247638 2.5872 0.02322274239 0.1203264451 0.1435491875 7.386060535e-14 -8.582429071e-16
2.19 0.06469245973 0.05084955688 2.5872 0.02322257396 0.1203266135 0.1435491875 7.424731009e-14 -1.029891489e-15
2.2 0.06469257485 0.05084663702 2.5872 0.02322240559 0.1203267819 0.1435491875 7.444066246e-14 -1.20154007e-15
2.21 0.0646926905 0.0508437168 2.5872 0.02322223729 0.1203269502 0.1435491875 7.48273672e-14 -1.029891489e-15
2.22 0.0646928067 0.05084079623 2.5872 0.02322206905 0.1203271184 0.1435491875 7.521407194e-14 -1.029891489e-15
2.23 0.06469292344 0.0508378753 2.5872 0.02322190089 0.1203272866 0.1435491875 7.560077668e-14 -1.029891489e-15
