# t x y z R phi vx vy vz vR vphi vz_cyl
326.72 4.888592027 8.235222273 0.1411638682 9.576910665 1.035081265 -0.1923934378 0.1169247246 -0.003621475624 0.002335624826 0.2251247898 -0.003621475624
326.73 4.886667963 8.236391303 0.1411276488 9.576934033 1.035316335 -0.1924192232 0.1168812752 -0.003622394929 0.002338020191 0.2251242404 -0.003622394929
326.74 4.884743642 8.237559898 0.1410914203 9.576957425 1.035551404 -0.1924449985 0.11683782 -0.003623313994 0.002340415285 0.2251236906 -0.003623313994
326.75 4.882819063 8.238728059 0.1410551825 9.576980841 1.035786471 -0.1924707634 0.1167943587 -0.003624232819 0.002342810108 0.2251231401 -0.003624232819
326.76 4.880894227 8.239895785 0.1410189356 9.577004281 1.036021538 -0.192496518 0.1167508915 -0.003625151403 0.002345204659 0.2251225891 -0.003625151403
326.77 4.878969133 8.241063077 0.1409826795 9.577027745 1.036256603 -0.1925222624 0.1167074183 -0.003626069747 0.002347598938 0.2251220376 -0.003626069747
326.78 4.877043782 8.242229933 0.1409464142 9.577051233 1.036491667 -0.1925479965 0.1166639392 -0.00362698785 0.002349992944 0.2251214855 -0.00362698785
326.79 4.875118173 8.243396355 0.1409101397 9.577074745 1.03672673 -0.1925737204 0.1166204542 -0.003627905713 0.002352386678 0.2251209328 -0.003627905713
326.8 4.873192308 8.244562343 0.1408738561 9.577098281 1.036961792 -0.1925994339 0.1165769632 -0.003628823335 0.002354780139 0.2251203795 -0.003628823335
326.81 4.871266185 8.245727895 0.1408375633 9.577121841 1.037196852 -0.1926251372 0.1165334662 -0.003629740716 0.002357173327 0.2251198257 -0.003629740716
326.82 4.869339805 8.246893012 0.1408012613 9.577145425 1.037431912 -0.1926508301 0.1164899633 -0.003630657857 0.002359566242 0.2251192714 -0.003630657857
326.83 4.867413168 8.248057694 0.1407649501 9.577169032 1.03766697 -0.1926765128 0.1164464545 -0.003631574757 0.002361958883 0.2251187165 -0.003631574757
326.84 4.865486275 8.249221941 0.1407286298 9.577192664 1.037902027 -0.1927021852 0.1164029398 -0.003632491415 0.00236435125 0.225118161 -0.003632491415
326.85 4.863559124 8.250385753 0.1406923003 9.577216319 1.038137083 -0.1927278473 0.1163594191 -0.003633407833 0.002366743343 0.225117605 -0.003633407833
326.86 4.861631718 8.251549129 0.1406559616 9.577239999 1.038372138 -0.1927534991 0.1163158925 -0.00363432401 0.002369135161 0.2251170484 -0.00363432401
326.87 4.859704055 8.252712071 0.1406196138 9.577263702 1.038607191 -0.1927791407 0.1162723599 -0.003635239945 0.002371526705 0.2251164912 -0.003635239945
326.88 4.857776135 8.253874576 0.1405832568 9.577287429 1.038842244 -0.1928047719 0.1162288214 -0.00363615564 0.002373917973 0.2251159335 -0.00363615564
326.89 4.855847959 8.255036647 0.1405468907 9.57731118 1.039077295 -0.1928303928 0.1161852771 -0.003637071093 0.002376308967 0.2251153752 -0.003637071093
326.9 4.853919527 8.256198282 0.1405105154 9.577334955 1.039312345 -0.1928560035 0.1161417268 -0.003637986305 0.002378699684 0.2251148164 -0.003637986305
326.91 4.851990839 8.257359481 0.140474131 9.577358754 1.039547394 -0.1928816038 0.1160981705 -0.003638901276 0.002381090127 0.225114257 -0.003638901276
326.92 4.850061895 8.258520245 0.1404377374 9.577382577 1.039782442 -0.1929071939 0.1160546084 -0.003639816005 0.002383480293 0.225113697 -0.003639816005
326.93 4.848132695 8.259680574 0.1404013347 9.577406424 1.040017488 -0.1929327736 0.1160110403 -0.003640730493 0.002385870182 0.2251131365 -0.003640730493
326.94 4.84620324 8.260840466 0.1403649228 9.577430295 1.040252534 -0.1929583431 0.1159674664 -0.003641644739 0.002388259795 0.2251125755 -0.003641644739
326.95 4.844273528 8.261999923 0.1403285018 9.577454189 1.040487578 -0.1929839022 0.1159238865 -0.003642558744 0.002390649131 0.2251120138 -0.003642558744
326.96 4.842343562 8.263158944 0.1402920716 9.577478108 1.040722621 -0.1930094511 0.1158803008 -0.003643472506 0.002393038191 0.2251114517 -0.003643472506
326.97 4.84041334 8.264317529 0.1402556323 9.57750205 1.040957663 -0.1930349896 0.1158367091 -0.003644386028 0.002395426972 0.2251108889 -0.003644386028
326.98 4.838482862 8.265475678 0.1402191839 9.577526016 1.041192704 -0.1930605178 0.1157931115 -0.003645299307 0.002397815476 0.2251103256 -0.003645299307
326.99 4.836552129 8.266633391 0.1401827263 9.577550006 1.041427744 -0.1930860357 0.1157495081 -0.003646212345 0.002400203702 0.2251097617 -0.003646212345
327 4.834621141 8.267790668 0.1401462597 9.57757402 1.041662782 -0.1931115433 0.1157058987 -0.003647125141 0.00240259165 0.2251091973 -0.003647125141
327.01 4.832689898 8.268947509 0.1401097838 9.577598058 1.041897819 -0.1931370406 0.1156622834 -0.003648037694 0.00240497932 0.2251086323 -0.003648037694
327.02 4.830758401 8.270103914 0.1400732989 9.57762212 1.042132855 -0.1931625276 0.1156186623 -0.003648950006 0.002407366711 0.2251080668 -0.003648950006
327.03 4.828826648 8.271259882 0.1400368048 9.577646205 1.04236789 -0.1931880043 0.1155750353 -0.003649862076 0.002409753822 0.2251075007 -0.003649862076
327.04 4.826894641 8.272415414 0.1400003017 9.577670315 1.042602924 -0.1932134707 0.1155314024 -0.003650773903 0.002412140655 0.2251069341 -0.003650773903
327.05 4.824962379 8.27357051 0.1399637894 9.577694448 1.042837956 -0.1932389267 0.1154877636 -0.003651685488 0.002414527208 0.2251063668 -0.003651685488
327.06 4.823029862 8.27472517 0.1399272679 9.577718605 1.043072987 -0.1932643724 0.1154441189 -0.003652596831 0.002416913481 0.2251057991 -0.003652596831
327.07 4.821097091 8.275879393 0.1398907374 9.577742786 1.043308018 -0.1932898078 0.1154004684 -0.003653507932 0.002419299474 0.2251052308 -0.003653507932
327.08 4.819164066 8.277033179 0.1398541978 9.577766991 1.043543046 -0.1933152329 0.115356812 -0.00365441879 0.002421685187 0.2251046619 -0.00365441879
327.09 4.817230787 8.278186529 0.1398176491 9.57779122 1.043778074 -0.1933406477 0.1153131497 -0.003655329406 0.002424070619 0.2251040924 -0.003655329406
327.1 4.815297253 8.279339442 0.1397810912 9.577815473 1.044013101 -0.1933660521 0.1152694816 -0.003656239779 0.002426455771 0.2251035224 -0.003656239779
327.11 4.813363466 8.280491918 0.1397445243 9.577839749 1.044248126 -0.1933914462 0.1152258076 -0.00365714991 0.002428840641 0.2251029519 -0.00365714991
327.12 4.811429424 8.281643958 0.1397079482 9.57786405 1.04448315 -0.19341683 0.1151821277 -0.003658059798 0.00243122523 0.2251023807 -0.003658059798
327.13 4.809495129 8.282795561 0.1396713631 9.577888374 1.044718173 -0.1934422035 0.1151384419 -0.003658969444 0.002433609537 0.2251018091 -0.003658969444
327.14 4.80756058 8.283946727 0.1396347688 9.577912722 1.044953195 -0.1934675666 0.1150947504 -0.003659878846 0.002435993562 0.2251012368 -0.003659878846
327.15 4.805625778 8.285097456 0.1395981655 9.577937094 1.045188216 -0.1934929194 0.1150510529 -0.003660788006 0.002438377305 0.2251006641 -0.003660788006
327.16 4.803690722 8.286247748 0.1395615531 9.577961489 1.045423235 -0.1935182619 0.1150073496 -0.003661696923 0.002440760766 0.2251000907 -0.003661696923
327.17 4.801755413 8.287397603 0.1395249315 9.577985909 1.045658253 -0.193543594 0.1149636405 -0.003662605597 0.002443143944 0.2250995168 -0.003662605597
327.18 4.79981985 8.288547021 0.139488301 9.578010352 1.04589327 -0.1935689158 0.1149199255 -0.003663514028 0.002445526839 0.2250989423 -0.003663514028
327.19 4.797884034 8.289696001 0.1394516613 9.578034819 1.046128286 -0.1935942273 0.1148762046 -0.003664422216 0.002447909451 0.2250983673 -0.003664422216
327.2 4.795947965 8.290844545 0.1394150125 9.57805931 1.046363301 -0.1936195284 0.114832478 -0.00366533016 0.002450291779 0.2250977917 -0.00366533016
327.21 4.794011644 8.291992651 0.1393783547 9.578083825 1.046598314 -0.1936448192 0.1147887454 -0.003666237862 0.002452673823 0.2250972156 -0.003666237862
327.22 4.792075069 8.29314032 0.1393416878 9.578108364 1.046833326 -0.1936700997 0.1147450071 -0.00366714532 0.002455055584 0.2250966389 -0.00366714532
327.23 4.790138242 8.294287551 0.1393050118 9.578132926 1.047068337 -0.1936953698 0.1147012629 -0.003668052535 0.00245743706 0.2250960617 -0.003668052535
327.24 4.788201162 8.295434345 0.1392683267 9.578157513 1.047303347 -0.1937206296 0.1146575129 -0.003668959507 0.002459818251 0.2250954839 -0.003668959507
327.25 4.786263829 8.296580701 0.1392316326 9.578182123 1.047538355 -0.193745879 0.114613757 -0.003669866235 0.002462199158 0.2250949055 -0.003669866235
327.26 4.784326244 8.29772662 0.1391949294 9.578206757 1.047773363 -0.1937711181 0.1145699953 -0.00367077272 0.00246457978 0.2250943266 -0.00367077272
327.27 4.782388407 8.298872101 0.1391582171 9.578231414 1.048008369 -0.1937963468 0.1145262278 -0.003671678961 0.002466960116 0.2250937471 -0.003671678961
327.28 4.780450317 8.300017144 0.1391214958 9.578256096 1.048243374 -0.1938215652 0.1144824545 -0.003672584958 0.002469340167 0.2250931671 -0.003672584958
327.29 4.778511976 8.30116175 0.1390847654 9.578280801 1.048478378 -0.1938467732 0.1144386754 -0.003673490712 0.002471719931 0.2250925865 -0.003673490712
327.3 4.776573382 8.302305918 0.139048026 9.57830553 1.04871338 -0.1938719709 0.1143948904 -0.003674396222 0.00247409941 0.2250920054 -0.003674396222
327.31 4.774634536 8.303449648 0.1390112775 9.578330283 1.048948381 -0.1938971582 0.1143510997 -0.003675301489 0.002476478602 0.2250914237 -0.003675301489
327.32 4.772695439 8.30459294 0.13897452 9.57835506 1.049183382 -0.1939223352 0.1143073031 -0.003676206511 0.002478857507 0.2250908414 -0.003676206511
327.33 4.77075609 8.305735794 0.1389377534 9.57837986 1.04941838 -0.1939475018 0.1142635007 -0.003677111289 0.002481236126 0.2250902586 -0.003677111289
327.34 4.768816489 8.30687821 0.1389009777 9.578404684 1.049653378 -0.1939726581 0.1142196925 -0.003678015824 0.002483614457 0.2250896753 -0.003678015824
327.35 4.766876637 8.308020188 0.1388641931 9.578429532 1.049888374 -0.193997804 0.1141758785 -0.003678920114 0.002485992501 0.2250890913 -0.003678920114
327.36 4.764936533 8.309161727 0.1388273993 9.578454404 1.05012337 -0.1940229396 0.1141320587 -0.003679824161 0.002488370257 0.2250885069 -0.003679824161
327.37 4.762996178 8.310302829 0.1387905966 9.5784793 1.050358364 -0.1940480648 0.1140882331 -0.003680727963 0.002490747725 0.2250879218 -0.003680727963
327.38 4.761055572 8.311443492 0.1387537848 9.578504219 1.050593356 -0.1940731796 0.1140444017 -0.003681631521 0.002493124904 0.2250873363 -0.003681631521
327.39 4.759114714 8.312583717 0.1387169639 9.578529162 1.050828348 -0.1940982841 0.1140005645 -0.003682534834 0.002495501796 0.2250867501 -0.003682534834
327.4 4.757173606 8.313723503 0.1386801341 9.578554129 1.051063338 -0.1941233782 0.1139567216 -0.003683437904 0.002497878398 0.2250861634 -0.003683437904
327.41 4.755232247 8.314862851 0.1386432952 9.57857912 1.051298327 -0.1941484619 0.1139128728 -0.003684340729 0.002500254711 0.2250855762 -0.003684340729
327.42 4.753290637 8.316001761 0.1386064473 9.578604134 1.051533315 -0.1941735353 0.1138690183 -0.003685243309 0.002502630735 0.2250849884 -0.003685243309
327.43 4.751348776 8.317140232 0.1385695903 9.578629173 1.051768302 -0.1941985983 0.1138251579 -0.003686145645 0.002505006469 0.2250844 -0.003686145645
327.44 4.749406665 8.318278264 0.1385327244 9.578654234 1.052003287 -0.194223651 0.1137812918 -0.003687047736 0.002507381914 0.2250838111 -0.003687047736
327.45 4.747464303 8.319415857 0.1384958494 9.57867932 1.052238271 -0.1942486932 0.11373742 -0.003687949583 0.002509757068 0.2250832216 -0.003687949583
327.46 4.745521691 8.320553012 0.1384589654 9.57870443 1.052473254 -0.1942737251 0.1136935423 -0.003688851185 0.002512131932 0.2250826316 -0.003688851185
327.47 4.743578829 8.321689728 0.1384220723 9.578729563 1.052708236 -0.1942987467 0.1136496589 -0.003689752542 0.002514506505 0.225082041 -0.003689752542
327.48 4.741635716 8.322826005 0.1383851703 9.57875472 1.052943217 -0.1943237578 0.1136057697 -0.003690653654 0.002516880788 0.2250814498 -0.003690653654
327.49 4.739692354 8.323961844 0.1383482593 9.5787799 1.053178196 -0.1943487586 0.1135618747 -0.003691554521 0.002519254779 0.2250808581 -0.003691554521
327.5 4.737748741 8.325097243 0.1383113392 9.578805105 1.053413174 -0.194373749 0.113517974 -0.003692455144 0.002521628479 0.2250802659 -0.003692455144
327.51 4.735804879 8.326232203 0.1382744102 9.578830333 1.053648151 -0.194398729 0.1134740675 -0.003693355521 0.002524001887 0.2250796731 -0.003693355521
327.52 4.733860767 8.327366724 0.1382374721 9.578855585 1.053883126 -0.1944236986 0.1134301552 -0.003694255654 0.002526375003 0.2250790797 -0.003694255654
327.53 4.731916405 8.328500806 0.1382005251 9.578880861 1.0541181 -0.1944486579 0.1133862372 -0.003695155541 0.002528747826 0.2250784858 -0.003695155541
327.54 4.729971793 8.329634449 0.138163569 9.57890616 1.054353074 -0.1944736068 0.1133423135 -0.003696055183 0.002531120358 0.2250778914 -0.003696055183
327.55 4.728026933 8.330767652 0.138126604 9.578931483 1.054588045 -0.1944985452 0.113298384 -0.003696954579 0.002533492596 0.2250772963 -0.003696954579
327.56 4.726081823 8.331900417 0.1380896299 9.57895683 1.054823016 -0.1945234733 0.1132544487 -0.003697853731 0.002535864542 0.2250767008 -0.003697853731
327.57 4.724136463 8.333032741 0.1380526469 9.5789822 1.055057985 -0.1945483911 0.1132105077 -0.003698752637 0.002538236194 0.2250761046 -0.003698752637
327.58 4.722190855 8.334164627 0.1380156549 9.579007594 1.055292953 -0.1945732984 0.113166561 -0.003699651297 0.002540607552 0.225075508 -0.003699651297
327.59 4.720244997 8.335296073 0.1379786539 9.579033012 1.05552792 -0.1945981953 0.1131226085 -0.003700549713 0.002542978617 0.2250749107 -0.003700549713
327.6 4.718298891 8.336427079 0.1379416439 9.579058454 1.055762886 -0.1946230819 0.1130786502 -0.003701447882 0.002545349388 0.2250743129 -0.003701447882
327.61 4.716352536 8.337557646 0.1379046249 9.579083919 1.05599785 -0.194647958 0.1130346863 -0.003702345806 0.002547719864 0.2250737146 -0.003702345806
327.62 4.714405932 8.338687773 0.137867597 9.579109408 1.056232813 -0.1946728238 0.1129907166 -0.003703243484 0.002550090046 0.2250731157 -0.003703243484
327.63 4.712459079 8.33981746 0.13783056 9.579134921 1.056467775 -0.1946976792 0.1129467412 -0.003704140917 0.002552459932 0.2250725162 -0.003704140917
327.64 4.710511978 8.340946707 0.1377935141 9.579160458 1.056702736 -0.1947225241 0.11290276 -0.003705038103 0.002554829524 0.2250719162 -0.003705038103
327.65 4.708564629 8.342075515 0.1377564593 9.579186018 1.056937695 -0.1947473587 0.1128587731 -0.003705935044 0.00255719882 0.2250713157 -0.003705935044
327.66 4.706617031 8.343203883 0.1377193954 9.579211602 1.057172653 -0.1947721829 0.1128147805 -0.003706831739 0.002559567821 0.2250707146 -0.003706831739
327.67 4.704669185 8.344331811 0.1376823226 9.579237209 1.05740761 -0.1947969967 0.1127707822 -0.003707728188 0.002561936526 0.2250701129 -0.003707728188
327.68 4.702721091 8.345459298 0.1376452409 9.57926284 1.057642565 -0.1948218 0.1127267782 -0.00370862439 0.002564304934 0.2250695107 -0.00370862439
327.69 4.700772749 8.346586346 0.1376081502 9.579288495 1.05787752 -0.194846593 0.1126827684 -0.003709520347 0.002566673046 0.2250689079 -0.003709520347
327.7 4.698824159 8.347712954 0.1375710505 9.579314174 1.058112473 -0.1948713756 0.112638753 -0.003710416058 0.002569040861 0.2250683046 -0.003710416058
327.71 4.696875322 8.348839121 0.1375339418 9.579339876 1.058347425 -0.1948961478 0.1125947318 -0.003711311522 0.002571408379 0.2250677007 -0.003711311522
327.72 4.694926237 8.349964848 0.1374968242 9.579365602 1.058582375 -0.1949209095 0.1125507049 -0.00371220674 0.0025737756 0.2250670963 -0.00371220674
327.73 4.692976904 8.351090135 0.1374596977 9.579391352 1.058817324 -0.1949456609 0.1125066723 -0.003713101712 0.002576142524 0.2250664913 -0.003713101712
327.74 4.691027323 8.352214982 0.1374225622 9.579417125 1.059052272 -0.1949704018 0.112462634 -0.003713996437 0.00257850915 0.2250658857 -0.003713996437
327.75 4.689077496 8.353339388 0.1373854178 9.579442922 1.059287219 -0.1949951323 0.11241859 -0.003714890916 0.002580875477 0.2250652796 -0.003714890916
327.76 4.687127421 8.354463354 0.1373482644 9.579468742 1.059522165 -0.1950198524 0.1123745404 -0.003715785148 0.002583241506 0.225064673 -0.003715785148
327.77 4.685177099 8.355586879 0.1373111021 9.579494587 1.059757109 -0.1950445622 0.112330485 -0.003716679134 0.002585607237 0.2250640658 -0.003716679134
327.78 4.68322653 8.356709963 0.1372739308 9.579520454 1.059992052 -0.1950692614 0.1122864239 -0.003717572873 0.002587972669 0.2250634581 -0.003717572873
327.79 4.681275714 8.357832607 0.1372367506 9.579546346 1.060226993 -0.1950939503 0.1122423572 -0.003718466365 0.002590337802 0.2250628498 -0.003718466365
327.8 4.679324651 8.35895481 0.1371995615 9.579572261 1.060461934 -0.1951186288 0.1121982847 -0.003719359611 0.002592702636 0.2250622409 -0.003719359611
327.81 4.677373341 8.360076573 0.1371623634 9.5795982 1.060696873 -0.1951432968 0.1121542066 -0.003720252609 0.002595067169 0.2250616315 -0.003720252609
327.82 4.675421785 8.361197894 0.1371251564 9.579624163 1.060931811 -0.1951679544 0.1121101228 -0.003721145361 0.002597431403 0.2250610215 -0.003721145361
327.83 4.673469982 8.362318775 0.1370879405 9.579650149 1.061166747 -0.1951926016 0.1120660333 -0.003722037866 0.002599795337 0.225060411 -0.003722037866
327.84 4.671517933 8.363439215 0.1370507157 9.579676158 1.061401683 -0.1952172384 0.1120219381 -0.003722930124 0.002602158971 0.2250598 -0.003722930124
327.85 4.669565637 8.364559214 0.1370134819 9.579702192 1.061636617 -0.1952418648 0.1119778373 -0.003723822135 0.002604522303 0.2250591884 -0.003723822135
327.86 4.667613096 8.365678772 0.1369762392 9.579728249 1.061871549 -0.1952664807 0.1119337308 -0.003724713899 0.002606885335 0.2250585762 -0.003724713899
327.87 4.665660308 8.366797889 0.1369389876 9.57975433 1.062106481 -0.1952910862 0.1118896186 -0.003725605415 0.002609248066 0.2250579635 -0.003725605415
327.88 4.663707274 8.367916564 0.1369017271 9.579780434 1.062341411 -0.1953156813 0.1118455008 -0.003726496684 0.002611610495 0.2250573502 -0.003726496684
327.89 4.661753994 8.369034799 0.1368644577 9.579806562 1.06257634 -0.1953402659 0.1118013773 -0.003727387706 0.002613972623 0.2250567364 -0.003727387706
327.9 4.659800469 8.370152592 0.1368271794 9.579832713 1.062811268 -0.1953648401 0.1117572481 -0.003728278481 0.002616334448 0.225056122 -0.003728278481
327.91 4.657846697 8.371269943 0.1367898921 9.579858888 1.063046194 -0.1953894039 0.1117131133 -0.003729169008 0.002618695971 0.2250555071 -0.003729169008
327.92 4.655892681 8.372386854 0.136752596 9.579885087 1.063281119 -0.1954139573 0.1116689728 -0.003730059288 0.002621057192 0.2250548916 -0.003730059288
327.93 4.653938418 8.373503323 0.136715291 9.57991131 1.063516043 -0.1954385002 0.1116248267 -0.00373094932 0.00262341811 0.2250542756 -0.00373094932
327.94 4.651983911 8.37461935 0.136677977 9.579937556 1.063750965 -0.1954630327 0.1115806749 -0.003731839104 0.002625778725 0.225053659 -0.003731839104
327.95 4.650029158 8.375734936 0.1366406542 9.579963825 1.063985886 -0.1954875547 0.1115365175 -0.003732728641 0.002628139036 0.2250530419 -0.003732728641
327.96 4.64807416 8.376850081 0.1366033224 9.579990118 1.064220806 -0.1955120663 0.1114923544 -0.00373361793 0.002630499044 0.2250524242 -0.00373361793
327.97 4.646118916 8.377964783 0.1365659818 9.580016435 1.064455725 -0.1955365675 0.1114481857 -0.003734506972 0.002632858749 0.225051806 -0.003734506972
327.98 4.644163428 8.379079044 0.1365286323 9.580042776 1.064690642 -0.1955610582 0.1114040114 -0.003735395765 0.002635218149 0.2250511872 -0.003735395765
327.99 4.642207695 8.380192864 0.1364912739 9.58006914 1.064925558 -0.1955855385 0.1113598314 -0.003736284311 0.002637577245 0.2250505679 -0.003736284311
328 4.640251718 8.381306241 0.1364539066 9.580095527 1.065160473 -0.1956100083 0.1113156458 -0.003737172608 0.002639936036 0.225049948 -0.003737172608
328.01 4.638295495 8.382419176 0.1364165305 9.580121938 1.065395387 -0.1956344677 0.1112714545 -0.003738060658 0.002642294522 0.2250493275 -0.003738060658
328.02 4.636339028 8.38353167 0.1363791454 9.580148373 1.065630299 -0.1956589167 0.1112272576 -0.00373894846 0.002644652704 0.2250487066 -0.00373894846
328.03 4.634382317 8.384643722 0.1363417515 9.580174831 1.06586521 -0.1956833552 0.1111830551 -0.003739836013 0.002647010579 0.225048085 -0.003739836013
328.04 4.632425361 8.385755331 0.1363043487 9.580201313 1.066100119 -0.1957077832 0.111138847 -0.003740723318 0.00264936815 0.2250474629 -0.003740723318
328.05 4.630468161 8.386866499 0.136266937 9.580227819 1.066335027 -0.1957322008 0.1110946332 -0.003741610375 0.002651725414 0.2250468403 -0.003741610375
328.06 4.628510717 8.387977224 0.1362295165 9.580254348 1.066569934 -0.195756608 0.1110504139 -0.003742497184 0.002654082372 0.2250462171 -0.003742497184
328.07 4.626553029 8.389087507 0.1361920871 9.5802809 1.06680484 -0.1957810047 0.1110061889 -0.003743383744 0.002656439024 0.2250455934 -0.003743383744
328.08 4.624595097 8.390197348 0.1361546488 9.580307476 1.067039744 -0.1958053909 0.1109619583 -0.003744270056 0.002658795369 0.2250449691 -0.003744270056
328.09 4.622636921 8.391306746 0.1361172017 9.580334076 1.067274647 -0.1958297667 0.1109177221 -0.003745156119 0.002661151407 0.2250443443 -0.003745156119
328.1 4.620678502 8.392415702 0.1360797457 9.580360699 1.067509549 -0.1958541321 0.1108734803 -0.003746041934 0.002663507138 0.2250437189 -0.003746041934
328.11 4.618719839 8.393524215 0.1360422808 9.580387346 1.06774445 -0.195878487 0.1108292328 -0.0037469275 0.002665862561 0.2250430929 -0.0037469275
328.12 4.616760932 8.394632287 0.1360048071 9.580414017 1.067979349 -0.1959028314 0.1107849798 -0.003747812817 0.002668217676 0.2250424665 -0.003747812817
328.13 4.614801782 8.395739915 0.1359673246 9.580440711 1.068214246 -0.1959271653 0.1107407212 -0.003748697886 0.002670572484 0.2250418394 -0.003748697886
328.14 4.612842389 8.396847101 0.1359298332 9.580467428 1.068449143 -0.1959514888 0.110696457 -0.003749582706 0.002672926983 0.2250412118 -0.003749582706
328.15 4.610882753 8.397953844 0.1358923329 9.580494169 1.068684038 -0.1959758019 0.1106521872 -0.003750467277 0.002675281174 0.2250405837 -0.003750467277
328.16 4.608922873 8.399060145 0.1358548238 9.580520934 1.068918932 -0.1960001044 0.1106079117 -0.003751351599 0.002677635056 0.225039955 -0.003751351599
328.17 4.606962751 8.400166002 0.1358173059 9.580547722 1.069153825 -0.1960243966 0.1105636307 -0.003752235672 0.002679988629 0.2250393258 -0.003752235672
328.18 4.605002385 8.401271417 0.1357797791 9.580574534 1.069388716 -0.1960486782 0.1105193442 -0.003753119496 0.002682341893 0.225038696 -0.003753119496
328.19 4.603041777 8.402376389 0.1357422435 9.580601369 1.069623606 -0.1960729494 0.110475052 -0.003754003071 0.002684694847 0.2250380657 -0.003754003071
328.2 4.601080926 8.403480918 0.1357046991 9.580628227 1.069858494 -0.1960972101 0.1104307542 -0.003754886397 0.002687047491 0.2250374348 -0.003754886397
328.21 4.599119833 8.404585004 0.1356671458 9.58065511 1.070093382 -0.1961214603 0.1103864509 -0.003755769474 0.002689399825 0.2250368034 -0.003755769474
328.22 4.597158497 8.405688647 0.1356295837 9.580682015 1.070328268 -0.1961457001 0.110342142 -0.003756652301 0.002691751849 0.2250361714 -0.003756652301
328.23 4.595196919 8.406791847 0.1355920127 9.580708945 1.070563152 -0.1961699294 0.1102978275 -0.003757534879 0.002694103562 0.2250355389 -0.003757534879
328.24 4.593235099 8.407894604 0.135554433 9.580735898 1.070798036 -0.1961941482 0.1102535075 -0.003758417208 0.002696454965 0.2250349058 -0.003758417208
328.25 4.591273036 8.408996917 0.1355168444 9.580762874 1.071032918 -0.1962183565 0.1102091818 -0.003759299287 0.002698806056 0.2250342722 -0.003759299287
328.26 4.589310731 8.410098787 0.135479247 9.580789874 1.071267799 -0.1962425544 0.1101648507 -0.003760181117 0.002701156836 0.225033638 -0.003760181117
328.27 4.587348185 8.411200214 0.1354416408 9.580816897 1.071502678 -0.1962667418 0.1101205139 -0.003761062697 0.002703507304 0.2250330033 -0.003761062697
328.28 4.585385397 8.412301198 0.1354040257 9.580843944 1.071737556 -0.1962909187 0.1100761716 -0.003761944028 0.00270585746 0.225032368 -0.003761944028
328.29 4.583422367 8.413401738 0.1353664019 9.580871014 1.071972433 -0.1963150851 0.1100318237 -0.003762825109 0.002708207304 0.2250317322 -0.003762825109
328.3 4.581459095 8.414501834 0.1353287692 9.580898108 1.072207308 -0.196339241 0.1099874703 -0.00376370594 0.002710556836 0.2250310958 -0.00376370594
328.31 4.579495582 8.415601487 0.1352911278 9.580925225 1.072442182 -0.1963633865 0.1099431113 -0.003764586521 0.002712906055 0.2250304589 -0.003764586521
328.32 4.577531827 8.416700696 0.1352534775 9.580952366 1.072677055 -0.1963875215 0.1098987468 -0.003765466852 0.002715254961 0.2250298214 -0.003765466852
328.33 4.575567832 8.417799462 0.1352158184 9.58097953 1.072911926 -0.196411646 0.1098543767 -0.003766346934 0.002717603553 0.2250291834 -0.003766346934
328.34 4.573603594 8.418897784 0.1351781506 9.581006718 1.073146796 -0.19643576 0.1098100011 -0.003767226766 0.002719951833 0.2250285449 -0.003767226766
328.35 4.571639116 8.419995662 0.1351404739 9.581033929 1.073381665 -0.1964598635 0.1097656199 -0.003768106347 0.002722299798 0.2250279057 -0.003768106347
328.36 4.569674397 8.421093096 0.1351027884 9.581061164 1.073616533 -0.1964839565 0.1097212332 -0.003768985679 0.00272464745 0.2250272661 -0.003768985679
328.37 4.567709437 8.422190087 0.1350650942 9.581088422 1.073851399 -0.1965080391 0.109676841 -0.00376986476 0.002726994787 0.2250266259 -0.00376986476
328.38 4.565744237 8.423286633 0.1350273912 9.581115704 1.074086263 -0.1965321111 0.1096324432 -0.003770743591 0.00272934181 0.2250259851 -0.003770743591
328.39 4.563778795 8.424382735 0.1349896793 9.581143009 1.074321127 -0.1965561727 0.1095880399 -0.003771622172 0.002731688518 0.2250253438 -0.003771622172
328.4 4.561813113 8.425478394 0.1349519587 9.581170338 1.074555989 -0.1965802237 0.109543631 -0.003772500502 0.002734034911 0.225024702 -0.003772500502
328.41 4.559847191 8.426573608 0.1349142293 9.58119769 1.07479085 -0.1966042643 0.1094992167 -0.003773378582 0.002736380988 0.2250240596 -0.003773378582
328.42 4.557881028 8.427668378 0.1348764911 9.581225065 1.075025709 -0.1966282943 0.1094547968 -0.003774256412 0.00273872675 0.2250234167 -0.003774256412
328.43 4.555914625 8.428762704 0.1348387442 9.581252464 1.075260567 -0.1966523139 0.1094103714 -0.003775133991 0.002741072197 0.2250227732 -0.003775133991
328.44 4.553947982 8.429856585 0.1348009885 9.581279887 1.075495424 -0.196676323 0.1093659404 -0.00377601132 0.002743417327 0.2250221291 -0.00377601132
328.45 4.551981098 8.430950023 0.134763224 9.581307333 1.075730279 -0.1967003215 0.109321504 -0.003776888398 0.002745762141 0.2250214846 -0.003776888398
328.46 4.550013975 8.432043015 0.1347254507 9.581334802 1.075965133 -0.1967243096 0.109277062 -0.003777765225 0.002748106638 0.2250208394 -0.003777765225
