# t ax ay az
0.53 8.632387374e-05 -0.006044941965 -0.0001420598831
0.54 8.795154652e-05 -0.006044884716 -0.000142098665
0.55 8.957917761e-05 -0.006044827047 -0.0001421374336
0.56 9.120676693e-05 -0.006044768959 -0.0001421761889
0.57 9.283431438e-05 -0.006044710452 -0.0001422149309
0.58 9.446181988e-05 -0.006044651525 -0.0001422536597
0.59 9.608928332e-05 -0.006044592179 -0.0001422923753
0.6 9.771670462e-05 -0.006044532414 -0.0001423310776
0.61 9.934408369e-05 -0.006044472229 -0.0001423697666
0.62 0.0001009714204 -0.006044411626 -0.0001424084423
0.63 0.0001025987147 -0.006044350603 -0.0001424471048
0.64 0.0001042259666 -0.006044289161 -0.000142485754
0.65 0.0001058531758 -0.006044227299 -0.0001425243899
0.66 0.0001074803423 -0.006044165019 -0.0001425630125
0.67 0.000109107466 -0.00604410232 -0.0001426016219
0.68 0.0001107345468 -0.006044039201 -0.0001426402179
0.69 0.0001123615847 -0.006043975663 -0.0001426788007
0.7 0.0001139885795 -0.006043911707 -0.0001427173702
0.71 0.0001156155311 -0.006043847331 -0.0001427559264
0.72 0.0001172424395 -0.006043782537 -0.0001427944693
0.73 0.0001188693046 -0.006043717323 -0.000142832999
0.74 0.0001204961262 -0.006043651691 -0.0001428715153
0.75 0.0001221229043 -0.00604358564 -0.0001429100183
0.76 0.0001237496388 -0.00604351917 -0.000142948508
0.77 0.0001253763295 -0.006043452281 -0.0001429869844
0.78 0.0001270029765 -0.006043384973 -0.0001430254476
0.79 0.0001286295796 -0.006043317247 -0.0001430638974
0.8 0.0001302561386 -0.006043249101 -0.0001431023339
0.81 0.0001318826536 -0.006043180537 -0.000143140757
0.82 0.0001335091245 -0.006043111555 -0.0001431791669
0.83 0.0001351355511 -0.006043042154 -0.0001432175635
0.84 0.0001367619333 -0.006042972334 -0.0001432559467
0.85 0.0001383882711 -0.006042902095 -0.0001432943166
0.86 0.0001400145643 -0.006042831438 -0.0001433326732
0.87 0.0001416408129 -0.006042760363 -0.0001433710165
0.88 0.0001432670168 -0.006042688868 -0.0001434093464
0.89 0.0001448931759 -0.006042616956 -0.000143447663
0.9 0.0001465192901 -0.006042544625 -0.0001434859663
0.91 0.0001481453592 -0.006042471875 -0.0001435242562
0.92 0.0001497713833 -0.006042398707 -0.0001435625328
0.93 0.0001513973622 -0.006042325121 -0.0001436007961
0.94 0.0001530232959 -0.006042251116 -0.000143639046
0.95 0.0001546491841 -0.006042176693 -0.0001436772826
0.96 0.000156275027 -0.006042101852 -0.0001437155058
0.97 0.0001579008242 -0.006042026593 -0.0001437537157
0.98 0.0001595265759 -0.006041950915 -0.0001437919122
0.99 0.0001611522818 -0.006041874819 -0.0001438300954
1 0.0001627779419 -0.006041798305 -0.0001438682652
1.01 0.000164403556 -0.006041721372 -0.0001439064217
1.02 0.0001660291242 -0.006041644022 -0.0001439445648
1.03 0.0001676546463 -0.006041566253 -0.0001439826945
1.04 0.0001692801222 -0.006041488066 -0.0001440208109
1.05 0.0001709055518 -0.006041409462 -0.0001440589139
1.06 0.000172530935 -0.006041330439 -0.0001440970036
1.07 0.0001741562718 -0.006041250998 -0.0001441350799
1.08 0.000175781562 -0.00604117114 -0.0001441731428
1.09 0.0001774068056 -0.006041090863 -0.0001442111923
1.1 0.0001790320024 -0.006041010168 -0.0001442492285
1.11 0.0001806571524 -0.006040929056 -0.0001442872513
1.12 0.0001822822555 -0.006040847526 -0.0001443252607
1.13 0.0001839073116 -0.006040765577 -0.0001443632567
1.14 0.0001855323205 -0.006040683212 -0.0001444012393
1.15 0.0001871572823 -0.006040600428 -0.0001444392086
1.16 0.0001887821968 -0.006040517226 -0.0001444771644
1.17 0.0001904070639 -0.006040433607 -0.0001445151069
1.18 0.0001920318835 -0.00604034957 -0.0001445530359
1.19 0.0001936566556 -0.006040265116 -0.0001445909516
1.2 0.0001952813801 -0.006040180244 -0.0001446288539
1.21 0.0001969060568 -0.006040094954 -0.0001446667427
1.22 0.0001985306856 -0.006040009247 -0.0001447046182
1.23 0.0002001552665 -0.006039923122 -0.0001447424803
1.24 0.0002017797995 -0.006039836579 -0.0001447803289
1.25 0.0002034042843 -0.006039749619 -0.0001448181642
1.26 0.0002050287209 -0.006039662242 -0.000144855986
1.27 0.0002066531092 -0.006039574447 -0.0001448937944
1.28 0.0002082774491 -0.006039486235 -0.0001449315894
1.29 0.0002099017406 -0.006039397605 -0.000144969371
1.3 0.0002115259835 -0.006039308558 -0.0001450071392
1.31 0.0002131501778 -0.006039219094 -0.0001450448939
1.32 0.0002147743233 -0.006039129212 -0.0001450826353
1.33 0.0002163984199 -0.006039038913 -0.0001451203632
1.34 0.0002180224677 -0.006038948197 -0.0001451580776
1.35 0.0002196464664 -0.006038857064 -0.0001451957787
1.36 0.000221270416 -0.006038765513 -0.0001452334663
1.37 0.0002228943164 -0.006038673546 -0.0001452711404
1.38 0.0002245181675 -0.006038581161 -0.0001453088011
1.39 0.0002261419692 -0.006038488359 -0.0001453464484
1.4 0.0002277657215 -0.00603839514 -0.0001453840823
1.41 0.0002293894242 -0.006038301504 -0.0001454217027
1.42 0.0002310130772 -0.006038207451 -0.0001454593096
1.43 0.0002326366805 -0.00603811298 -0.0001454969031
1.44 0.000234260234 -0.006038018093 -0.0001455344832
1.45 0.0002358837375 -0.006037922789 -0.0001455720498
1.46 0.000237507191 -0.006037827068 -0.0001456096029
1.47 0.0002391305944 -0.006037730931 -0.0001456471426
1.48 0.0002407539476 -0.006037634376 -0.0001456846688
1.49 0.0002423772505 -0.006037537405 -0.0001457221816
1.5 0.000244000503 -0.006037440016 -0.0001457596809
1.51 0.000245623705 -0.006037342211 -0.0001457971668
1.52 0.0002472468565 -0.006037243989 -0.0001458346391
1.53 0.0002488699573 -0.006037145351 -0.000145872098
1.54 0.0002504930074 -0.006037046296 -0.0001459095435
1.55 0.0002521160066 -0.006036946824 -0.0001459469754
1.56 0.0002537389549 -0.006036846935 -0.0001459843939
1.57 0.0002553618522 -0.00603674663 -0.0001460217989
1.58 0.0002569846984 -0.006036645909 -0.0001460591904
1.59 0.0002586074933 -0.00603654477 -0.0001460965684
1.6 0.000260230237 -0.006036443216 -0.000146133933
1.61 0.0002618529293 -0.006036341245 -0.000146171284
1.62 0.0002634755702 -0.006036238857 -0.0001462086216
1.63 0.0002650981594 -0.006036136053 -0.0001462459457
1.64 0.000266720697 -0.006036032832 -0.0001462832563
1.65 0.0002683431829 -0.006035929195 -0.0001463205534
1.66 0.0002699656169 -0.006035825142 -0.0001463578369
1.67 0.000271587999 -0.006035720673 -0.000146395107
1.68 0.0002732103291 -0.006035615787 -0.0001464323636
1.69 0.0002748326071 -0.006035510485 -0.0001464696067
1.7 0.0002764548329 -0.006035404766 -0.0001465068363
1.71 0.0002780770064 -0.006035298632 -0.0001465440524
1.72 0.0002796991275 -0.006035192081 -0.0001465812549
1.73 0.0002813211962 -0.006035085114 -0.000146618444
1.74 0.0002829432123 -0.006034977731 -0.0001466556195
1.75 0.0002845651757 -0.006034869932 -0.0001466927815
1.76 0.0002861870864 -0.006034761717 -0.00014672993
1.77 0.0002878089443 -0.006034653085 -0.000146767065
1.78 0.0002894307492 -0.006034544038 -0.0001468041864
1.79 0.0002910525012 -0.006034434575 -0.0001468412943
1.8 0.0002926742 -0.006034324696 -0.0001468783887
1.81 0.0002942958457 -0.006034214401 -0.0001469154696
1.82 0.000295917438 -0.00603410369 -0.0001469525369
1.83 0.000297538977 -0.006033992563 -0.0001469895907
1.84 0.0002991604626 -0.00603388102 -0.000147026631
1.85 0.0003007818945 -0.006033769062 -0.0001470636577
1.86 0.0003024032729 -0.006033656687 -0.0001471006708
1.87 0.0003040245975 -0.006033543897 -0.0001471376705
1.88 0.0003056458682 -0.006033430691 -0.0001471746566
1.89 0.0003072670851 -0.00603331707 -0.0001472116291
1.9 0.0003088882479 -0.006033203033 -0.0001472485881
1.91 0.0003105093567 -0.00603308858 -0.0001472855336
1.92 0.0003121304113 -0.006032973712 -0.0001473224654
1.93 0.0003137514116 -0.006032858428 -0.0001473593838
1.94 0.0003153723575 -0.006032742728 -0.0001473962885
1.95 0.000316993249 -0.006032626613 -0.0001474331798
1.96 0.0003186140859 -0.006032510082 -0.0001474700574
1.97 0.0003202348682 -0.006032393136 -0.0001475069215
1.98 0.0003218555958 -0.006032275775 -0.000147543772
1.99 0.0003234762685 -0.006032157998 -0.000147580609
2 0.0003250968864 -0.006032039805 -0.0001476174324
2.01 0.0003267174492 -0.006031921198 -0.0001476542422
2.02 0.000328337957 -0.006031802175 -0.0001476910384
2.03 0.0003299584096 -0.006031682736 -0.0001477278211
2.04 0.0003315788069 -0.006031562883 -0.0001477645901
2.05 0.0003331991489 -0.006031442614 -0.0001478013456
2.06 0.0003348194354 -0.00603132193 -0.0001478380876
2.07 0.0003364396664 -0.006031200831 -0.0001478748159
2.08 0.0003380598417 -0.006031079316 -0.0001479115306
2.09 0.0003396799614 -0.006030957387 -0.0001479482318
2.1 0.0003413000252 -0.006030835042 -0.0001479849193
2.11 0.0003429200332 -0.006030712283 -0.0001480215933
2.12 0.0003445399851 -0.006030589108 -0.0001480582537
2.13 0.000346159881 -0.006030465518 -0.0001480949004
2.14 0.0003477797207 -0.006030341513 -0.0001481315336
2.15 0.0003493995042 -0.006030217094 -0.0001481681532
2.16 0.0003510192313 -0.006030092259 -0.0001482047592
2.17 0.000352638902 -0.006029967009 -0.0001482413515
2.18 0.0003542585161 -0.006029841345 -0.0001482779303
2.19 0.0003558780736 -0.006029715266 -0.0001483144954
2.2 0.0003574975745 -0.006029588772 -0.0001483510469
2.21 0.0003591170185 -0.006029461863 -0.0001483875849
2.22 0.0003607364057 -0.006029334539 -0.0001484241092
2.23 0.0003623557359 -0.006029206801 -0.0001484606198
2.24 0.000363975009 -0.006029078648 -0.0001484971169
2.25 0.0003655942249 -0.00602895008 -0.0001485336003
2.26 0.0003672133837 -0.006028821098 -0.0001485700701
2.27 0.0003688324851 -0.006028691701 -0.0001486065263
2.28 0.000370451529 -0.006028561889 -0.0001486429689
2.29 0.0003720705155 -0.006028431663 -0.0001486793978
2.3 0.0003736894443 -0.006028301022 -0.0001487158131
2.31 0.0003753083155 -0.006028169967 -0.0001487522147
2.32 0.0003769271289 -0.006028038497 -0.0001487886027
2.33 0.0003785458844 -0.006027906613 -0.0001488249771
2.34 0.0003801645819 -0.006027774315 -0.0001488613378
2.35 0.0003817832215 -0.006027641602 -0.0001488976849
2.36 0.0003834018028 -0.006027508475 -0.0001489340184
2.37 0.000385020326 -0.006027374933 -0.0001489703382
2.38 0.0003866387908 -0.006027240977 -0.0001490066443
2.39 0.0003882571972 -0.006027106607 -0.0001490429368
2.4 0.0003898755451 -0.006026971823 -0.0001490792156
2.41 0.0003914938344 -0.006026836624 -0.0001491154808
2.42 0.0003931120651 -0.006026701011 -0.0001491517323
2.43 0.000394730237 -0.006026564984 -0.0001491879702
2.44 0.00039634835 -0.006026428543 -0.0001492241944
2.45 0.0003979664041 -0.006026291688 -0.0001492604049
2.46 0.0003995843992 -0.006026154419 -0.0001492966018
2.47 0.0004012023351 -0.006026016735 -0.000149332785
2.48 0.0004028202118 -0.006025878638 -0.0001493689545
2.49 0.0004044380293 -0.006025740127 -0.0001494051104
2.5 0.0004060557873 -0.006025601202 -0.0001494412526
2.51 0.0004076734859 -0.006025461862 -0.0001494773811
2.52 0.0004092911248 -0.006025322109 -0.0001495134959
2.53 0.0004109087042 -0.006025181942 -0.000149549597
2.54 0.0004125262237 -0.006025041362 -0.0001495856845
2.55 0.0004141436835 -0.006024900367 -0.0001496217583
2.56 0.0004157610833 -0.006024758959 -0.0001496578184
2.57 0.0004173784231 -0.006024617137 -0.0001496938647
2.58 0.0004189957028 -0.006024474901 -0.0001497298975
2.59 0.0004206129223 -0.006024332251 -0.0001497659165
2.6 0.0004222300815 -0.006024189188 -0.0001498019218
2.61 0.0004238471804 -0.006024045711 -0.0001498379134
2.62 0.0004254642188 -0.006023901821 -0.0001498738913
2.63 0.0004270811966 -0.006023757517 -0.0001499098555
2.64 0.0004286981138 -0.006023612799 -0.000149945806
2.65 0.0004303149703 -0.006023467668 -0.0001499817428
2.66 0.0004319317659 -0.006023322123 -0.0001500176659
2.67 0.0004335485007 -0.006023176165 -0.0001500535753
2.68 0.0004351651744 -0.006023029794 -0.000150089471
2.69 0.0004367817871 -0.006022883009 -0.000150125353
2.7 0.0004383983386 -0.006022735811 -0.0001501612212
2.71 0.0004400148288 -0.006022588199 -0.0001501970757
2.72 0.0004416312577 -0.006022440174 -0.0001502329165
2.73 0.0004432476251 -0.006022291736 -0.0001502687436
2.74 0.000444863931 -0.006022142884 -0.000150304557
2.75 0.0004464801753 -0.00602199362 -0.0001503403566
2.76 0.0004480963579 -0.006021843942 -0.0001503761425
2.77 0.0004497124787 -0.006021693851 -0.0001504119147
2.78 0.0004513285376 -0.006021543346 -0.0001504476731
2.79 0.0004529445345 -0.006021392429 -0.0001504834179
2.8 0.0004545604694 -0.006021241099 -0.0001505191488
2.81 0.0004561763421 -0.006021089355 -0.0001505548661
2.82 0.0004577921525 -0.006020937198 -0.0001505905695
2.83 0.0004594079007 -0.006020784629 -0.0001506262593
2.84 0.0004610235864 -0.006020631646 -0.0001506619353
2.85 0.0004626392096 -0.006020478251 -0.0001506975976
2.86 0.0004642547702 -0.006020324443 -0.0001507332461
2.87 0.0004658702682 -0.006020170221 -0.0001507688808
2.88 0.0004674857033 -0.006020015587 -0.0001508045018
2.89 0.0004691010756 -0.00601986054 -0.0001508401091
2.9 0.000470716385 -0.006019705081 -0.0001508757026
2.91 0.0004723316313 -0.006019549208 -0.0001509112823
2.92 0.0004739468145 -0.006019392923 -0.0001509468483
2.93 0.0004755619344 -0.006019236225 -0.0001509824005
2.94 0.0004771769911 -0.006019079115 -0.0001510179389
2.95 0.0004787919843 -0.006018921591 -0.0001510534636
2.96 0.0004804069141 -0.006018763656 -0.0001510889745
2.97 0.0004820217803 -0.006018605307 -0.0001511244716
2.98 0.0004836365829 -0.006018446546 -0.000151159955
2.99 0.0004852513217 -0.006018287373 -0.0001511954246
3 0.0004868659966 -0.006018127786 -0.0001512308804
3.01 0.0004884806077 -0.006017967788 -0.0001512663224
3.02 0.0004900951547 -0.006017807377 -0.0001513017507
3.03 0.0004917096376 -0.006017646554 -0.0001513371651
3.04 0.0004933240563 -0.006017485318 -0.0001513725658
3.05 0.0004949384108 -0.00601732367 -0.0001514079527
3.06 0.0004965527008 -0.006017161609 -0.0001514433258
3.07 0.0004981669265 -0.006016999137 -0.0001514786851
3.08 0.0004997810875 -0.006016836252 -0.0001515140306
3.09 0.000501395184 -0.006016672954 -0.0001515493624
3.1 0.0005030092157 -0.006016509245 -0.0001515846803
3.11 0.0005046231826 -0.006016345123 -0.0001516199844
3.12 0.0005062370846 -0.006016180589 -0.0001516552747
3.13 0.0005078509216 -0.006016015643 -0.0001516905513
3.14 0.0005094646936 -0.006015850285 -0.000151725814
3.15 0.0005110784003 -0.006015684515 -0.0001517610629
3.16 0.0005126920419 -0.006015518333 -0.000151796298
3.17 0.0005143056181 -0.006015351739 -0.0001518315193
3.18 0.0005159191288 -0.006015184733 -0.0001518667267
3.19 0.000517532574 -0.006015017315 -0.0001519019204
3.2 0.0005191459537 -0.006014849485 -0.0001519371002
3.21 0.0005207592676 -0.006014681243 -0.0001519722663
3.22 0.0005223725158 -0.00601451259 -0.0001520074185
3.23 0.0005239856981 -0.006014343524 -0.0001520425568
3.24 0.0005255988144 -0.006014174047 -0.0001520776814
3.25 0.0005272118647 -0.006014004158 -0.0001521127921
3.26 0.0005288248488 -0.006013833857 -0.000152147889
3.27 0.0005304377667 -0.006013663144 -0.0001521829721
3.28 0.0005320506183 -0.00601349202 -0.0001522180413
3.29 0.0005336634035 -0.006013320484 -0.0001522530967
3.3 0.0005352761223 -0.006013148537 -0.0001522881382
3.31 0.0005368887744 -0.006012976178 -0.000152323166
3.32 0.0005385013599 -0.006012803407 -0.0001523581798
3.33 0.0005401138786 -0.006012630225 -0.0001523931799
3.34 0.0005417263305 -0.006012456631 -0.000152428166
3.35 0.0005433387154 -0.006012282626 -0.0001524631384
3.36 0.0005449510334 -0.006012108209 -0.0001524980969
3.37 0.0005465632842 -0.006011933381 -0.0001525330415
3.38 0.0005481754679 -0.006011758142 -0.0001525679723
3.39 0.0005497875842 -0.006011582491 -0.0001526028892
3.4 0.0005513996332 -0.006011406429 -0.0001526377923
3.41 0.0005530116147 -0.006011229956 -0.0001526726815
3.42 0.0005546235287 -0.006011053071 -0.0001527075568
3.43 0.0005562353751 -0.006010875775 -0.0001527424183
3.44 0.0005578471537 -0.006010698068 -0.000152777266
3.45 0.0005594588646 -0.00601051995 -0.0001528120997
3.46 0.0005610705075 -0.00601034142 -0.0001528469196
3.47 0.0005626820824 -0.00601016248 -0.0001528817256
3.48 0.0005642935893 -0.006009983128 -0.0001529165177
3.49 0.000565905028 -0.006009803365 -0.000152951296
3.5 0.0005675163985 -0.006009623192 -0.0001529860604
3.51 0.0005691277006 -0.006009442607 -0.0001530208109
3.52 0.0005707389343 -0.006009261611 -0.0001530555475
3.53 0.0005723500995 -0.006009080204 -0.0001530902703
3.54 0.0005739611961 -0.006008898387 -0.0001531249791
3.55 0.000575572224 -0.006008716158 -0.0001531596741
3.56 0.0005771831832 -0.006008533519 -0.0001531943552
3.57 0.0005787940734 -0.006008350469 -0.0001532290224
3.58 0.0005804048948 -0.006008167008 -0.0001532636757
3.59 0.000582015647 -0.006007983136 -0.0001532983151
3.6 0.0005836263302 -0.006007798854 -0.0001533329406
3.61 0.0005852369441 -0.006007614161 -0.0001533675522
3.62 0.0005868474888 -0.006007429057 -0.0001534021499
3.63 0.000588457964 -0.006007243543 -0.0001534367337
3.64 0.0005900683698 -0.006007057618 -0.0001534713036
3.65 0.000591678706 -0.006006871282 -0.0001535058596
3.66 0.0005932889726 -0.006006684536 -0.0001535404016
3.67 0.0005948991694 -0.006006497379 -0.0001535749298
3.68 0.0005965092964 -0.006006309812 -0.0001536094441
3.69 0.0005981193534 -0.006006121834 -0.0001536439444
3.7 0.0005997293405 -0.006005933446 -0.0001536784308
3.71 0.0006013392575 -0.006005744647 -0.0001537129033
3.72 0.0006029491043 -0.006005555438 -0.0001537473619
3.73 0.0006045588808 -0.006005365819 -0.0001537818066
3.74 0.000606168587 -0.00600517579 -0.0001538162373
3.75 0.0006077782228 -0.00600498535 -0.0001538506541
3.76 0.000609387788 -0.0060047945 -0.000153885057
3.77 0.0006109972826 -0.006004603239 -0.000153919446
3.78 0.0006126067065 -0.006004411569 -0.000153953821
3.79 0.0006142160596 -0.006004219488 -0.0001539881821
3.8 0.0006158253418 -0.006004026997 -0.0001540225292
3.81 0.0006174345531 -0.006003834096 -0.0001540568625
3.82 0.0006190436933 -0.006003640785 -0.0001540911817
3.83 0.0006206527624 -0.006003447064 -0.0001541254871
3.84 0.0006222617603 -0.006003252933 -0.0001541597784
3.85 0.0006238706868 -0.006003058392 -0.0001541940559
3.86 0.0006254795419 -0.00600286344 -0.0001542283194
3.87 0.0006270883256 -0.006002668079 -0.0001542625689
3.88 0.0006286970376 -0.006002472308 -0.0001542968045
3.89 0.000630305678 -0.006002276128 -0.0001543310262
3.9 0.0006319142467 -0.006002079537 -0.0001543652338
3.91 0.0006335227435 -0.006001882537 -0.0001543994276
3.92 0.0006351311684 -0.006001685126 -0.0001544336073
3.93 0.0006367395212 -0.006001487306 -0.0001544677731
3.94 0.000638347802 -0.006001289077 -0.000154501925
3.95 0.0006399560106 -0.006001090437 -0.0001545360628
3.96 0.0006415641469 -0.006000891388 -0.0001545701868
3.97 0.0006431722109 -0.00600069193 -0.0001546042967
3.98 0.0006447802024 -0.006000492061 -0.0001546383927
3.99 0.0006463881213 -0.006000291783 -0.0001546724746
4 0.0006479959677 -0.006000091096 -0.0001547065427
4.01 0.0006496037413 -0.005999889999 -0.0001547405967
4.02 0.0006512114421 -0.005999688493 -0.0001547746368
4.03 0.0006528190701 -0.005999486577 -0.0001548086629
4.04 0.000654426625 -0.005999284252 -0.000154842675
4.05 0.0006560341069 -0.005999081517 -0.0001548766731
4.06 0.0006576415157 -0.005998878373 -0.0001549106572
4.07 0.0006592488512 -0.00599867482 -0.0001549446273
4.08 0.0006608561134 -0.005998470857 -0.0001549785835
4.09 0.0006624633023 -0.005998266485 -0.0001550125256
4.1 0.0006640704176 -0.005998061704 -0.0001550464538
4.11 0.0006656774593 -0.005997856513 -0.000155080368
4.12 0.0006672844273 -0.005997650914 -0.0001551142681
4.13 0.0006688913216 -0.005997444905 -0.0001551481543
4.14 0.0006704981421 -0.005997238487 -0.0001551820265
4.15 0.0006721048886 -0.00599703166 -0.0001552158846
4.16 0.0006737115612 -0.005996824424 -0.0001552497288
4.17 0.0006753181596 -0.005996616779 -0.0001552835589
4.18 0.0006769246838 -0.005996408725 -0.0001553173751
4.19 0.0006785311337 -0.005996200262 -0.0001553511772
4.2 0.0006801375093 -0.00599599139 -0.0001553849653
4.21 0.0006817438104 -0.005995782109 -0.0001554187394
4.22 0.000683350037 -0.00599557242 -0.0001554524995
4.23 0.000684956189 -0.005995362321 -0.0001554862455
4.24 0.0006865622662 -0.005995151814 -0.0001555199776
4.25 0.0006881682687 -0.005994940898 -0.0001555536956
4.26 0.0006897741963 -0.005994729573 -0.0001555873996
4.27 0.0006913800489 -0.005994517839 -0.0001556210895
4.28 0.0006929858264 -0.005994305697 -0.0001556547655
4.29 0.0006945915288 -0.005994093145 -0.0001556884274
4.3 0.0006961971559 -0.005993880186 -0.0001557220752
4.31 0.0006978027078 -0.005993666817 -0.0001557557091
4.32 0.0006994081842 -0.005993453041 -0.0001557893289
4.33 0.0007010135852 -0.005993238855 -0.0001558229346
4.34 0.0007026189105 -0.005993024261 -0.0001558565263
4.35 0.0007042241602 -0.005992809259 -0.000155890104
4.36 0.0007058293342 -0.005992593848 -0.0001559236677
4.37 0.0007074344323 -0.005992378029 -0.0001559572172
4.38 0.0007090394544 -0.005992161801 -0.0001559907528
4.39 0.0007106444006 -0.005991945165 -0.0001560242743
4.4 0.0007122492707 -0.00599172812 -0.0001560577817
4.41 0.0007138540645 -0.005991510668 -0.0001560912751
4.42 0.0007154587821 -0.005991292806 -0.0001561247544
4.43 0.0007170634234 -0.005991074537 -0.0001561582197
4.44 0.0007186679882 -0.00599085586 -0.0001561916709
4.45 0.0007202724765 -0.005990636774 -0.000156225108
4.46 0.0007218768881 -0.00599041728 -0.0001562585311
4.47 0.000723481223 -0.005990197378 -0.0001562919402
4.48 0.0007250854812 -0.005989977068 -0.0001563253351
4.49 0.0007266896625 -0.00598975635 -0.000156358716
4.5 0.0007282937668 -0.005989535224 -0.0001563920828
4.51 0.000729897794 -0.00598931369 -0.0001564254356
4.52 0.0007315017441 -0.005989091748 -0.0001564587742
4.53 0.000733105617 -0.005988869398 -0.0001564920988
4.54 0.0007347094126 -0.00598864664 -0.0001565254093
4.55 0.0007363131308 -0.005988423474 -0.0001565587058
4.56 0.0007379167715 -0.0059881999 -0.0001565919881
4.57 0.0007395203346 -0.005987975918 -0.0001566252564
4.58 0.0007411238201 -0.005987751529 -0.0001566585106
4.59 0.0007427272278 -0.005987526732 -0.0001566917506
4.6 0.0007443305577 -0.005987301527 -0.0001567249766
4.61 0.0007459338097 -0.005987075915 -0.0001567581886
4.62 0.0007475369837 -0.005986849894 -0.0001567913864
4.63 0.0007491400796 -0.005986623467 -0.0001568245701
4.64 0.0007507430973 -0.005986396631 -0.0001568577397
4.65 0.0007523460368 -0.005986169388 -0.0001568908953
4.66 0.0007539488979 -0.005985941738 -0.0001569240367
4.67 0.0007555516806 -0.005985713679 -0.000156957164
4.68 0.0007571543847 -0.005985485214 -0.0001569902772
4.69 0.0007587570103 -0.005985256341 -0.0001570233763
4.7 0.0007603595571 -0.00598502706 -0.0001570564613
4.71 0.0007619620252 -0.005984797372 -0.0001570895322
4.72 0.0007635644144 -0.005984567277 -0.000157122589
4.73 0.0007651667247 -0.005984336775 -0.0001571556317
4.74 0.0007667689559 -0.005984105865 -0.0001571886602
4.75 0.000768371108 -0.005983874548 -0.0001572216747
4.76 0.0007699731809 -0.005983642823 -0.000157254675
4.77 0.0007715751745 -0.005983410692 -0.0001572876612
4.78 0.0007731770887 -0.005983178153 -0.0001573206332
4.79 0.0007747789235 -0.005982945207 -0.0001573535912
4.8 0.0007763806787 -0.005982711854 -0.000157386535
4.81 0.0007779823543 -0.005982478094 -0.0001574194647
4.82 0.0007795839501 -0.005982243926 -0.0001574523802
