# t Lx Ly Lz KE PE E dE dLz
0.3 0.03447589283 -0.0323402595 1.7248 0.02325293812 0.1006635737 0.1239165118 4.222137895e-14 -1.287364361e-16
0.31 0.03447374655 -0.03234027713 1.7248 0.02325267032 0.1006638415 0.1239165118 4.367728857e-14 -2.574728721e-16
0.32 0.03447159967 -0.03234029536 1.7248 0.02325240266 0.1006641092 0.1239165118 4.513319819e-14 -2.574728721e-16
0.33 0.03446945219 -0.03234031416 1.7248 0.02325213515 0.1006643767 0.1239165118 4.647711476e-14 -2.574728721e-16
0.34 0.03446730411 -0.03234033355 1.7248 0.02325186779 0.100664644 0.1239165118 4.782103133e-14 -1.287364361e-16
0.35 0.03446515543 -0.03234035353 1.7248 0.02325160057 0.1006649112 0.1239165118 4.91649479e-14 -1.287364361e-16
0.36 0.03446300616 -0.03234037409 1.7248 0.0232513335 0.1006651783 0.1239165118 5.050886448e-14 -3.862093082e-16
0.37 0.03446085628 -0.03234039523 1.7248 0.02325106657 0.1006654452 0.1239165118 5.185278105e-14 -2.574728721e-16
0.38 0.0344587058 -0.03234041696 1.7248 0.02325079979 0.100665712 0.1239165118 5.342068371e-14 0
0.39 0.03445655473 -0.03234043928 1.7248 0.02325053316 0.1006659787 0.1239165118 5.498858638e-14 1.287364361e-16
0.4 0.03445440305 -0.03234046218 1.7248 0.02325026667 0.1006662451 0.1239165118 5.633250295e-14 0
0.41 0.03445225078 -0.03234048567 1.7248 0.02325000033 0.1006665115 0.1239165118 5.778841257e-14 1.287364361e-16
0.42 0.03445009791 -0.03234050974 1.7248 0.02324973414 0.1006667777 0.1239165118 5.924432219e-14 2.574728721e-16
0.43 0.03444794445 -0.0323405344 1.7248 0.02324946809 0.1006670437 0.1239165118 6.058823876e-14 3.862093082e-16
0.44 0.03444579039 -0.03234055965 1.7248 0.02324920219 0.1006673096 0.1239165118 6.215614143e-14 6.436821803e-16
0.45 0.03444363573 -0.03234058548 1.7248 0.02324893644 0.1006675754 0.1239165118 6.361205105e-14 7.724186164e-16
0.46 0.03444148048 -0.03234061191 1.7248 0.02324867083 0.100667841 0.1239165118 6.484397457e-14 7.724186164e-16
0.47 0.03443932463 -0.03234063892 1.7248 0.02324840537 0.1006681064 0.1239165118 6.629988419e-14 9.011550525e-16
0.48 0.03443716818 -0.03234066652 1.7248 0.02324814006 0.1006683717 0.1239165118 6.786778686e-14 9.011550525e-16
0.49 0.03443501115 -0.0323406947 1.7248 0.0232478749 0.1006686369 0.1239165118 6.921170343e-14 9.011550525e-16
0.5 0.03443285351 -0.03234072348 1.7248 0.02324760988 0.1006689019 0.1239165118 7.066761305e-14 7.724186164e-16
0.51 0.03443069529 -0.03234075285 1.7248 0.023247345 0.1006691668 0.1239165118 7.189953657e-14 6.436821803e-16
0.52 0.03442853647 -0.0323407828 1.7248 0.02324708028 0.1006694315 0.1239165118 7.335544619e-14 7.724186164e-16
0.53 0.03442637705 -0.03234081335 1.7248 0.0232468157 0.1006696961 0.1239165118 7.492334886e-14 9.011550525e-16
0.54 0.03442421704 -0.03234084449 1.7248 0.02324655127 0.1006699605 0.1239165118 7.615527238e-14 7.724186164e-16
0.55 0.03442205644 -0.03234087621 1.7248 0.02324628698 0.1006702248 0.1239165118 7.749918895e-14 6.436821803e-16
0.56 0.03441989525 -0.03234090853 1.7248 0.02324602284 0.100670489 0.1239165118 7.895509857e-14 5.149457443e-16
0.57 0.03441773347 -0.03234094144 1.7248 0.02324575885 0.100670753 0.1239165118 8.029901514e-14 6.436821803e-16
0.58 0.03441557109 -0.03234097494 1.7248 0.02324549501 0.1006710168 0.1239165118 8.164293171e-14 5.149457443e-16
0.59 0.03441340813 -0.03234100904 1.7248 0.02324523131 0.1006712805 0.1239165118 8.309884133e-14 5.149457443e-16
0.6 0.03441124457 -0.03234104372 1.7248 0.02324496776 0.100671544 0.1239165118 8.455475095e-14 6.436821803e-16
0.61 0.03440908043 -0.032341079 1.7248 0.02324470436 0.1006718074 0.1239165118 8.578667447e-14 6.436821803e-16
0.62 0.03440691569 -0.03234111487 1.7248 0.02324444111 0.1006720707 0.1239165118 8.713059105e-14 5.149457443e-16
0.63 0.03440475036 -0.03234115133 1.7248 0.023244178 0.1006723338 0.1239165118 8.869849371e-14 7.724186164e-16
0.64 0.03440258444 -0.03234118839 1.7248 0.02324391504 0.1006725968 0.1239165118 8.993041724e-14 6.436821803e-16
0.65 0.03440041794 -0.03234122604 1.7248 0.02324365223 0.1006728596 0.1239165118 9.14983199e-14 6.436821803e-16
0.66 0.03439825085 -0.03234126428 1.7248 0.02324338956 0.1006731222 0.1239165118 9.284223647e-14 6.436821803e-16
0.67 0.03439608316 -0.03234130312 1.7248 0.02324312704 0.1006733848 0.1239165118 9.418615305e-14 6.436821803e-16
0.68 0.0343939149 -0.03234134256 1.7248 0.02324286467 0.1006736471 0.1239165118 9.564206267e-14 6.436821803e-16
0.69 0.03439174604 -0.03234138258 1.7248 0.02324260245 0.1006739094 0.1239165118 9.687398619e-14 6.436821803e-16
0.7 0.03438957659 -0.03234142321 1.7248 0.02324234037 0.1006741714 0.1239165118 9.844188886e-14 6.436821803e-16
0.71 0.03438740656 -0.03234146443 1.7248 0.02324207845 0.1006744334 0.1239165118 9.967381238e-14 5.149457443e-16
0.72 0.03438523595 -0.03234150624 1.7248 0.02324181667 0.1006746951 0.1239165118 1.01129722e-13 6.436821803e-16
0.73 0.03438306474 -0.03234154865 1.7248 0.02324155503 0.1006749568 0.1239165118 1.025856316e-13 6.436821803e-16
0.74 0.03438089295 -0.03234159166 1.7248 0.02324129355 0.1006752183 0.1239165118 1.039295482e-13 6.436821803e-16
0.75 0.03437872058 -0.03234163527 1.7248 0.02324103221 0.1006754796 0.1239165118 1.051614717e-13 6.436821803e-16
0.76 0.03437654762 -0.03234167947 1.7248 0.02324077102 0.1006757408 0.1239165118 1.067293744e-13 5.149457443e-16
0.77 0.03437437408 -0.03234172427 1.7248 0.02324050998 0.1006760018 0.1239165118 1.078493049e-13 3.862093082e-16
0.78 0.03437219995 -0.03234176966 1.7248 0.02324024909 0.1006762627 0.1239165118 1.093052145e-13 5.149457443e-16
0.79 0.03437002524 -0.03234181566 1.7248 0.02323998834 0.1006765235 0.1239165118 1.107611241e-13 5.149457443e-16
0.8 0.03436784994 -0.03234186225 1.7248 0.02323972774 0.1006767841 0.1239165118 1.119930476e-13 2.574728721e-16
0.81 0.03436567407 -0.03234190944 1.7248 0.02323946729 0.1006770445 0.1239165118 1.133369642e-13 0
0.82 0.0343634976 -0.03234195723 1.7248 0.02323920699 0.1006773048 0.1239165118 1.145688877e-13 -1.287364361e-16
0.83 0.03436132056 -0.03234200562 1.7248 0.02323894683 0.100677565 0.1239165118 1.159128043e-13 -1.287364361e-16
0.84 0.03435914294 -0.03234205461 1.7248 0.02323868683 0.100677825 0.1239165118 1.173687139e-13 0
0.85 0.03435696473 -0.0323421042 1.7248 0.02323842697 0.1006780848 0.1239165118 1.190486096e-13 1.287364361e-16
0.86 0.03435478594 -0.03234215439 1.7248 0.02323816726 0.1006783446 0.1239165118 1.201685401e-13 1.287364361e-16
0.87 0.03435260657 -0.03234220518 1.7248 0.0232379077 0.1006786041 0.1239165118 1.216244497e-13 1.287364361e-16
0.88 0.03435042662 -0.03234225658 1.7248 0.02323764828 0.1006788635 0.1239165118 1.228563732e-13 0
0.89 0.0343482461 -0.03234230857 1.7248 0.02323738902 0.1006791228 0.1239165118 1.243122829e-13 1.287364361e-16
0.9 0.03434606499 -0.03234236116 1.7248 0.0232371299 0.1006793819 0.1239165118 1.257681925e-13 2.574728721e-16
0.91 0.0343438833 -0.03234241436 1.7248 0.02323687093 0.1006796409 0.1239165118 1.272241021e-13 3.862093082e-16
0.92 0.03434170103 -0.03234246815 1.7248 0.02323661211 0.1006798997 0.1239165118 1.285680187e-13 3.862093082e-16
0.93 0.03433951818 -0.03234252255 1.7248 0.02323635344 0.1006801584 0.1239165118 1.300239283e-13 2.574728721e-16
0.94 0.03433733476 -0.03234257756 1.7248 0.02323609491 0.1006804169 0.1239165118 1.312558518e-13 2.574728721e-16
0.95 0.03433515076 -0.03234263316 1.7248 0.02323583654 0.1006806753 0.1239165118 1.327117614e-13 2.574728721e-16
0.96 0.03433296618 -0.03234268937 1.7248 0.02323557831 0.1006809335 0.1239165118 1.34167671e-13 3.862093082e-16
0.97 0.03433078102 -0.03234274618 1.7248 0.02323532023 0.1006811916 0.1239165118 1.356235807e-13 5.149457443e-16
0.98 0.03432859529 -0.0323428036 1.7248 0.0232350623 0.1006814495 0.1239165118 1.369674972e-13 5.149457443e-16
0.99 0.03432640898 -0.03234286162 1.7248 0.02323480452 0.1006817073 0.1239165118 1.383114138e-13 5.149457443e-16
1 0.03432422209 -0.03234292024 1.7248 0.02323454689 0.1006819649 0.1239165118 1.396553304e-13 5.149457443e-16
1.01 0.03432203463 -0.03234297947 1.7248 0.0232342894 0.1006822224 0.1239165118 1.40999247e-13 7.724186164e-16
1.02 0.03431984659 -0.0323430393 1.7248 0.02323403206 0.1006824797 0.1239165118 1.424551566e-13 6.436821803e-16
1.03 0.03431765798 -0.03234309974 1.7248 0.02323377488 0.1006827369 0.1239165118 1.437990731e-13 6.436821803e-16
1.04 0.03431546879 -0.03234316079 1.7248 0.02323351784 0.100682994 0.1239165118 1.452549828e-13 5.149457443e-16
1.05 0.03431327903 -0.03234322244 1.7248 0.02323326095 0.1006832509 0.1239165118 1.464869063e-13 3.862093082e-16
1.06 0.0343110887 -0.0323432847 1.7248 0.02323300421 0.1006835076 0.1239165118 1.477188298e-13 2.574728721e-16
1.07 0.03430889779 -0.03234334756 1.7248 0.02323274762 0.1006837642 0.1239165118 1.490627464e-13 3.862093082e-16
1.08 0.03430670631 -0.03234341103 1.7248 0.02323249117 0.1006840206 0.1239165118 1.50518656e-13 2.574728721e-16
1.09 0.03430451425 -0.03234347511 1.7248 0.02323223488 0.1006842769 0.1239165118 1.519745656e-13 3.862093082e-16
1.1 0.03430232163 -0.0323435398 1.7248 0.02323197873 0.1006845331 0.1239165118 1.534304752e-13 5.149457443e-16
1.11 0.03430012843 -0.03234360509 1.7248 0.02323172274 0.1006847891 0.1239165118 1.547743918e-13 7.724186164e-16
1.12 0.03429793466 -0.03234367099 1.7248 0.02323146689 0.1006850449 0.1239165118 1.562303014e-13 1.029891489e-15
1.13 0.03429574032 -0.0323437375 1.7248 0.02323121119 0.1006853006 0.1239165118 1.57686211e-13 9.011550525e-16
1.14 0.03429354541 -0.03234380462 1.7248 0.02323095564 0.1006855562 0.1239165118 1.591421207e-13 9.011550525e-16
1.15 0.03429134992 -0.03234387235 1.7248 0.02323070024 0.1006858116 0.1239165118 1.602620511e-13 9.011550525e-16
1.16 0.03428915387 -0.03234394068 1.7248 0.02323044499 0.1006860668 0.1239165118 1.616059677e-13 7.724186164e-16
1.17 0.03428695725 -0.03234400963 1.7248 0.02323018989 0.1006863219 0.1239165118 1.629498843e-13 9.011550525e-16
1.18 0.03428476006 -0.03234407919 1.7248 0.02322993493 0.1006865769 0.1239165118 1.642938009e-13 7.724186164e-16
1.19 0.0342825623 -0.03234414935 1.7248 0.02322968013 0.1006868317 0.1239165118 1.657497105e-13 7.724186164e-16
1.2 0.03428036397 -0.03234422013 1.7248 0.02322942547 0.1006870863 0.1239165118 1.67093627e-13 1.029891489e-15
1.21 0.03427816507 -0.03234429152 1.7248 0.02322917097 0.1006873408 0.1239165118 1.684375436e-13 9.011550525e-16
1.22 0.03427596561 -0.03234436351 1.7248 0.02322891661 0.1006875952 0.1239165118 1.698934532e-13 1.158627925e-15
1.23 0.03427376557 -0.03234443612 1.7248 0.02322866241 0.1006878494 0.1239165118 1.712373698e-13 1.158627925e-15
1.24 0.03427156497 -0.03234450935 1.7248 0.02322840835 0.1006881035 0.1239165118 1.728052725e-13 1.287364361e-15
1.25 0.03426936381 -0.03234458318 1.7248 0.02322815444 0.1006883574 0.1239165118 1.74149189e-13 1.287364361e-15
1.26 0.03426716207 -0.03234465763 1.7248 0.02322790068 0.1006886111 0.1239165118 1.754931056e-13 1.158627925e-15
1.27 0.03426495977 -0.03234473268 1.7248 0.02322764708 0.1006888647 0.1239165118 1.768370222e-13 1.158627925e-15
1.28 0.03426275691 -0.03234480835 1.7248 0.02322739362 0.1006891182 0.1239165118 1.780689457e-13 1.158627925e-15
1.29 0.03426055348 -0.03234488464 1.7248 0.02322714031 0.1006893715 0.1239165118 1.795248553e-13 1.158627925e-15
1.3 0.03425834948 -0.03234496154 1.7248 0.02322688715 0.1006896247 0.1239165118 1.808687719e-13 1.158627925e-15
1.31 0.03425614493 -0.03234503905 1.7248 0.02322663414 0.1006898777 0.1239165118 1.822126885e-13 1.158627925e-15
1.32 0.0342539398 -0.03234511717 1.7248 0.02322638128 0.1006901305 0.1239165118 1.83556605e-13 1.287364361e-15
1.33 0.03425173412 -0.03234519591 1.7248 0.02322612857 0.1006903832 0.1239165118 1.850125147e-13 1.416100797e-15
1.34 0.03424952786 -0.03234527527 1.7248 0.02322587601 0.1006906358 0.1239165118 1.862444382e-13 1.287364361e-15
1.35 0.03424732105 -0.03234535524 1.7248 0.02322562359 0.1006908882 0.1239165118 1.877003478e-13 1.416100797e-15
1.36 0.03424511368 -0.03234543582 1.7248 0.02322537133 0.1006911405 0.1239165118 1.890442644e-13 1.416100797e-15
1.37 0.03424290574 -0.03234551702 1.7248 0.02322511922 0.1006913926 0.1239165118 1.902761879e-13 1.287364361e-15
1.38 0.03424069724 -0.03234559884 1.7248 0.02322486726 0.1006916446 0.1239165118 1.916201045e-13 1.158627925e-15
1.39 0.03423848817 -0.03234568127 1.7248 0.02322461545 0.1006918964 0.1239165118 1.92964021e-13 1.029891489e-15
1.4 0.03423627855 -0.03234576432 1.7248 0.02322436379 0.100692148 0.1239165118 1.941959446e-13 1.029891489e-15
1.41 0.03423406837 -0.03234584798 1.7248 0.02322411227 0.1006923995 0.1239165118 1.954278681e-13 7.724186164e-16
1.42 0.03423185762 -0.03234593226 1.7248 0.02322386091 0.1006926509 0.1239165118 1.968837777e-13 9.011550525e-16
1.43 0.03422964632 -0.03234601716 1.7248 0.0232236097 0.1006929021 0.1239165118 1.982276943e-13 7.724186164e-16
1.44 0.03422743446 -0.03234610268 1.7248 0.02322335864 0.1006931532 0.1239165118 1.996836039e-13 6.436821803e-16
1.45 0.03422522203 -0.03234618882 1.7248 0.02322310773 0.1006934041 0.1239165118 2.008035344e-13 6.436821803e-16
1.46 0.03422300905 -0.03234627557 1.7248 0.02322285696 0.1006936548 0.1239165118 2.02259444e-13 7.724186164e-16
1.47 0.03422079551 -0.03234636294 1.7248 0.02322260635 0.1006939055 0.1239165118 2.036033606e-13 7.724186164e-16
1.48 0.03421858142 -0.03234645093 1.7248 0.02322235589 0.1006941559 0.1239165118 2.049472771e-13 6.436821803e-16
1.49 0.03421636676 -0.03234653954 1.7248 0.02322210558 0.1006944062 0.1239165118 2.062911937e-13 5.149457443e-16
1.5 0.03421415155 -0.03234662877 1.7248 0.02322185542 0.1006946564 0.1239165118 2.076351103e-13 5.149457443e-16
1.51 0.03421193578 -0.03234671861 1.7248 0.02322160541 0.1006949064 0.1239165118 2.088670338e-13 5.149457443e-16
1.52 0.03420971945 -0.03234680908 1.7248 0.02322135555 0.1006951563 0.1239165118 2.103229434e-13 5.149457443e-16
1.53 0.03420750257 -0.03234690017 1.7248 0.02322110584 0.100695406 0.1239165118 2.115548669e-13 6.436821803e-16
1.54 0.03420528513 -0.03234699188 1.7248 0.02322085628 0.1006956555 0.1239165118 2.128987835e-13 6.436821803e-16
1.55 0.03420306713 -0.03234708421 1.7248 0.02322060687 0.1006959049 0.1239165118 2.143546931e-13 5.149457443e-16
1.56 0.03420084858 -0.03234717716 1.7248 0.02322035762 0.1006961542 0.1239165118 2.155866167e-13 5.149457443e-16
1.57 0.03419862948 -0.03234727073 1.7248 0.02322010851 0.1006964033 0.1239165118 2.169305332e-13 5.149457443e-16
1.58 0.03419640982 -0.03234736492 1.7248 0.02321985955 0.1006966523 0.1239165118 2.182744498e-13 5.149457443e-16
1.59 0.03419418961 -0.03234745974 1.7248 0.02321961074 0.1006969011 0.1239165118 2.196183664e-13 3.862093082e-16
1.6 0.03419196885 -0.03234755518 1.7248 0.02321936209 0.1006971497 0.1239165118 2.208502899e-13 5.149457443e-16
1.61 0.03418974753 -0.03234765124 1.7248 0.02321911358 0.1006973982 0.1239165118 2.223061995e-13 5.149457443e-16
1.62 0.03418752565 -0.03234774792 1.7248 0.02321886523 0.1006976466 0.1239165118 2.236501161e-13 6.436821803e-16
1.63 0.03418530323 -0.03234784523 1.7248 0.02321861702 0.1006978948 0.1239165118 2.249940327e-13 6.436821803e-16
1.64 0.03418308026 -0.03234794316 1.7248 0.02321836897 0.1006981428 0.1239165118 2.264499423e-13 6.436821803e-16
1.65 0.03418085673 -0.03234804171 1.7248 0.02321812107 0.1006983907 0.1239165118 2.276818658e-13 7.724186164e-16
1.66 0.03417863265 -0.03234814089 1.7248 0.02321787332 0.1006986385 0.1239165118 2.291377754e-13 6.436821803e-16
1.67 0.03417640802 -0.03234824069 1.7248 0.02321762572 0.1006988861 0.1239165118 2.30481692e-13 7.724186164e-16
1.68 0.03417418284 -0.03234834111 1.7248 0.02321737827 0.1006991335 0.1239165118 2.317136155e-13 7.724186164e-16
1.69 0.03417195711 -0.03234844216 1.7248 0.02321713097 0.1006993808 0.1239165118 2.330575321e-13 5.149457443e-16
1.7 0.03416973083 -0.03234854384 1.7248 0.02321688382 0.100699628 0.1239165118 2.342894556e-13 5.149457443e-16
1.71 0.034167504 -0.03234864614 1.7248 0.02321663682 0.100699875 0.1239165118 2.358573583e-13 5.149457443e-16
1.72 0.03416527662 -0.03234874907 1.7248 0.02321638998 0.1007001218 0.1239165118 2.370892818e-13 6.436821803e-16
1.73 0.03416304869 -0.03234885262 1.7248 0.02321614328 0.1007003685 0.1239165118 2.383212053e-13 6.436821803e-16
1.74 0.03416082022 -0.0323489568 1.7248 0.02321589674 0.1007006151 0.1239165118 2.396651219e-13 6.436821803e-16
1.75 0.0341585912 -0.03234906161 1.7248 0.02321565035 0.1007008615 0.1239165118 2.411210315e-13 6.436821803e-16
1.76 0.03415636162 -0.03234916704 1.7248 0.02321540411 0.1007011077 0.1239165118 2.42240962e-13 5.149457443e-16
1.77 0.03415413151 -0.0323492731 1.7248 0.02321515802 0.1007013538 0.1239165118 2.436968716e-13 6.436821803e-16
1.78 0.03415190084 -0.03234937979 1.7248 0.02321491208 0.1007015997 0.1239165118 2.450407882e-13 6.436821803e-16
1.79 0.03414966963 -0.0323494871 1.7248 0.02321466629 0.1007018455 0.1239165118 2.463847048e-13 6.436821803e-16
1.8 0.03414743788 -0.03234959504 1.7248 0.02321442065 0.1007020912 0.1239165118 2.478406144e-13 7.724186164e-16
1.81 0.03414520557 -0.03234970361 1.7248 0.02321417517 0.1007023366 0.1239165118 2.489605449e-13 9.011550525e-16
1.82 0.03414297273 -0.03234981281 1.7248 0.02321392983 0.100702582 0.1239165118 2.504164545e-13 1.029891489e-15
1.83 0.03414073934 -0.03234992264 1.7248 0.02321368465 0.1007028272 0.1239165118 2.518723641e-13 9.011550525e-16
1.84 0.0341385054 -0.0323500331 1.7248 0.02321343962 0.1007030722 0.1239165118 2.529922946e-13 9.011550525e-16
1.85 0.03413627092 -0.03235014419 1.7248 0.02321319474 0.1007033171 0.1239165118 2.543362111e-13 9.011550525e-16
1.86 0.03413403589 -0.0323502559 1.7248 0.02321295001 0.1007035618 0.1239165118 2.556801277e-13 9.011550525e-16
1.87 0.03413180033 -0.03235036825 1.7248 0.02321270544 0.1007038064 0.1239165118 2.570240443e-13 9.011550525e-16
1.88 0.03412956422 -0.03235048123 1.7248 0.02321246101 0.1007040508 0.1239165118 2.583679609e-13 7.724186164e-16
1.89 0.03412732757 -0.03235059483 1.7248 0.02321221674 0.1007042951 0.1239165118 2.597118774e-13 6.436821803e-16
1.9 0.03412509037 -0.03235070907 1.7248 0.02321197262 0.1007045392 0.1239165118 2.609438009e-13 6.436821803e-16
1.91 0.03412285263 -0.03235082394 1.7248 0.02321172865 0.1007047832 0.1239165118 2.622877175e-13 7.724186164e-16
1.92 0.03412061436 -0.03235093944 1.7248 0.02321148483 0.100705027 0.1239165118 2.63519641e-13 6.436821803e-16
1.93 0.03411837554 -0.03235105558 1.7248 0.02321124116 0.1007052707 0.1239165118 2.648635576e-13 5.149457443e-16
1.94 0.03411613618 -0.03235117234 1.7248 0.02321099764 0.1007055142 0.1239165118 2.662074742e-13 5.149457443e-16
1.95 0.03411389628 -0.03235128974 1.7248 0.02321075428 0.1007057575 0.1239165118 2.675513908e-13 5.149457443e-16
1.96 0.03411165584 -0.03235140777 1.7248 0.02321051107 0.1007060007 0.1239165118 2.686713212e-13 5.149457443e-16
1.97 0.03410941486 -0.03235152643 1.7248 0.02321026801 0.1007062438 0.1239165118 2.700152378e-13 3.862093082e-16
1.98 0.03410717335 -0.03235164572 1.7248 0.0232100251 0.1007064867 0.1239165118 2.713591544e-13 3.862093082e-16
1.99 0.03410493129 -0.03235176565 1.7248 0.02320978235 0.1007067295 0.1239165118 2.727030709e-13 3.862093082e-16
2 0.0341026887 -0.03235188621 1.7248 0.02320953974 0.1007069721 0.1239165118 2.739349945e-13 2.574728721e-16
2.01 0.03410044557 -0.03235200741 1.7248 0.02320929729 0.1007072145 0.1239165118 2.75166918e-13 2.574728721e-16
2.02 0.0340982019 -0.03235212924 1.7248 0.02320905499 0.1007074568 0.1239165118 2.767348207e-13 2.574728721e-16
2.03 0.03409595769 -0.03235225171 1.7248 0.02320881284 0.100707699 0.1239165118 2.778547511e-13 2.574728721e-16
2.04 0.03409371295 -0.03235237481 1.7248 0.02320857085 0.100707941 0.1239165118 2.791986677e-13 3.862093082e-16
2.05 0.03409146767 -0.03235249854 1.7248 0.023208329 0.1007081828 0.1239165118 2.805425843e-13 3.862093082e-16
2.06 0.03408922185 -0.03235262291 1.7248 0.02320808731 0.1007084245 0.1239165118 2.818865009e-13 2.574728721e-16
2.07 0.0340869755 -0.03235274792 1.7248 0.02320784577 0.100708666 0.1239165118 2.832304174e-13 5.149457443e-16
2.08 0.03408472862 -0.03235287356 1.7248 0.02320760438 0.1007089074 0.1239165118 2.844623409e-13 3.862093082e-16
2.09 0.03408248119 -0.03235299983 1.7248 0.02320736315 0.1007091487 0.1239165118 2.859182506e-13 3.862093082e-16
2.1 0.03408023324 -0.03235312675 1.7248 0.02320712207 0.1007093897 0.1239165118 2.872621671e-13 3.862093082e-16
2.11 0.03407798475 -0.0323532543 1.7248 0.02320688114 0.1007096307 0.1239165118 2.883820976e-13 5.149457443e-16
2.12 0.03407573573 -0.03235338249 1.7248 0.02320664036 0.1007098715 0.1239165118 2.898380072e-13 6.436821803e-16
2.13 0.03407348617 -0.03235351131 1.7248 0.02320639973 0.1007101121 0.1239165118 2.911819238e-13 6.436821803e-16
2.14 0.03407123608 -0.03235364078 1.7248 0.02320615926 0.1007103526 0.1239165118 2.924138473e-13 5.149457443e-16
2.15 0.03406898546 -0.03235377088 1.7248 0.02320591894 0.1007105929 0.1239165118 2.938697569e-13 6.436821803e-16
2.16 0.03406673431 -0.03235390162 1.7248 0.02320567877 0.100710833 0.1239165118 2.951016805e-13 5.149457443e-16
2.17 0.03406448263 -0.03235403299 1.7248 0.02320543875 0.1007110731 0.1239165118 2.96445597e-13 5.149457443e-16
2.18 0.03406223041 -0.03235416501 1.7248 0.02320519889 0.1007113129 0.1239165118 2.975655275e-13 6.436821803e-16
2.19 0.03405997766 -0.03235429766 1.7248 0.02320495918 0.1007115526 0.1239165118 2.990214371e-13 5.149457443e-16
2.2 0.03405772439 -0.03235443096 1.7248 0.02320471962 0.1007117922 0.1239165118 3.002533607e-13 5.149457443e-16
2.21 0.03405547058 -0.03235456489 1.7248 0.02320448021 0.1007120316 0.1239165118 3.014852842e-13 3.862093082e-16
