# t x y z R phi vx vy vz vR vphi vz_cyl
0.14 -0.03018392528 8.000556737 0.1506146263 8.000613675 1.574569037 -0.215598403 0.003553403467 0.004380363387 0.004366766545 0.2155834627 0.004380363387
0.15 -0.03233990813 8.000591969 0.1506584229 8.000657331 1.574838494 -0.2155981667 0.003492935199 0.00437895782 0.00436438817 0.2155822864 0.00437895782
0.16 -0.03449588853 8.000626596 0.1507022055 8.000700963 1.575107948 -0.2155979142 0.003432467342 0.004377551859 0.004362009189 0.2155811107 0.004377551859
0.17 -0.03665186633 8.000660618 0.150745974 8.000744571 1.5753774 -0.2155976453 0.0033719999 0.004376145506 0.004359629603 0.2155799357 0.004376145506
0.18 -0.03880784136 8.000694036 0.1507897284 8.000788155 1.575646848 -0.2155973601 0.003311532877 0.004374738761 0.004357249412 0.2155787613 0.004374738761
0.19 -0.04096381345 8.000726849 0.1508334687 8.000831716 1.575916294 -0.2155970587 0.003251066277 0.004373331623 0.004354868616 0.2155775876 0.004373331623
0.2 -0.04311978245 8.000759057 0.150877195 8.000875253 1.576185736 -0.215596741 0.003190600105 0.004371924092 0.004352487216 0.2155764145 0.004371924092
0.21 -0.04527574819 8.000790661 0.1509209072 8.000918766 1.576455176 -0.2155964069 0.003130134365 0.00437051617 0.004350105213 0.2155752421 0.00437051617
0.22 -0.04743171051 8.00082166 0.1509646053 8.000962255 1.576724612 -0.2155960566 0.003069669061 0.004369107855 0.004347722605 0.2155740703 0.004369107855
0.23 -0.04958766924 8.000852054 0.1510082894 8.00100572 1.576994046 -0.21559569 0.003009204197 0.004367699148 0.004345339394 0.2155728992 0.004367699148
0.24 -0.05174362423 8.000881844 0.1510519593 8.001049162 1.577263477 -0.2155953071 0.002948739778 0.004366290049 0.004342955581 0.2155717288 0.004366290049
0.25 -0.0538995753 8.000911029 0.1510956152 8.001092579 1.577532905 -0.2155949079 0.002888275807 0.004364880559 0.004340571165 0.215570559 0.004364880559
0.26 -0.0560555223 8.00093961 0.1511392569 8.001135973 1.57780233 -0.2155944925 0.002827812289 0.004363470677 0.004338186146 0.2155693899 0.004363470677
0.27 -0.05821146507 8.000967586 0.1511828846 8.001179343 1.578071752 -0.2155940607 0.002767349228 0.004362060404 0.004335800526 0.2155682214 0.004362060404
0.28 -0.06036740344 8.000994957 0.1512264981 8.001222689 1.578341171 -0.2155936127 0.002706886628 0.004360649739 0.004333414305 0.2155670536 0.004360649739
0.29 -0.06252333724 8.001021723 0.1512700976 8.001266011 1.578610587 -0.2155931483 0.002646424494 0.004359238683 0.004331027482 0.2155658864 0.004359238683
0.3 -0.06467926632 8.001047885 0.1513136829 8.00130931 1.57888 -0.2155926677 0.00258596283 0.004357827236 0.004328640059 0.2155647199 0.004357827236
0.31 -0.06683519052 8.001073443 0.1513572541 8.001352584 1.57914941 -0.2155921708 0.002525501639 0.004356415398 0.004326252035 0.215563554 0.004356415398
0.32 -0.06899110966 8.001098395 0.1514008112 8.001395835 1.579418818 -0.2155916576 0.002465040926 0.004355003169 0.004323863412 0.2155623888 0.004355003169
0.33 -0.07114702359 8.001122743 0.1514443542 8.001439061 1.579688222 -0.2155911282 0.002404580696 0.00435359055 0.004321474188 0.2155612243 0.00435359055
0.34 -0.07330293214 8.001146487 0.151487883 8.001482264 1.579957624 -0.2155905824 0.002344120952 0.00435217754 0.004319084366 0.2155600604 0.00435217754
0.35 -0.07545883515 8.001169626 0.1515313977 8.001525443 1.580227023 -0.2155900204 0.002283661699 0.00435076414 0.004316693944 0.2155588971 0.00435076414
0.36 -0.07761473247 8.00119216 0.1515748983 8.001568598 1.580496419 -0.215589442 0.00222320294 0.004349350349 0.004314302924 0.2155577346 0.004349350349
0.37 -0.07977062391 8.00121409 0.1516183847 8.001611729 1.580765811 -0.2155888474 0.002162744681 0.004347936168 0.004311911306 0.2155565726 0.004347936168
0.38 -0.08192650933 8.001235415 0.151661857 8.001654836 1.581035201 -0.2155882365 0.002102286925 0.004346521598 0.004309519089 0.2155554114 0.004346521598
0.39 -0.08408238856 8.001256136 0.1517053152 8.001697919 1.581304589 -0.2155876093 0.002041829676 0.004345106637 0.004307126276 0.2155542508 0.004345106637
0.4 -0.08623826144 8.001276252 0.1517487592 8.001740979 1.581573973 -0.2155869659 0.001981372939 0.004343691287 0.004304732865 0.2155530908 0.004343691287
0.41 -0.0883941278 8.001295763 0.151792189 8.001784014 1.581843354 -0.2155863061 0.001920916718 0.004342275547 0.004302338857 0.2155519315 0.004342275547
0.42 -0.09054998748 8.00131467 0.1518356047 8.001827026 1.582112732 -0.2155856301 0.001860461016 0.004340859418 0.004299944253 0.2155507729 0.004340859418
0.43 -0.09270584032 8.001332972 0.1518790062 8.001870013 1.582382108 -0.2155849378 0.00180000584 0.004339442899 0.004297549052 0.2155496149 0.004339442899
0.44 -0.09486168615 8.00135067 0.1519223935 8.001912977 1.58265148 -0.2155842292 0.001739551191 0.004338025991 0.004295153256 0.2155484576 0.004338025991
0.45 -0.09701752482 8.001367763 0.1519657667 8.001955916 1.58292085 -0.2155835043 0.001679097075 0.004336608694 0.004292756865 0.2155473009 0.004336608694
0.46 -0.09917335616 8.001384252 0.1520091257 8.001998832 1.583190217 -0.2155827632 0.001618643496 0.004335191008 0.004290359878 0.2155461449 0.004335191008
0.47 -0.10132918 8.001400136 0.1520524705 8.002041723 1.583459581 -0.2155820058 0.001558190458 0.004333772933 0.004287962297 0.2155449896 0.004333772933
0.48 -0.1034849962 8.001415416 0.1520958012 8.002084591 1.583728942 -0.215581232 0.001497737965 0.00433235447 0.004285564122 0.2155438349 0.00433235447
0.49 -0.1056408046 8.001430091 0.1521391176 8.002127435 1.5839983 -0.2155804421 0.001437286022 0.004330935618 0.004283165352 0.2155426809 0.004330935618
0.5 -0.107796605 8.001444162 0.1521824199 8.002170254 1.584267655 -0.2155796358 0.001376834632 0.004329516377 0.004280765989 0.2155415275 0.004329516377
0.51 -0.1099523972 8.001457628 0.1522257079 8.00221305 1.584537008 -0.2155788132 0.0013163838 0.004328096749 0.004278366033 0.2155403748 0.004328096749
0.52 -0.1121081811 8.001470489 0.1522689818 8.002255822 1.584806357 -0.2155779744 0.00125593353 0.004326676732 0.004275965483 0.2155392227 0.004326676732
0.53 -0.1142639566 8.001482746 0.1523122415 8.002298569 1.585075704 -0.2155771193 0.001195483826 0.004325256327 0.004273564342 0.2155380714 0.004325256327
0.54 -0.1164197234 8.001494399 0.1523554869 8.002341293 1.585345048 -0.2155762479 0.001135034693 0.004323835534 0.004271162608 0.2155369206 0.004323835534
0.55 -0.1185754815 8.001505447 0.1523987182 8.002383992 1.585614389 -0.2155753603 0.001074586134 0.004322414354 0.004268760282 0.2155357705 0.004322414354
0.56 -0.1207312306 8.001515891 0.1524419352 8.002426668 1.585883727 -0.2155744564 0.001014138154 0.004320992785 0.004266357365 0.2155346211 0.004320992785
0.57 -0.1228869705 8.00152573 0.152485138 8.00246932 1.586153062 -0.2155735362 0.0009536907574 0.00431957083 0.004263953856 0.2155334724 0.00431957083
0.58 -0.1250427012 8.001534964 0.1525283266 8.002511947 1.586422394 -0.2155725997 0.0008932439475 0.004318148487 0.004261549757 0.2155323243 0.004318148487
0.59 -0.1271984224 8.001543595 0.152571501 8.002554551 1.586691723 -0.2155716469 0.000832797729 0.004316725757 0.004259145068 0.2155311768 0.004316725757
0.6 -0.1293541341 8.00155162 0.1526146611 8.00259713 1.58696105 -0.2155706779 0.0007723521061 0.004315302639 0.004256739788 0.2155300301 0.004315302639
0.61 -0.1315098359 8.001559042 0.152657807 8.002639685 1.587230374 -0.2155696926 0.000711907083 0.004313879135 0.004254333919 0.2155288839 0.004313879135
0.62 -0.1336655278 8.001565859 0.1527009387 8.002682217 1.587499694 -0.215568691 0.0006514626637 0.004312455244 0.004251927461 0.2155277385 0.004312455244
0.63 -0.1358212097 8.001572071 0.1527440562 8.002724724 1.587769012 -0.2155676732 0.0005910188526 0.004311030966 0.004249520413 0.2155265937 0.004311030966
0.64 -0.1379768812 8.001577679 0.1527871593 8.002767207 1.588038328 -0.215566639 0.0005305756539 0.004309606302 0.004247112777 0.2155254496 0.004309606302
0.65 -0.1401325424 8.001582682 0.1528302483 8.002809666 1.58830764 -0.2155655886 0.0004701330716 0.004308181251 0.004244704553 0.2155243061 0.004308181251
0.66 -0.1422881929 8.001587082 0.152873323 8.002852101 1.588576949 -0.215564522 0.0004096911101 0.004306755814 0.00424229574 0.2155231633 0.004306755814
0.67 -0.1444438327 8.001590876 0.1529163834 8.002894512 1.588846256 -0.215563439 0.0003492497734 0.004305329991 0.00423988634 0.2155220211 0.004305329991
0.68 -0.1465994616 8.001594067 0.1529594296 8.002936899 1.589115559 -0.2155623398 0.0002888090659 0.004303903782 0.004237476353 0.2155208796 0.004303903782
0.69 -0.1487550794 8.001596652 0.1530024615 8.002979262 1.58938486 -0.2155612243 0.0002283689916 0.004302477187 0.00423506578 0.2155197388 0.004302477187
0.7 -0.150910686 8.001598634 0.1530454791 8.0030216 1.589654158 -0.2155600926 0.0001679295548 0.004301050206 0.004232654619 0.2155185986 0.004301050206
0.71 -0.1530662812 8.001600011 0.1530884825 8.003063915 1.589923453 -0.2155589446 0.0001074907596 0.00429962284 0.004230242873 0.2155174591 0.00429962284
0.72 -0.1552218648 8.001600784 0.1531314716 8.003106205 1.590192745 -0.2155577803 4.705261034e-05 0.004298195088 0.004227830541 0.2155163203 0.004298195088
0.73 -0.1573774367 8.001600952 0.1531744464 8.003148471 1.590462035 -0.2155565997 -1.338488891e-05 0.00429676695 0.004225417623 0.2155151821 0.00429676695
0.74 -0.1595329967 8.001600516 0.1532174069 8.003190713 1.590731321 -0.2155554029 -7.382173393e-05 0.004295338428 0.004223004121 0.2155140446 0.004295338428
0.75 -0.1616885447 8.001599476 0.1532603531 8.003232931 1.591000605 -0.2155541898 -0.0001342579205 0.00429390952 0.004220590033 0.2155129077 0.00429390952
0.76 -0.1638440804 8.001597831 0.1533032851 8.003275125 1.591269886 -0.2155529604 -0.0001946934445 0.004292480227 0.004218175362 0.2155117715 0.004292480227
0.77 -0.1659996038 8.001595582 0.1533462027 8.003317295 1.591539164 -0.2155517148 -0.0002551283017 0.00429105055 0.004215760106 0.215510636 0.00429105055
0.78 -0.1681551147 8.001592728 0.1533891061 8.00335944 1.591808439 -0.2155504529 -0.000315562488 0.004289620488 0.004213344267 0.2155095011 0.004289620488
0.79 -0.1703106128 8.001589271 0.1534319951 8.003401562 1.592077712 -0.2155491747 -0.000375995999 0.004288190041 0.004210927845 0.2155083669 0.004288190041
0.8 -0.1724660981 8.001585208 0.1534748699 8.003443659 1.592346981 -0.2155478803 -0.0004364288307 0.00428675921 0.004208510839 0.2155072333 0.00428675921
0.81 -0.1746215703 8.001580542 0.1535177303 8.003485732 1.592616248 -0.2155465696 -0.0004968609789 0.004285327994 0.004206093251 0.2155061004 0.004285327994
0.82 -0.1767770294 8.001575271 0.1535605764 8.003527781 1.592885512 -0.2155452427 -0.0005572924393 0.004283896395 0.004203675081 0.2155049682 0.004283896395
0.83 -0.1789324751 8.001569396 0.1536034083 8.003569806 1.593154773 -0.2155438994 -0.0006177232078 0.004282464411 0.004201256329 0.2155038367 0.004282464411
0.84 -0.1810879073 8.001562917 0.1536462257 8.003611806 1.593424031 -0.2155425399 -0.0006781532801 0.004281032044 0.004198836996 0.2155027058 0.004281032044
0.85 -0.1832433258 8.001555833 0.1536890289 8.003653782 1.593693287 -0.2155411642 -0.0007385826522 0.004279599292 0.004196417082 0.2155015755 0.004279599292
0.86 -0.1853987305 8.001548145 0.1537318177 8.003695734 1.593962539 -0.2155397722 -0.0007990113199 0.004278166157 0.004193996587 0.215500446 0.004278166157
0.87 -0.1875541212 8.001539853 0.1537745922 8.003737662 1.594231789 -0.2155383639 -0.0008594392788 0.004276732639 0.004191575511 0.215499317 0.004276732639
0.88 -0.1897094977 8.001530956 0.1538173524 8.003779566 1.594501036 -0.2155369394 -0.0009198665249 0.004275298737 0.004189153856 0.2154981888 0.004275298737
0.89 -0.1918648599 8.001521456 0.1538600982 8.003821445 1.59477028 -0.2155354986 -0.000980293054 0.004273864452 0.00418673162 0.2154970612 0.004273864452
0.9 -0.1940202076 8.00151135 0.1539028297 8.0038633 1.595039521 -0.2155340415 -0.001040718862 0.004272429784 0.004184308806 0.2154959343 0.004272429784
0.91 -0.1961755406 8.001500641 0.1539455468 8.003905131 1.59530876 -0.2155325682 -0.001101143944 0.004270994733 0.004181885412 0.2154948081 0.004270994733
0.92 -0.1983308589 8.001489328 0.1539882495 8.003946938 1.595577995 -0.2155310786 -0.001161568297 0.004269559299 0.00417946144 0.2154936825 0.004269559299
0.93 -0.2004861621 8.00147741 0.154030938 8.003988721 1.595847228 -0.2155295728 -0.001221991916 0.004268123482 0.00417703689 0.2154925575 0.004268123482
0.94 -0.2026414502 8.001464888 0.154073612 8.004030479 1.596116458 -0.2155280507 -0.001282414797 0.004266687283 0.004174611762 0.2154914333 0.004266687283
0.95 -0.2047967231 8.001451761 0.1541162717 8.004072213 1.596385686 -0.2155265123 -0.001342836936 0.004265250701 0.004172186056 0.2154903097 0.004265250701
0.96 -0.2069519804 8.001438031 0.154158917 8.004113923 1.59665491 -0.2155249577 -0.001403258329 0.004263813737 0.004169759773 0.2154891868 0.004263813737
0.97 -0.2091072221 8.001423696 0.154201548 8.004155608 1.596924132 -0.2155233868 -0.001463678971 0.004262376391 0.004167332913 0.2154880645 0.004262376391
0.98 -0.2112624481 8.001408757 0.1542441646 8.004197269 1.59719335 -0.2155217997 -0.001524098859 0.004260938663 0.004164905477 0.2154869429 0.004260938663
0.99 -0.213417658 8.001393214 0.1542867667 8.004238906 1.597462566 -0.2155201963 -0.001584517987 0.004259500553 0.004162477465 0.215485822 0.004259500553
1 -0.2155728519 8.001377067 0.1543293546 8.004280519 1.59773178 -0.2155185766 -0.001644936353 0.004258062061 0.004160048877 0.2154847017 0.004258062061
1.01 -0.2177280295 8.001360316 0.154371928 8.004322107 1.59800099 -0.2155169407 -0.001705353951 0.004256623188 0.004157619714 0.2154835821 0.004256623188
1.02 -0.2198831906 8.00134296 0.154414487 8.004363671 1.598270198 -0.2155152885 -0.001765770778 0.004255183933 0.004155189976 0.2154824632 0.004255183933
1.03 -0.2220383352 8.001325 0.1544570317 8.004405211 1.598539403 -0.2155136201 -0.00182618683 0.004253744296 0.004152759663 0.2154813449 0.004253744296
1.04 -0.224193463 8.001306436 0.1544995619 8.004446726 1.598808605 -0.2155119354 -0.001886602101 0.004252304279 0.004150328776 0.2154802273 0.004252304279
1.05 -0.2263485738 8.001287268 0.1545420777 8.004488218 1.599077804 -0.2155102345 -0.001947016589 0.00425086388 0.004147897314 0.2154791104 0.00425086388
1.06 -0.2285036676 8.001267496 0.1545845792 8.004529684 1.599347 -0.2155085173 -0.002007430288 0.004249423101 0.00414546528 0.2154779941 0.004249423101
1.07 -0.2306587441 8.00124712 0.1546270662 8.004571127 1.599616194 -0.2155067839 -0.002067843195 0.00424798194 0.004143032672 0.2154768785 0.00424798194
1.08 -0.2328138032 8.001226139 0.1546695388 8.004612545 1.599885385 -0.2155050342 -0.002128255306 0.004246540399 0.004140599491 0.2154757635 0.004246540399
1.09 -0.2349688447 8.001204554 0.154711997 8.004653939 1.600154573 -0.2155032683 -0.002188666616 0.004245098477 0.004138165738 0.2154746493 0.004245098477
1.1 -0.2371238684 8.001182366 0.1547544408 8.004695308 1.600423758 -0.2155014861 -0.002249077121 0.004243656175 0.004135731412 0.2154735357 0.004243656175
1.11 -0.2392788743 8.001159573 0.1547968701 8.004736653 1.600692941 -0.2154996876 -0.002309486817 0.004242213493 0.004133296515 0.2154724227 0.004242213493
1.12 -0.2414338621 8.001136176 0.1548392851 8.004777974 1.600962121 -0.2154978729 -0.0023698957 0.00424077043 0.004130861047 0.2154713105 0.00424077043
1.13 -0.2435888317 8.001112175 0.1548816855 8.004819271 1.601231298 -0.215496042 -0.002430303765 0.004239326988 0.004128425007 0.2154701988 0.004239326988
1.14 -0.2457437829 8.00108757 0.1549240716 8.004860543 1.601500472 -0.2154941948 -0.002490711009 0.004237883165 0.004125988397 0.2154690879 0.004237883165
1.15 -0.2478987155 8.001062361 0.1549664432 8.00490179 1.601769643 -0.2154923313 -0.002551117427 0.004236438963 0.004123551216 0.2154679776 0.004236438963
1.16 -0.2500536294 8.001036548 0.1550088004 8.004943014 1.602038812 -0.2154904516 -0.002611523016 0.004234994381 0.004121113465 0.215466868 0.004234994381
1.17 -0.2522085245 8.00101013 0.1550511431 8.004984213 1.602307978 -0.2154885557 -0.00267192777 0.00423354942 0.004118675145 0.2154657591 0.00423354942
1.18 -0.2543634005 8.000983109 0.1550934714 8.005025387 1.602577141 -0.2154866435 -0.002732331686 0.004232104079 0.004116236256 0.2154646508 0.004232104079
1.19 -0.2565182572 8.000955484 0.1551357852 8.005066537 1.602846301 -0.2154847151 -0.002792734759 0.004230658359 0.004113796797 0.2154635432 0.004230658359
1.2 -0.2586730947 8.000927254 0.1551780845 8.005107663 1.603115459 -0.2154827704 -0.002853136986 0.00422921226 0.00411135677 0.2154624363 0.00422921226
1.21 -0.2608279126 8.000898421 0.1552203694 8.005148765 1.603384614 -0.2154808094 -0.002913538362 0.004227765782 0.004108916175 0.21546133 0.004227765782
1.22 -0.2629827108 8.000868984 0.1552626398 8.005189842 1.603653766 -0.2154788322 -0.002973938883 0.004226318925 0.004106475012 0.2154602244 0.004226318925
1.23 -0.2651374891 8.000838942 0.1553048958 8.005230894 1.603922915 -0.2154768388 -0.003034338544 0.00422487169 0.004104033282 0.2154591195 0.00422487169
1.24 -0.2672922475 8.000808297 0.1553471373 8.005271922 1.604192062 -0.2154748291 -0.003094737343 0.004223424076 0.004101590984 0.2154580153 0.004223424076
1.25 -0.2694469856 8.000777047 0.1553893643 8.005312926 1.604461205 -0.2154728032 -0.003155135274 0.004221976083 0.00409914812 0.2154569117 0.004221976083
1.26 -0.2716017035 8.000745194 0.1554315768 8.005353905 1.604730346 -0.215470761 -0.003215532333 0.004220527713 0.00409670469 0.2154558088 0.004220527713
1.27 -0.2737564008 8.000712737 0.1554737748 8.00539486 1.604999485 -0.2154687026 -0.003275928516 0.004219078964 0.004094260693 0.2154547065 0.004219078964
1.28 -0.2759110774 8.000679676 0.1555159584 8.00543579 1.60526862 -0.215466628 -0.00333632382 0.004217629837 0.004091816131 0.2154536049 0.004217629837
1.29 -0.2780657333 8.00064601 0.1555581274 8.005476696 1.605537753 -0.2154645371 -0.003396718239 0.004216180332 0.004089371003 0.215452504 0.004216180332
1.3 -0.2802203681 8.000611741 0.155600282 8.005517578 1.605806883 -0.21546243 -0.00345711177 0.004214730449 0.004086925311 0.2154514038 0.004214730449
1.31 -0.2823749818 8.000576868 0.155642422 8.005558435 1.60607601 -0.2154603066 -0.003517504408 0.004213280189 0.004084479054 0.2154503042 0.004213280189
1.32 -0.2845295741 8.000541391 0.1556845476 8.005599267 1.606345135 -0.2154581669 -0.003577896149 0.004211829551 0.004082032233 0.2154492053 0.004211829551
1.33 -0.286684145 8.00050531 0.1557266586 8.005640075 1.606614256 -0.2154560111 -0.00363828699 0.004210378536 0.004079584847 0.2154481071 0.004210378536
1.34 -0.2888386943 8.000468625 0.1557687551 8.005680859 1.606883375 -0.215453839 -0.003698676926 0.004208927144 0.004077136899 0.2154470095 0.004208927144
1.35 -0.2909932217 8.000431337 0.1558108372 8.005721618 1.607152492 -0.2154516506 -0.003759065952 0.004207475375 0.004074688387 0.2154459126 0.004207475375
1.36 -0.2931477272 8.000393444 0.1558529046 8.005762353 1.607421605 -0.2154494461 -0.003819454065 0.004206023229 0.004072239313 0.2154448164 0.004206023229
1.37 -0.2953022106 8.000354948 0.1558949576 8.005803063 1.607690716 -0.2154472252 -0.00387984126 0.004204570706 0.004069789676 0.2154437208 0.004204570706
1.38 -0.2974566716 8.000315847 0.1559369961 8.005843749 1.607959824 -0.2154449882 -0.003940227533 0.004203117806 0.004067339477 0.2154426259 0.004203117806
1.39 -0.2996111103 8.000276143 0.15597902 8.00588441 1.60822893 -0.2154427349 -0.004000612881 0.00420166453 0.004064888716 0.2154415317 0.00420166453
1.4 -0.3017655263 8.000235835 0.1560210293 8.005925046 1.608498032 -0.2154404653 -0.004060997298 0.004200210877 0.004062437394 0.2154404382 0.004200210877
1.41 -0.3039199195 8.000194923 0.1560630242 8.005965659 1.608767132 -0.2154381796 -0.004121380782 0.004198756848 0.004059985511 0.2154393453 0.004198756848
1.42 -0.3060742898 8.000153407 0.1561050045 8.006006246 1.609036229 -0.2154358775 -0.004181763326 0.004197302443 0.004057533068 0.2154382531 0.004197302443
1.43 -0.3082286369 8.000111288 0.1561469702 8.006046809 1.609305324 -0.2154335593 -0.004242144928 0.004195847662 0.004055080064 0.2154371616 0.004195847662
1.44 -0.3103829609 8.000068565 0.1561889214 8.006087348 1.609574415 -0.2154312248 -0.004302525584 0.004194392505 0.0040526265 0.2154360707 0.004194392505
1.45 -0.3125372614 8.000025237 0.1562308581 8.006127862 1.609843504 -0.2154288741 -0.004362905288 0.004192936972 0.004050172377 0.2154349805 0.004192936972
1.46 -0.3146915383 7.999981306 0.1562727802 8.006168351 1.610112591 -0.2154265071 -0.004423284037 0.004191481064 0.004047717695 0.215433891 0.004191481064
1.47 -0.3168457914 7.999936772 0.1563146877 8.006208816 1.610381674 -0.2154241239 -0.004483661827 0.00419002478 0.004045262453 0.2154328022 0.00419002478
1.48 -0.3190000207 7.999891633 0.1563565807 8.006249256 1.610650755 -0.2154217245 -0.004544038654 0.004188568121 0.004042806654 0.215431714 0.004188568121
1.49 -0.3211542258 7.999845891 0.1563984591 8.006289672 1.610919833 -0.2154193089 -0.004604414513 0.004187111087 0.004040350296 0.2154306265 0.004187111087
1.5 -0.3233084068 7.999799545 0.1564403229 8.006330063 1.611188908 -0.215416877 -0.0046647894 0.004185653678 0.004037893381 0.2154295397 0.004185653678
1.51 -0.3254625633 7.999752595 0.1564821721 8.00637043 1.611457981 -0.2154144289 -0.004725163311 0.004184195894 0.004035435908 0.2154284535 0.004184195894
1.52 -0.3276166953 7.999705042 0.1565240068 8.006410772 1.611727051 -0.2154119645 -0.004785536242 0.004182737734 0.004032977878 0.215427368 0.004182737734
1.53 -0.3297708025 7.999656884 0.1565658269 8.00645109 1.611996118 -0.2154094839 -0.004845908188 0.004181279201 0.004030519292 0.2154262832 0.004181279201
1.54 -0.3319248849 7.999608123 0.1566076324 8.006491383 1.612265183 -0.2154069871 -0.004906279147 0.004179820293 0.004028060149 0.2154251991 0.004179820293
1.55 -0.3340789422 7.999558759 0.1566494233 8.006531651 1.612534244 -0.2154044741 -0.004966649112 0.00417836101 0.004025600451 0.2154241156 0.00417836101
1.56 -0.3362329743 7.99950879 0.1566911996 8.006571895 1.612803304 -0.2154019448 -0.005027018081 0.004176901353 0.004023140197 0.2154230328 0.004176901353
1.57 -0.338386981 7.999458218 0.1567329613 8.006612114 1.61307236 -0.2153993993 -0.005087386049 0.004175441322 0.004020679387 0.2154219507 0.004175441322
1.58 -0.3405409622 7.999407043 0.1567747084 8.006652308 1.613341414 -0.2153968375 -0.005147753011 0.004173980917 0.004018218023 0.2154208693 0.004173980917
1.59 -0.3426949176 7.999355263 0.1568164409 8.006692478 1.613610465 -0.2153942596 -0.005208118965 0.004172520138 0.004015756105 0.2154197885 0.004172520138
1.6 -0.3448488473 7.99930288 0.1568581588 8.006732623 1.613879513 -0.2153916654 -0.005268483904 0.004171058986 0.004013293632 0.2154187084 0.004171058986
1.61 -0.3470027509 7.999249894 0.1568998621 8.006772744 1.614148559 -0.215389055 -0.005328847827 0.00416959746 0.004010830606 0.2154176289 0.00416959746
1.62 -0.3491566283 7.999196303 0.1569415508 8.00681284 1.614417602 -0.2153864283 -0.005389210727 0.00416813556 0.004008367026 0.2154165502 0.00416813556
1.63 -0.3513104794 7.99914211 0.1569832248 8.006852911 1.614686642 -0.2153837855 -0.005449572602 0.004166673287 0.004005902893 0.2154154721 0.004166673287
1.64 -0.3534643039 7.999087312 0.1570248842 8.006892958 1.614955679 -0.2153811264 -0.005509933446 0.004165210641 0.004003438208 0.2154143947 0.004165210641
1.65 -0.3556181018 7.999031911 0.157066529 8.00693298 1.615224714 -0.2153784511 -0.005570293256 0.004163747622 0.00400097297 0.215413318 0.004163747622
1.66 -0.3577718729 7.998975906 0.1571081592 8.006972977 1.615493746 -0.2153757595 -0.005630652028 0.00416228423 0.00399850718 0.2154122419 0.00416228423
1.67 -0.3599256169 7.998919298 0.1571497747 8.00701295 1.615762776 -0.2153730517 -0.005691009757 0.004160820466 0.003996040839 0.2154111665 0.004160820466
1.68 -0.3620793338 7.998862086 0.1571913756 8.007052898 1.616031803 -0.2153703277 -0.005751366439 0.004159356328 0.003993573946 0.2154100918 0.004159356328
1.69 -0.3642330234 7.998804271 0.1572329618 8.007092822 1.616300827 -0.2153675875 -0.00581172207 0.004157891818 0.003991106503 0.2154090178 0.004157891818
1.7 -0.3663866855 7.998745852 0.1572745334 8.00713272 1.616569848 -0.2153648311 -0.005872076647 0.004156426936 0.003988638509 0.2154079444 0.004156426936
1.71 -0.3685403199 7.998686829 0.1573160904 8.007172594 1.616838867 -0.2153620584 -0.005932430163 0.004154961682 0.003986169966 0.2154068717 0.004154961682
1.72 -0.3706939266 7.998627203 0.1573576327 8.007212444 1.617107883 -0.2153592696 -0.005992782617 0.004153496055 0.003983700872 0.2154057997 0.004153496055
