# Radial perturbation strength profile
# R_CR = 10 kpc
# radial_envelope_sigma = 2 kpc
# radial_envelope_floor = 0
# snapshot_time = 2500 Myr
# time_scale = 1
#
# Columns:
# 1  R [kpc]
# 2  B_norm = B(R) / B(R_CR)
# 3  B_raw
# 4  dB_dR
# 5  PhiS_norm = PhiS(R) / PhiS(R_CR)
# 6  A_norm = A(R) / A(R_CR)
# 7  Lz_circ = R * v_c [kpc^2/Myr]
1.52	0.0001248	0.0001248	0.000264575	4.51825	0.000563877	0.3344
1.53	0.000127472	0.000127472	0.000269922	4.52982	0.000577426	0.3366
1.54	0.000130199	0.000130199	0.00027537	4.54123	0.000591261	0.3388
1.55	0.00013298	0.00013298	0.00028092	4.55247	0.000605387	0.341
1.56	0.000135817	0.000135817	0.000286574	4.56355	0.000619809	0.3432
1.57	0.000138712	0.000138712	0.000292335	4.57447	0.000634533	0.3454
1.58	0.000141664	0.000141664	0.000298203	4.58523	0.000649563	0.3476
1.59	0.000144676	0.000144676	0.000304182	4.59583	0.000664907	0.3498
1.6	0.000147748	0.000147748	0.000310272	4.60627	0.000680569	0.352
1.61	0.000150882	0.000150882	0.000316475	4.61656	0.000696555	0.3542
1.62	0.000154078	0.000154078	0.000322794	4.62669	0.000712872	0.3564
1.63	0.000157338	0.000157338	0.00032923	4.63666	0.000729525	0.3586
1.64	0.000160663	0.000160663	0.000335786	4.64649	0.000746519	0.3608
1.65	0.000164054	0.000164054	0.000342464	4.65616	0.000763863	0.363
1.66	0.000167513	0.000167513	0.000349264	4.66567	0.000781561	0.3652
1.67	0.00017104	0.00017104	0.000356191	4.67504	0.00079962	0.3674
1.68	0.000174637	0.000174637	0.000363245	4.68426	0.000818047	0.3696
1.69	0.000178305	0.000178305	0.00037043	4.69334	0.000836847	0.3718
1.7	0.000182046	0.000182046	0.000377746	4.70226	0.000856029	0.374
1.71	0.000185861	0.000185861	0.000385197	4.71104	0.000875597	0.3762
1.72	0.000189751	0.000189751	0.000392784	4.71967	0.00089556	0.3784
1.73	0.000193717	0.000193717	0.00040051	4.72816	0.000915925	0.3806
1.74	0.000197761	0.000197761	0.000408377	4.73651	0.000936698	0.3828
1.75	0.000201885	0.000201885	0.000416388	4.74471	0.000957886	0.385
1.76	0.00020609	0.00020609	0.000424544	4.75278	0.000979497	0.3872
1.77	0.000210376	0.000210376	0.000432849	4.7607	0.00100154	0.3894
1.78	0.000214747	0.000214747	0.000441305	4.76848	0.00102402	0.3916
1.79	0.000219203	0.000219203	0.000449914	4.77613	0.00104694	0.3938
1.8	0.000223746	0.000223746	0.000458679	4.78364	0.00107032	0.396
1.81	0.000228377	0.000228377	0.000467602	4.79101	0.00109416	0.3982
1.82	0.000233098	0.000233098	0.000476686	4.79825	0.00111846	0.4004
1.83	0.000237911	0.000237911	0.000485934	4.80535	0.00114325	0.4026
1.84	0.000242818	0.000242818	0.000495348	4.81233	0.00116852	0.4048
1.85	0.000247819	0.000247819	0.000504931	4.81916	0.00119428	0.407
1.86	0.000252917	0.000252917	0.000514686	4.82587	0.00122054	0.4092
1.87	0.000258113	0.000258113	0.000524615	4.83245	0.00124732	0.4114
1.88	0.00026341	0.00026341	0.000534722	4.8389	0.00127461	0.4136
1.89	0.000268808	0.000268808	0.000545009	4.84522	0.00130243	0.4158
1.9	0.00027431	0.00027431	0.000555479	4.85141	0.00133079	0.418
1.91	0.000279918	0.000279918	0.000566135	4.85747	0.0013597	0.4202
1.92	0.000285634	0.000285634	0.00057698	4.86341	0.00138915	0.4224
1.93	0.000291459	0.000291459	0.000588018	4.86923	0.00141918	0.4246
1.94	0.000297395	0.000297395	0.000599251	4.87492	0.00144977	0.4268
1.95	0.000303444	0.000303444	0.000610682	4.88048	0.00148095	0.429
1.96	0.000309609	0.000309609	0.000622314	4.88593	0.00151273	0.4312
1.97	0.000315891	0.000315891	0.000634152	4.89125	0.0015451	0.4334
1.98	0.000322293	0.000322293	0.000646197	4.89646	0.00157809	0.4356
1.99	0.000328816	0.000328816	0.000658454	4.90154	0.0016117	0.4378
2	0.000335463	0.000335463	0.000670925	4.90651	0.00164595	0.44
2.01	0.000342235	0.000342235	0.000683615	4.91135	0.00168084	0.4422
2.02	0.000349136	0.000349136	0.000696526	4.91608	0.00171638	0.4444
2.03	0.000356166	0.000356166	0.000709662	4.9207	0.00175259	0.4466
2.04	0.00036333	0.00036333	0.000723026	4.9252	0.00178947	0.4488
2.05	0.000370628	0.000370628	0.000736623	4.92958	0.00182704	0.451
2.06	0.000378063	0.000378063	0.000750455	4.93386	0.00186531	0.4532
2.07	0.000385638	0.000385638	0.000764527	4.93802	0.00190428	0.4554
2.08	0.000393354	0.000393354	0.000778841	4.94206	0.00194398	0.4576
2.09	0.000401215	0.000401215	0.000793403	4.946	0.00198441	0.4598
2.1	0.000409223	0.000409223	0.000808216	4.94983	0.00202558	0.462
2.11	0.00041738	0.00041738	0.000823283	4.95354	0.00206751	0.4642
2.12	0.00042569	0.00042569	0.000838609	4.95715	0.00211021	0.4664
2.13	0.000434153	0.000434153	0.000854197	4.96065	0.00215368	0.4686
2.14	0.000442774	0.000442774	0.000870052	4.96404	0.00219795	0.4708
2.15	0.000451555	0.000451555	0.000886177	4.96733	0.00224303	0.473
2.16	0.000460499	0.000460499	0.000902578	4.97051	0.00228892	0.4752
2.17	0.000469608	0.000469608	0.000919257	4.97359	0.00233564	0.4774
2.18	0.000478885	0.000478885	0.00093622	4.97656	0.0023832	0.4796
2.19	0.000488333	0.000488333	0.000953471	4.97944	0.00243162	0.4818
2.2	0.000497955	0.000497955	0.000971013	4.9822	0.00248092	0.484
2.21	0.000507754	0.000507754	0.000988852	4.98487	0.00253109	0.4862
2.22	0.000517733	0.000517733	0.00100699	4.98744	0.00258216	0.4884
2.23	0.000527895	0.000527895	0.00102544	4.9899	0.00263415	0.4906
2.24	0.000538243	0.000538243	0.00104419	4.99227	0.00268706	0.4928
2.25	0.00054878	0.00054878	0.00106326	4.99454	0.0027409	0.495
2.26	0.00055951	0.00055951	0.00108265	4.99671	0.00279571	0.4972
2.27	0.000570434	0.000570434	0.00110236	4.99878	0.00285148	0.4994
2.28	0.000581558	0.000581558	0.00112241	5.00076	0.00290823	0.5016
2.29	0.000592884	0.000592884	0.00114278	5.00264	0.00296599	0.5038
2.3	0.000604415	0.000604415	0.0011635	5.00443	0.00302475	0.506
2.31	0.000616155	0.000616155	0.00118456	5.00613	0.00308455	0.5082
2.32	0.000628107	0.000628107	0.00120597	5.00773	0.00314539	0.5104
2.33	0.000640275	0.000640275	0.00122773	5.00923	0.00320729	0.5126
2.34	0.000652663	0.000652663	0.00124985	5.01065	0.00327027	0.5148
2.35	0.000665273	0.000665273	0.00127234	5.01198	0.00333433	0.517
2.36	0.000678111	0.000678111	0.00129519	5.01321	0.00339951	0.5192
2.37	0.000691178	0.000691178	0.00131842	5.01436	0.00346581	0.5214
2.38	0.00070448	0.00070448	0.00134204	5.01541	0.00353326	0.5236
2.39	0.00071802	0.00071802	0.00136603	5.01638	0.00360186	0.5258
2.4	0.000731802	0.000731802	0.00139042	5.01726	0.00367164	0.528
2.41	0.00074583	0.00074583	0.00141521	5.01805	0.00374261	0.5302
2.42	0.000760108	0.000760108	0.0014404	5.01876	0.0038148	0.5324
2.43	0.00077464	0.00077464	0.00146601	5.01938	0.00388821	0.5346
2.44	0.00078943	0.00078943	0.00149202	5.01991	0.00396287	0.5368
2.45	0.000804482	0.000804482	0.00151846	5.02037	0.00403879	0.539
2.46	0.0008198	0.0008198	0.00154532	5.02073	0.004116	0.5412
2.47	0.000835389	0.000835389	0.00157262	5.02102	0.00419451	0.5434
2.48	0.000851254	0.000851254	0.00160036	5.02122	0.00427434	0.5456
2.49	0.000867398	0.000867398	0.00162854	5.02134	0.0043555	0.5478
2.5	0.000883826	0.000883826	0.00165717	5.02138	0.00443803	0.55
2.51	0.000900543	0.000900543	0.00168627	5.02134	0.00452194	0.5522
2.52	0.000917553	0.000917553	0.00171582	5.02122	0.00460724	0.5544
2.53	0.000934861	0.000934861	0.00174585	5.02103	0.00469396	0.5566
2.54	0.000952472	0.000952472	0.00177636	5.02075	0.00478212	0.5588
2.55	0.00097039	0.00097039	0.00180735	5.02039	0.00487174	0.561
2.56	0.000988621	0.000988621	0.00183883	5.01996	0.00496284	0.5632
2.57	0.00100717	0.00100717	0.00187082	5.01945	0.00505543	0.5654
2.58	0.00102604	0.00102604	0.0019033	5.01887	0.00514955	0.5676
2.59	0.00104524	0.00104524	0.0019363	5.01821	0.00524521	0.5698
2.6	0.00106477	0.00106477	0.00196982	5.01747	0.00534244	0.572
2.61	0.00108463	0.00108463	0.00200386	5.01666	0.00544125	0.5742
2.62	0.00110485	0.00110485	0.00203844	5.01578	0.00554166	0.5764
2.63	0.0011254	0.0011254	0.00207356	5.01483	0.00564371	0.5786
2.64	0.00114632	0.00114632	0.00210923	5.0138	0.00574741	0.5808
2.65	0.00116759	0.00116759	0.00214545	5.0127	0.00585278	0.583
2.66	0.00118923	0.00118923	0.00218224	5.01153	0.00595986	0.5852
2.67	0.00121124	0.00121124	0.00221959	5.01029	0.00606865	0.5874
2.68	0.00123362	0.00123362	0.00225753	5.00898	0.00617919	0.5896
2.69	0.00125639	0.00125639	0.00229605	5.0076	0.0062915	0.5918
2.7	0.00127955	0.00127955	0.00233517	5.00615	0.0064056	0.594
2.71	0.0013031	0.0013031	0.00237489	5.00463	0.00652151	0.5962
2.72	0.00132705	0.00132705	0.00241522	5.00305	0.00663927	0.5984
2.73	0.0013514	0.0013514	0.00245617	5.00139	0.00675889	0.6006
2.74	0.00137617	0.00137617	0.00249775	4.99967	0.00688041	0.6028
2.75	0.00140136	0.00140136	0.00253996	4.99789	0.00700384	0.605
2.76	0.00142697	0.00142697	0.00258282	4.99604	0.00712921	0.6072
2.77	0.00145302	0.00145302	0.00262633	4.99413	0.00725655	0.6094
2.78	0.0014795	0.0014795	0.0026705	4.99215	0.00738589	0.6116
2.79	0.00150643	0.00150643	0.00271534	4.9901	0.00751724	0.6138
2.8	0.00153381	0.00153381	0.00276086	4.988	0.00765064	0.616
2.81	0.00156165	0.00156165	0.00280707	4.98583	0.00778612	0.6182
2.82	0.00158995	0.00158995	0.00285397	4.9836	0.00792369	0.6204
2.83	0.00161873	0.00161873	0.00290158	4.9813	0.00806339	0.6226
2.84	0.00164799	0.00164799	0.0029499	4.97895	0.00820525	0.6248
2.85	0.00167773	0.00167773	0.00299895	4.97654	0.00834929	0.627
2.86	0.00170797	0.00170797	0.00304873	4.97406	0.00849554	0.6292
2.87	0.00173871	0.00173871	0.00309925	4.97153	0.00864404	0.6314
2.88	0.00176996	0.00176996	0.00315052	4.96893	0.0087948	0.6336
2.89	0.00180172	0.00180172	0.00320256	4.96628	0.00894786	0.6358
2.9	0.00183401	0.00183401	0.00325537	4.96357	0.00910324	0.638
2.91	0.00186683	0.00186683	0.00330896	4.9608	0.00926099	0.6402
2.92	0.00190019	0.00190019	0.00336334	4.95798	0.00942112	0.6424
2.93	0.0019341	0.0019341	0.00341852	4.9551	0.00958367	0.6446
2.94	0.00196857	0.00196857	0.00347452	4.95216	0.00974866	0.6468
2.95	0.00200359	0.00200359	0.00353134	4.94917	0.00991613	0.649
2.96	0.0020392	0.0020392	0.00358898	4.94612	0.0100861	0.6512
2.97	0.00207538	0.00207538	0.00364747	4.94302	0.0102586	0.6534
2.98	0.00211215	0.00211215	0.00370682	4.93987	0.0104337	0.6556
2.99	0.00214952	0.00214952	0.00376703	4.93666	0.0106114	0.6578
3	0.00218749	0.00218749	0.00382811	4.93339	0.0107918	0.66
3.01	0.00222608	0.00222608	0.00389008	4.93008	0.0109748	0.6622
3.02	0.0022653	0.0022653	0.00395294	4.92671	0.0111605	0.6644
3.03	0.00230514	0.00230514	0.00401671	4.92329	0.0113489	0.6666
3.04	0.00234563	0.00234563	0.0040814	4.91982	0.0115401	0.6688
3.05	0.00238677	0.00238677	0.00414702	4.9163	0.0117341	0.671
3.06	0.00242858	0.00242858	0.00421358	4.91273	0.0119309	0.6732
3.07	0.00247105	0.00247105	0.00428109	4.90911	0.0121306	0.6754
3.08	0.0025142	0.0025142	0.00434957	4.90544	0.0123333	0.6776
3.09	0.00255804	0.00255804	0.00441902	4.90172	0.0125388	0.6798
3.1	0.00260259	0.00260259	0.00448946	4.89795	0.0127473	0.682
3.11	0.00264784	0.00264784	0.0045609	4.89414	0.0129589	0.6842
3.12	0.00269381	0.00269381	0.00463335	4.89027	0.0131734	0.6864
3.13	0.00274051	0.00274051	0.00470682	4.88636	0.0133911	0.6886
3.14	0.00278795	0.00278795	0.00478133	4.8824	0.0136119	0.6908
3.15	0.00283614	0.00283614	0.00485688	4.8784	0.0138358	0.693
3.16	0.00288509	0.00288509	0.0049335	4.87435	0.0140629	0.6952
3.17	0.00293481	0.00293481	0.00501119	4.87026	0.0142933	0.6974
3.18	0.00298532	0.00298532	0.00508996	4.86612	0.0145269	0.6996
3.19	0.00303661	0.00303661	0.00516983	4.86193	0.0147638	0.7018
3.2	0.00308872	0.00308872	0.00525082	4.8577	0.0150041	0.704
3.21	0.00314163	0.00314163	0.00533292	4.85343	0.0152477	0.7062
3.22	0.00319538	0.00319538	0.00541617	4.84912	0.0154948	0.7084
3.23	0.00324996	0.00324996	0.00550056	4.84476	0.0157453	0.7106
3.24	0.00330539	0.00330539	0.00558611	4.84036	0.0159993	0.7128
3.25	0.00336169	0.00336169	0.00567285	4.83591	0.0162568	0.715
3.26	0.00341885	0.00341885	0.00576077	4.83143	0.0165179	0.7172
3.27	0.00347691	0.00347691	0.00584989	4.8269	0.0167827	0.7194
3.28	0.00353586	0.00353586	0.00594024	4.82234	0.0170511	0.7216
3.29	0.00359571	0.00359571	0.00603181	4.81773	0.0173232	0.7238
3.3	0.0036565	0.0036565	0.00612463	4.81308	0.017599	0.726
3.31	0.00371821	0.00371821	0.00621871	4.80839	0.0178786	0.7282
3.32	0.00378087	0.00378087	0.00631406	4.80367	0.0181621	0.7304
3.33	0.0038445	0.0038445	0.0064107	4.7989	0.0184494	0.7326
3.34	0.00390909	0.00390909	0.00650864	4.7941	0.0187406	0.7348
3.35	0.00397467	0.00397467	0.0066079	4.78926	0.0190357	0.737
3.36	0.00404125	0.00404125	0.00670848	4.78438	0.0193349	0.7392
3.37	0.00410885	0.00410885	0.00681042	4.77946	0.0196381	0.7414
3.38	0.00417747	0.00417747	0.00691371	4.77451	0.0199453	0.7436
3.39	0.00424713	0.00424713	0.00701838	4.76952	0.0202567	0.7458
3.4	0.00431784	0.00431784	0.00712444	4.76449	0.0205723	0.748
3.41	0.00438962	0.00438962	0.0072319	4.75943	0.0208921	0.7502
3.42	0.00446248	0.00446248	0.00734078	4.75433	0.0212161	0.7524
3.43	0.00453644	0.00453644	0.0074511	4.7492	0.0215444	0.7546
3.44	0.00461151	0.00461151	0.00756288	4.74403	0.0218771	0.7568
3.45	0.0046877	0.0046877	0.00767611	4.73882	0.0222142	0.759
