# x	y	|∇Phi_eff|
-19.5 -19.9 0.0152221
-19.4 -19.9 0.0151926
-19.3 -19.9 0.0151633
-19.2 -19.9 0.015134
-19.1 -19.9 0.0151049
-19 -19.9 0.0150758
-18.9 -19.9 0.0150468
-18.8 -19.9 0.015018
-18.7 -19.9 0.0149892
-18.6 -19.9 0.0149606
-18.5 -19.9 0.014932
-18.4 -19.9 0.0149036
-18.3 -19.9 0.0148753
-18.2 -19.9 0.0148471
-18.1 -19.9 0.0148189
-18 -19.9 0.0147909
-17.9 -19.9 0.014763
-17.8 -19.9 0.0147352
-17.7 -19.9 0.0147075
-17.6 -19.9 0.01468
-17.5 -19.9 0.0146525
-17.4 -19.9 0.0146251
-17.3 -19.9 0.0145979
-17.2 -19.9 0.0145708
-17.1 -19.9 0.0145438
-17 -19.9 0.0145168
-16.9 -19.9 0.0144901
-16.8 -19.9 0.0144634
-16.7 -19.9 0.0144368
-16.6 -19.9 0.0144104
-16.5 -19.9 0.0143841
-16.4 -19.9 0.0143578
-16.3 -19.9 0.0143317
-16.2 -19.9 0.0143058
-16.1 -19.9 0.0142799
-16 -19.9 0.0142542
-15.9 -19.9 0.0142286
-15.8 -19.9 0.0142031
-15.7 -19.9 0.0141777
-15.6 -19.9 0.0141525
-15.5 -19.9 0.0141273
-15.4 -19.9 0.0141023
-15.3 -19.9 0.0140774
-15.2 -19.9 0.0140527
-15.1 -19.9 0.0140281
-15 -19.9 0.0140035
-14.9 -19.9 0.0139792
-14.8 -19.9 0.0139549
-14.7 -19.9 0.0139308
-14.6 -19.9 0.0139068
-14.5 -19.9 0.0138829
-14.4 -19.9 0.0138592
-14.3 -19.9 0.0138356
-14.2 -19.9 0.0138121
-14.1 -19.9 0.0137888
-14 -19.9 0.0137656
-13.9 -19.9 0.0137425
-13.8 -19.9 0.0137195
-13.7 -19.9 0.0136967
-13.6 -19.9 0.013674
-13.5 -19.9 0.0136515
-13.4 -19.9 0.0136291
-13.3 -19.9 0.0136068
-13.2 -19.9 0.0135847
-13.1 -19.9 0.0135627
-13 -19.9 0.0135408
-12.9 -19.9 0.0135191
-12.8 -19.9 0.0134975
-12.7 -19.9 0.0134761
-12.6 -19.9 0.0134548
-12.5 -19.9 0.0134337
-12.4 -19.9 0.0134126
-12.3 -19.9 0.0133918
-12.2 -19.9 0.013371
-12.1 -19.9 0.0133505
-12 -19.9 0.01333
-11.9 -19.9 0.0133097
-11.8 -19.9 0.0132896
-11.7 -19.9 0.0132696
-11.6 -19.9 0.0132497
-11.5 -19.9 0.01323
-11.4 -19.9 0.0132104
-11.3 -19.9 0.013191
-11.2 -19.9 0.0131718
-11.1 -19.9 0.0131527
-11 -19.9 0.0131337
-10.9 -19.9 0.0131149
-10.8 -19.9 0.0130962
-10.7 -19.9 0.0130777
-10.6 -19.9 0.0130594
-10.5 -19.9 0.0130412
-10.4 -19.9 0.0130231
-10.3 -19.9 0.0130052
-10.2 -19.9 0.0129875
-10.1 -19.9 0.0129699
-10 -19.9 0.0129525
-9.9 -19.9 0.0129352
-9.8 -19.9 0.0129181
-9.7 -19.9 0.0129011
-9.6 -19.9 0.0128843
-9.5 -19.9 0.0128677
-9.4 -19.9 0.0128512
-9.3 -19.9 0.0128348
-9.2 -19.9 0.0128187
-9.1 -19.9 0.0128027
-9 -19.9 0.0127868
-8.9 -19.9 0.0127712
-8.8 -19.9 0.0127556
-8.7 -19.9 0.0127403
-8.6 -19.9 0.0127251
-8.5 -19.9 0.01271
-8.4 -19.9 0.0126952
-8.3 -19.9 0.0126805
-8.2 -19.9 0.0126659
-8.1 -19.9 0.0126516
-8 -19.9 0.0126373
-7.9 -19.9 0.0126233
-7.8 -19.9 0.0126094
-7.7 -19.9 0.0125957
-7.6 -19.9 0.0125822
-7.5 -19.9 0.0125688
-7.4 -19.9 0.0125556
-7.3 -19.9 0.0125425
-7.2 -19.9 0.0125297
-7.1 -19.9 0.012517
-7 -19.9 0.0125044
-6.9 -19.9 0.0124921
-6.8 -19.9 0.0124799
-6.7 -19.9 0.0124679
-6.6 -19.9 0.012456
-6.5 -19.9 0.0124443
-6.4 -19.9 0.0124328
-6.3 -19.9 0.0124215
-6.2 -19.9 0.0124103
-6.1 -19.9 0.0123993
-6 -19.9 0.0123885
-5.9 -19.9 0.0123778
-5.8 -19.9 0.0123674
-5.7 -19.9 0.0123571
-5.6 -19.9 0.0123469
-5.5 -19.9 0.012337
-5.4 -19.9 0.0123272
-5.3 -19.9 0.0123176
-5.2 -19.9 0.0123082
-5.1 -19.9 0.0122989
-5 -19.9 0.0122899
-4.9 -19.9 0.012281
-4.8 -19.9 0.0122722
-4.7 -19.9 0.0122637
-4.6 -19.9 0.0122553
-4.5 -19.9 0.0122471
-4.4 -19.9 0.0122391
-4.3 -19.9 0.0122313
-4.2 -19.9 0.0122236
-4.1 -19.9 0.0122161
-4 -19.9 0.0122088
-3.9 -19.9 0.0122017
-3.8 -19.9 0.0121947
-3.7 -19.9 0.0121879
-3.6 -19.9 0.0121813
-3.5 -19.9 0.0121749
-3.4 -19.9 0.0121687
-3.3 -19.9 0.0121626
-3.2 -19.9 0.0121567
-3.1 -19.9 0.012151
-3 -19.9 0.0121455
-2.9 -19.9 0.0121402
-2.8 -19.9 0.012135
-2.7 -19.9 0.01213
-2.6 -19.9 0.0121252
-2.5 -19.9 0.0121206
-2.4 -19.9 0.0121162
-2.3 -19.9 0.0121119
-2.2 -19.9 0.0121078
-2.1 -19.9 0.0121039
-2 -19.9 0.0121002
-1.9 -19.9 0.0120967
-1.8 -19.9 0.0120933
-1.7 -19.9 0.0120901
-1.6 -19.9 0.0120872
-1.5 -19.9 0.0120843
-1.4 -19.9 0.0120817
-1.3 -19.9 0.0120792
-1.2 -19.9 0.012077
-1.1 -19.9 0.0120749
-1 -19.9 0.012073
-0.9 -19.9 0.0120713
-0.8 -19.9 0.0120697
-0.7 -19.9 0.0120683
-0.6 -19.9 0.0120672
-0.5 -19.9 0.0120662
-0.4 -19.9 0.0120653
-0.3 -19.9 0.0120647
-0.2 -19.9 0.0120643
-0.1 -19.9 0.012064
1.52933e-14 -19.9 0.0120639
0.1 -19.9 0.012064
0.2 -19.9 0.0120643
0.3 -19.9 0.0120647
0.4 -19.9 0.0120653
0.5 -19.9 0.0120662
0.6 -19.9 0.0120672
0.7 -19.9 0.0120683
0.8 -19.9 0.0120697
0.9 -19.9 0.0120712
1 -19.9 0.012073
1.1 -19.9 0.0120749
1.2 -19.9 0.012077
1.3 -19.9 0.0120792
1.4 -19.9 0.0120817
1.5 -19.9 0.0120843
1.6 -19.9 0.0120871
1.7 -19.9 0.0120901
1.8 -19.9 0.0120933
1.9 -19.9 0.0120967
2 -19.9 0.0121002
2.1 -19.9 0.0121039
2.2 -19.9 0.0121078
2.3 -19.9 0.0121119
2.4 -19.9 0.0121162
2.5 -19.9 0.0121206
2.6 -19.9 0.0121252
2.7 -19.9 0.01213
2.8 -19.9 0.012135
2.9 -19.9 0.0121402
3 -19.9 0.0121455
3.1 -19.9 0.012151
3.2 -19.9 0.0121567
3.3 -19.9 0.0121626
3.4 -19.9 0.0121687
3.5 -19.9 0.0121749
3.6 -19.9 0.0121813
3.7 -19.9 0.0121879
3.8 -19.9 0.0121947
3.9 -19.9 0.0122017
4 -19.9 0.0122088
4.1 -19.9 0.0122161
4.2 -19.9 0.0122236
4.3 -19.9 0.0122313
4.4 -19.9 0.0122391
4.5 -19.9 0.0122471
4.6 -19.9 0.0122553
4.7 -19.9 0.0122637
4.8 -19.9 0.0122723
4.9 -19.9 0.012281
5 -19.9 0.0122899
5.1 -19.9 0.012299
5.2 -19.9 0.0123082
5.3 -19.9 0.0123177
5.4 -19.9 0.0123273
